
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.47, 500000, 3.7275E-14, 7.7535900000000009E-10, 1.1871019108280252E-10, -0.00010936620322452225
DataValue, -6.455, 500000, 3.37213E-14, 2.63288E-09, 1.0739267515923567E-10, -0.00011042606041003177
DataValue, -6.44, 500000, 3.85903E-14, 4.73662E-10, 1.2289904458598723E-10, -0.00011150555284633749
DataValue, -6.425, 500000, 3.87265E-14, 1.24139E-08, 1.2333280254777069E-10, -0.00011265976462977702
DataValue, -6.41, 500000, 3.7073699999999997E-14, 4.76936E-09, 1.1806910828025475E-10, -0.00011379133608678336
DataValue, -6.3950000000000005, 500000, 4.27818E-14, -4.34623E-09, 1.3624777070063693E-10, -0.00011498344645700626
DataValue, -6.38, 500000, 3.89684E-14, -4.17645E-09, 1.241031847133758E-10, -0.0001162038415605095
DataValue, -6.365, 500000, 3.72499E-14, 1.74895E-09, 1.1863025477707005E-10, -0.00011734165455812094
DataValue, -6.3500000000000005, 500000, 3.96729E-14, 4.60313E-09, 1.2634681528662419E-10, -0.00011848998457404448
DataValue, -6.335, 500000, 3.79531E-14, 5.97885E-09, 1.2086974522292995E-10, -0.00011964881220143307
DataValue, -6.32, 500000, 3.94421E-14, -6.30362E-09, 1.2561178343949046E-10, -0.00012080419436703812
DataValue, -6.305, 500000, 3.63884E-14, 1.90565E-08, 1.1588662420382166E-10, -0.00012193621815286618
DataValue, -6.29, 500000, 3.95127E-14, -2.60844E-09, 1.2583662420382166E-10, -0.00012306929587977702
DataValue, -6.275, 500000, 3.6206399999999996E-14, 1.55318E-09, 1.1530700636942675E-10, -0.00012419965664808909
DataValue, -6.26, 500000, 3.64895E-14, -3.67283E-09, 1.1620859872611465E-10, -0.00012528488604697448
DataValue, -6.245, 500000, 3.55994E-14, 2.01182E-09, 1.1337388535031848E-10, -0.00012636105394108274
DataValue, -6.23, 500000, 3.86207E-14, -3.75825E-09, 1.2299585987261145E-10, -0.00012746903712181521
DataValue, -6.215, 500000, 3.74591E-14, 3.57621E-09, 1.1929649681528662E-10, -0.00012860478254378977
DataValue, -6.2, 500000, 3.87404E-14, -5.4076E-09, 1.2337707006369427E-10, -0.00012974231488853494
DataValue, -6.1850000000000005, 500000, 3.90261E-14, -1.61368E-09, 1.2428694267515924E-10, -0.00013090323994824829
DataValue, -6.17, 500000, 3.84111E-14, 1.53354E-08, 1.2232834394904457E-10, -0.0001320592491042993
DataValue, -6.155, 500000, 4.03751E-14, 5.41572E-09, 1.2858312101910826E-10, -0.0001332353965963375
DataValue, -6.1400000000000006, 500000, 3.82002E-14, 7.52786E-09, 1.2165668789808915E-10, -0.00013440839570063684
DataValue, -6.125, 500000, 3.81236E-14, 4.98498E-09, 1.2141273885350317E-10, -0.00013554778363853494
DataValue, -6.11, 500000, 3.84528E-14, 6.41455E-09, 1.2246114649681526E-10, -0.00013669094247611453
DataValue, -6.095, 500000, 4.1259699999999996E-14, 2.61184E-09, 1.3140031847133757E-10, -0.00013788091809315283
DataValue, -6.08, 500000, 3.76728E-14, -1.19266E-09, 1.1997707006369424E-10, -0.00013905924960191075
DataValue, -6.065, 500000, 3.91578E-14, -5.44851E-09, 1.247063694267516E-10, -0.0001402062032245222
DataValue, -6.05, 500000, 4.33539E-14, 5.98338E-09, 1.380697452229299E-10, -0.00014143796626194262
DataValue, -6.035, 500000, 3.90224E-14, 7.8037E-09, 1.2427515923566878E-10, -0.00014266770800159227
DataValue, -6.0200000000000005, 500000, 4.07135E-14, 1.67396E-08, 1.2966082802547769E-10, -0.00014385803294187887
DataValue, -6.005, 500000, 3.96297E-14, 8.39803E-09, 1.2620923566878982E-10, -0.00014505742386544578
DataValue, -5.99, 500000, 4.64565E-14, -2.84694E-09, 1.4795063694267516E-10, -0.000146342548268312
DataValue, -5.9750000000000005, 500000, 4.29492E-14, 5.94481E-09, 1.3678089171974523E-10, -0.00014767722730891708
DataValue, -5.96, 500000, 4.35606E-14, -9.1136E-10, 1.38728025477707E-10, -0.00014896867535828018
DataValue, -5.945, 500000, 4.17935E-14, 1.1531E-08, 1.3310031847133757E-10, -0.0001502428707205413
DataValue, -5.93, 500000, 4.40519E-14, 1.37299E-08, 1.4029267515923567E-10, -0.00015152440037818465
DataValue, -5.915, 500000, 4.23297E-14, 6.95985E-09, 1.3480796178343949E-10, -0.00015281393461385342
DataValue, -5.9, 500000, 4.48179E-14, 1.62907E-08, 1.4273216560509555E-10, -0.00015411490396098716
DataValue, -5.885, 500000, 4.50627E-14, -1.14853E-08, 1.4351178343949045E-10, -0.00015545667247213369
DataValue, -5.87, 500000, 4.1791199999999996E-14, 3.72292E-09, 1.3309299363057322E-10, -0.00015675325736464959
DataValue, -5.855, 500000, 4.8289399999999996E-14, 1.47904E-08, 1.5378789808917194E-10, -0.00015809801154458586
DataValue, -5.84, 500000, 4.9414299999999997E-14, 1.20055E-08, 1.5737038216560507E-10, -0.0001595565659832802
DataValue, -5.825, 500000, 5.19082E-14, -1.6710699999999999E-09, 1.6531273885350317E-10, -0.0001610691431130572
DataValue, -5.8100000000000005, 500000, 4.9529E-14, 1.49258E-08, 1.5773566878980893E-10, -0.00016258343252388522
DataValue, -5.795, 500000, 5.3760699999999997E-14, 1.74363E-08, 1.7121242038216558E-10, -0.00016412537669187888
DataValue, -5.78, 500000, 5.5385099999999997E-14, 1.4411400000000001E-08, 1.7638566878980888E-10, -0.00016575474273487249
DataValue, -5.765, 500000, 5.7701699999999993E-14, 2.0384600000000002E-08, 1.8376337579617831E-10, -0.00016744294138136938
DataValue, -5.75, 500000, 5.71885E-14, 1.74854E-08, 1.8212898089171973E-10, -0.00016915806180334386
DataValue, -5.735, 500000, 5.96825E-14, 2.44911E-08, 1.9007165605095541E-10, -0.00017090275228901259
DataValue, -5.72, 500000, 6.03705E-14, 2.0257E-08, 1.9226273885350319E-10, -0.00017269494476512728
DataValue, -5.705, 500000, 6.37929E-14, 2.32463E-08, 2.03162101910828E-10, -0.00017454849870621005
DataValue, -5.69, 500000, 6.15476E-14, 2.27766E-08, 1.9601146496815286E-10, -0.00017641962480095526
DataValue, -5.675, 500000, 6.25859E-14, 2.629E-08, 1.9931815286624203E-10, -0.00017827273238455404
DataValue, -5.66, 500000, 7.10859E-14, 2.64214E-08, 2.2638821656050954E-10, -0.0001802682309912419
DataValue, -5.6450000000000005, 500000, 7.1573E-14, 2.68966E-08, 2.2793949044585986E-10, -0.00018239789211783422
DataValue, -5.63, 500000, 7.13787E-14, 3.20631E-08, 2.2732070063694271E-10, -0.00018453192426353492
DataValue, -5.615, 500000, 7.95803E-14, 2.88961E-08, 2.5344044585987257E-10, -0.00018678549213773868
DataValue, -5.6000000000000005, 500000, 8.3705499999999994E-14, 1.58879E-08, 2.66578025477707E-10, -0.00018922307872213352
DataValue, -5.585, 500000, 8.50673E-14, 2.1962800000000002E-08, 2.7091496815286626E-10, -0.00019174257712977692
DataValue, -5.57, 500000, 8.67214E-14, 3.14739E-08, 2.7618280254777066E-10, -0.00019430709792993611
DataValue, -5.555, 500000, 9.6866E-14, 3.22517E-08, 3.084904458598726E-10, -0.00019704775378184705
DataValue, -5.54, 500000, 9.55331E-14, 3.65284E-08, 3.0424554140127383E-10, -0.00019991995372213361
DataValue, -5.525, 500000, 9.9684799999999992E-14, 2.7512500000000002E-08, 3.1746751592356684E-10, -0.00020283423367834373
DataValue, -5.51, 500000, 1.0290300000000001E-13, 2.47387E-08, 3.2771656050955418E-10, -0.00020585853403662409
DataValue, -5.495, 500000, 1.0764800000000001E-13, 3.06015E-08, 3.42828025477707E-10, -0.00020900171178343932
DataValue, -5.48, 500000, 1.11031E-13, 2.8462400000000002E-08, 3.536019108280255E-10, -0.00021226622710987235
DataValue, -5.465, 500000, 1.1245200000000001E-13, 2.4463300000000002E-08, 3.581273885350319E-10, -0.00021560245820063682
DataValue, -5.45, 500000, 1.1651200000000002E-13, 2.2957000000000002E-08, 3.7105732484076441E-10, -0.0002190205115445858
DataValue, -5.4350000000000005, 500000, 1.1939E-13, 2.49323E-08, 3.8022292993630573E-10, -0.00022254213773885325
DataValue, -5.42, 500000, 1.26411E-13, 2.62147E-08, 4.0258280254777071E-10, -0.0002262115396098725
DataValue, -5.405, 500000, 1.28395E-13, 2.2332200000000002E-08, 4.0890127388535034E-10, -0.00023001537121815265
DataValue, -5.39, 500000, 1.27579E-13, 2.26535E-08, 4.063025477707006E-10, -0.00023383663913216556
DataValue, -5.375, 500000, 1.3442000000000002E-13, 1.77569E-08, 4.2808917197452235E-10, -0.00023774785031847117
DataValue, -5.36, 500000, 1.38812E-13, 1.1658400000000001E-08, 4.4207643312101915E-10, -0.00024182675159235647
DataValue, -5.345, 500000, 1.44512E-13, 2.97927E-08, 4.6022929936305734E-10, -0.00024605630971337574
DataValue, -5.33, 500000, 1.41998E-13, 7.03515E-09, 4.5222292993630574E-10, -0.0002503334295382164
DataValue, -5.315, 500000, 1.47478E-13, 1.41632E-08, 4.696751592356688E-10, -0.00025465482683121
DataValue, -5.3, 500000, 1.50002E-13, 2.94653E-09, 4.7771337579617844E-10, -0.00025909571058917196
DataValue, -5.285, 500000, 1.54083E-13, 7.53723E-09, 4.9071019108280255E-10, -0.00026363519605891706
DataValue, -5.2700000000000005, 500000, 1.55875E-13, 1.2495900000000001E-08, 4.9641719745222939E-10, -0.00026826235569267493
DataValue, -5.255, 500000, 1.62441E-13, 1.73687E-09, 5.1732802547770694E-10, -0.00027301428642515912
DataValue, -5.24, 500000, 1.61465E-13, 2.39734E-08, 5.1421974522292994E-10, -0.00027784966660031828
DataValue, -5.2250000000000005, 500000, 1.6734700000000002E-13, -4.91667E-10, 5.32952229299363E-10, -0.0002827582852308914
DataValue, -5.21, 500000, 1.6541900000000002E-13, 1.42989E-08, 5.2681210191082807E-10, -0.00028772593053343938
DataValue, -5.195, 500000, 1.6849100000000002E-13, 1.00723E-08, 5.3659554140127391E-10, -0.00029271065386146476
DataValue, -5.18, 500000, 1.6927900000000002E-13, 5.8765E-09, 5.3910509554140137E-10, -0.00029775300059713372
DataValue, -5.165, 500000, 1.70509E-13, 1.14533E-08, 5.4302229299363056E-10, -0.00030282547273089154
DataValue, -5.15, 500000, 1.7420200000000002E-13, 1.09785E-08, 5.5478343949044593E-10, -0.00030797143710191053
DataValue, -5.135, 500000, 1.7816700000000002E-13, 1.1594700000000001E-08, 5.6741082802547788E-10, -0.00031323172273089165
DataValue, -5.12, 500000, 1.82606E-13, 1.00031E-08, 5.8154777070063688E-10, -0.00031861746616242018
DataValue, -5.105, 500000, 1.8412200000000002E-13, 6.18089E-09, 5.8637579617834409E-10, -0.00032409210788216528
DataValue, -5.09, 500000, 1.8787600000000002E-13, 1.43274E-08, 5.9833121019108281E-10, -0.00032964542197452216
DataValue, -5.075, 500000, 1.91413E-13, 6.04441E-09, 6.09595541401274E-10, -0.00033530757862261122
DataValue, -5.0600000000000005, 500000, 1.93925E-13, 7.97843E-09, 6.1759554140127384E-10, -0.00034106003682324803
DataValue, -5.045, 500000, 1.9270200000000002E-13, 1.53358E-08, 6.1370063694267523E-10, -0.00034683173765923553
DataValue, -5.03, 500000, 1.9531900000000002E-13, 1.25407E-08, 6.2203503184713375E-10, -0.00035262424860668765
DataValue, -5.015, 500000, 1.95642E-13, 1.42675E-08, 6.2306369426751589E-10, -0.00035846064888535024
DataValue, -5, 500000, 2.0122900000000002E-13, 8.33747E-09, 6.4085668789808923E-10, -0.00036438527567675139
DataValue, -4.985, 500000, 2.0421100000000002E-13, 1.36461E-08, 6.5035350318471351E-10, -0.00037043782344745187
DataValue, -4.97, 500000, 2.03488E-13, 2.26302E-08, 6.4805095541401275E-10, -0.00037652409434713366
DataValue, -4.955, 500000, 2.06106E-13, 9.64256E-09, 6.5638853503184711E-10, -0.00038263865445859851
DataValue, -4.94, 500000, 2.07369E-13, 6.57618E-09, 6.6041082802547766E-10, -0.00038881115147292961
DataValue, -4.925, 500000, 2.0881200000000001E-13, 8.9922E-09, 6.6500636942675166E-10, -0.00039502404458598714
DataValue, -4.91, 500000, 2.10842E-13, 9.19971E-09, 6.7147133757961786E-10, -0.00040128878383757929
DataValue, -4.8950000000000005, 500000, 2.16409E-13, 2.8848900000000005E-10, 6.8920063694267512E-10, -0.00040766693371815243
DataValue, -4.88, 500000, 2.1500600000000002E-13, 1.33093E-08, 6.8473248407643318E-10, -0.00041410724522292973
DataValue, -4.865, 500000, 2.1700400000000002E-13, 1.2444E-08, 6.9109554140127385E-10, -0.00042055643909235632
DataValue, -4.8500000000000005, 500000, 2.15602E-13, 4.6836E-09, 6.8663057324840764E-10, -0.00042701453025477664
DataValue, -4.835, 500000, 2.1531800000000002E-13, 1.8433400000000002E-08, 6.8572611464968149E-10, -0.00043344745222929915
DataValue, -4.82, 500000, 2.1894300000000001E-13, 9.67163E-09, 6.9727070063694275E-10, -0.00043993024980095509
DataValue, -4.805, 500000, 2.2287600000000002E-13, 8.61649E-09, 7.0979617834394917E-10, -0.00044652587579617823
DataValue, -4.79, 500000, 2.2255900000000002E-13, 1.68236E-08, 7.0878662420382175E-10, -0.00045317548268312079
DataValue, -4.775, 500000, 2.23728E-13, 1.65587E-08, 7.1250955414012728E-10, -0.00045983780851910794
DataValue, -4.76, 500000, 2.2479500000000003E-13, 2.28787E-09, 7.1590764331210189E-10, -0.00046653351413216554
DataValue, -4.745, 500000, 2.2651600000000002E-13, 2.77479E-09, 7.2138853503184719E-10, -0.00047327083996815257
DataValue, -4.73, 500000, 2.2292900000000002E-13, 1.1695600000000001E-08, 7.0996496815286631E-10, -0.00047998030951433091
DataValue, -4.715, 500000, 2.28116E-13, 2.70607E-09, 7.26484076433121E-10, -0.00048671366441082795
DataValue, -4.7, 500000, 2.2910600000000003E-13, 9.01819E-09, 7.2963694267515927E-10, -0.0004935392316878978
DataValue, -4.6850000000000005, 500000, 2.28346E-13, 1.91947E-08, 7.2721656050955409E-10, -0.0005003682324840761
DataValue, -4.67, 500000, 2.2788000000000003E-13, 1.10517E-08, 7.2573248407643324E-10, -0.00050717893113057309
DataValue, -4.655, 500000, 2.2705200000000002E-13, 1.17518E-08, 7.2309554140127394E-10, -0.00051397031249999971
DataValue, -4.64, 500000, 2.2810800000000003E-13, 1.0812000000000001E-08, 7.2645859872611473E-10, -0.00052076509753184715
DataValue, -4.625, 500000, 2.28778E-13, 1.07287E-08, 7.2859235668789814E-10, -0.00052758564888535009
DataValue, -4.61, 500000, 2.30787E-13, -3.60709E-09, 7.3499044585987263E-10, -0.00053444619327229275
DataValue, -4.595, 500000, 2.31124E-13, 1.12516E-08, 7.3606369426751591E-10, -0.00054134175955414016
DataValue, -4.58, 500000, 2.3210400000000003E-13, 1.01135E-08, 7.3918471337579627E-10, -0.000548256986464968
DataValue, -4.565, 500000, 2.35051E-13, 1.0354700000000001E-08, 7.485700636942675E-10, -0.00055523083698248374
DataValue, -4.55, 500000, 2.33415E-13, 1.26688E-08, 7.43359872611465E-10, -0.00056222425855891717
DataValue, -4.535, 500000, 2.3471300000000003E-13, 1.6754E-08, 7.4749363057324848E-10, -0.0005692126343550954
DataValue, -4.5200000000000005, 500000, 2.33834E-13, 5.71284E-09, 7.4469426751592351E-10, -0.00057620726512738827
DataValue, -4.505, 500000, 2.3636300000000003E-13, 4.48623E-09, 7.5274840764331214E-10, -0.00058322652766719743
DataValue, -4.49, 500000, 2.35413E-13, 1.31936E-08, 7.4972292993630574E-10, -0.0005902693620621018
DataValue, -4.4750000000000005, 500000, 2.36466E-13, 7.30677E-09, 7.5307643312101911E-10, -0.00059731373407643281
DataValue, -4.46, 500000, 2.36085E-13, 4.48785E-09, 7.5186305732484073E-10, -0.00060436813793789818
DataValue, -4.445, 500000, 2.37399E-13, 2.63253E-09, 7.56047770700637E-10, -0.00061143646994426734
DataValue, -4.43, 500000, 2.3669300000000004E-13, 1.66233E-08, 7.53799363057325E-10, -0.000618513878383758
DataValue, -4.415, 500000, 2.38144E-13, 1.1270400000000001E-08, 7.5842038216560516E-10, -0.0006256024084394904
DataValue, -4.4, 500000, 2.3813300000000003E-13, 1.4647900000000001E-08, 7.5838535031847143E-10, -0.00063271243531050944
DataValue, -4.385, 500000, 2.38971E-13, 1.85967E-08, 7.6105414012738851E-10, -0.00063983480792197459
DataValue, -4.37, 500000, 2.3840700000000003E-13, 6.52059E-09, 7.5925796178343949E-10, -0.00064696127089968142
DataValue, -4.355, 500000, 2.39793E-13, 8.41969E-09, 7.63671974522293E-10, -0.00065410000497611437
DataValue, -4.34, 500000, 2.4081600000000004E-13, 1.6201700000000002E-08, 7.6692993630573259E-10, -0.00066127470143312111
DataValue, -4.325, 500000, 2.4205300000000003E-13, 1.2638100000000001E-08, 7.7086942675159245E-10, -0.00066848313594745218
DataValue, -4.3100000000000005, 500000, 2.39885E-13, 2.42734E-08, 7.6396496815286622E-10, -0.00067567767217356677
DataValue, -4.295, 500000, 2.3690900000000003E-13, 1.90657E-08, 7.5448726114649688E-10, -0.00068279541699840774
DataValue, -4.28, 500000, 2.39044E-13, 1.50598E-08, 7.6128662420382152E-10, -0.00068990060708598719
DataValue, -4.265, 500000, 2.39692E-13, 1.92282E-08, 7.6335031847133759E-10, -0.00069704734275477715
DataValue, -4.25, 500000, 2.4060400000000004E-13, 1.07394E-08, 7.6625477707006383E-10, -0.00070421736664012748
DataValue, -4.235, 500000, 2.3995400000000004E-13, 1.39021E-08, 7.6418471337579629E-10, -0.00071139130175159227
DataValue, -4.22, 500000, 2.43645E-13, 1.9443200000000002E-08, 7.7593949044586E-10, -0.00071861063395700663
DataValue, -4.205, 500000, 2.4437400000000003E-13, 1.21077E-08, 7.7826114649681536E-10, -0.00072589594944267525
DataValue, -4.19, 500000, 2.41472E-13, 1.31581E-08, 7.6901910828025476E-10, -0.00073314882563694269
DataValue, -4.175, 500000, 2.40395E-13, 1.02837E-08, 7.6558917197452227E-10, -0.00074034230195063708
DataValue, -4.16, 500000, 2.4023500000000004E-13, 1.73574E-08, 7.65079617834395E-10, -0.00074751731190286622
DataValue, -4.1450000000000005, 500000, 2.4431200000000004E-13, 1.50683E-08, 7.78063694267516E-10, -0.00075475079617834384
DataValue, -4.13, 500000, 2.4555200000000004E-13, 5.8425E-09, 7.8201273885350335E-10, -0.000762063654458599
DataValue, -4.115, 500000, 2.42781E-13, 1.37662E-08, 7.73187898089172E-10, -0.0007693536574442675
DataValue, -4.1, 500000, 2.41778E-13, 1.82026E-08, 7.6999363057324845E-10, -0.00077658732085987277
DataValue, -4.085, 500000, 2.4287100000000003E-13, 5.14326E-09, 7.7347452229299376E-10, -0.00078382232782643309
DataValue, -4.07, 500000, 2.4463000000000004E-13, 1.77088E-08, 7.7907643312101923E-10, -0.00079109991042993627
DataValue, -4.055, 500000, 2.45348E-13, 1.25787E-08, 7.8136305732484078E-10, -0.00079841447054140153
DataValue, -4.04, 500000, 2.4651000000000003E-13, 1.98234E-08, 7.85063694267516E-10, -0.00080575709593949055
DataValue, -4.025, 500000, 2.4720900000000004E-13, 6.13058E-09, 7.8728980891719758E-10, -0.00081312750298566871
DataValue, -4.01, 500000, 2.4604700000000003E-13, 1.89719E-08, 7.8358917197452231E-10, -0.000820490998208599
DataValue, -3.995, 500000, 2.43121E-13, 1.0486100000000001E-08, 7.7427070063694259E-10, -0.000827793466361465
DataValue, -3.98, 500000, 2.44705E-13, 6.18531E-09, 7.7931528662420381E-10, -0.00083507590067675183
DataValue, -3.9650000000000003, 500000, 2.45544E-13, 2.2749700000000002E-08, 7.8198726114649694E-10, -0.00084239450636942675
DataValue, -3.95, 500000, 2.46371E-13, 2.046E-08, 7.8462101910828019E-10, -0.00084973798268312122
DataValue, -3.935, 500000, 2.44064E-13, 1.28049E-08, 7.7727388535031852E-10, -0.000857059365047771
DataValue, -3.92, 500000, 2.4380000000000003E-13, 5.45561E-09, 7.7643312101910835E-10, -0.00086434236664012769
DataValue, -3.9050000000000002, 500000, 2.4860300000000004E-13, 2.0605500000000002E-08, 7.9172929936305738E-10, -0.00087169312798566893
DataValue, -3.89, 500000, 2.45456E-13, 3.81663E-09, 7.8170700636942685E-10, -0.00087906861066878994
DataValue, -3.875, 500000, 2.4641600000000004E-13, 1.10624E-08, 7.8476433121019113E-10, -0.00088641144506369438
DataValue, -3.86, 500000, 2.46187E-13, 1.96863E-08, 7.8403503184713381E-10, -0.00089376519207802572
DataValue, -3.845, 500000, 2.4521E-13, 1.52219E-08, 7.8092356687898087E-10, -0.00090110093550955432
DataValue, -3.83, 500000, 2.46412E-13, 1.62081E-08, 7.8475159235668787E-10, -0.0009084400378184715
DataValue, -3.815, 500000, 2.4843200000000003E-13, 9.61987E-09, 7.9118471337579619E-10, -0.00091582723925159252
DataValue, -3.8000000000000003, 500000, 2.4879E-13, 1.61342E-08, 7.9232484076433118E-10, -0.00092324994028662418
DataValue, -3.785, 500000, 2.47334E-13, 1.38185E-08, 7.87687898089172E-10, -0.00093065625000000006
DataValue, -3.77, 500000, 2.4658E-13, 1.03661E-08, 7.8528662420382165E-10, -0.00093802956807324844
DataValue, -3.755, 500000, 2.44174E-13, 6.22821E-09, 7.7762420382165606E-10, -0.000945355712579618
DataValue, -3.74, 500000, 2.51966E-13, 7.53229E-09, 8.0243949044585984E-10, -0.0009527622611464968
DataValue, -3.725, 500000, 2.4765600000000004E-13, 1.19093E-08, 7.887133757961785E-10, -0.00096022079020700629
DataValue, -3.71, 500000, 2.475E-13, 1.644E-08, 7.8821656050955419E-10, -0.00096761264928343969
DataValue, -3.6950000000000003, 500000, 2.49978E-13, 1.42396E-08, 7.96108280254777E-10, -0.00097503917197452232
DataValue, -3.68, 500000, 2.5008900000000003E-13, 2.02985E-08, 7.9646178343949053E-10, -0.0009825043441480893
DataValue, -3.665, 500000, 2.4938200000000004E-13, 1.0514E-09, 7.9421019108280259E-10, -0.00098996061902866255
DataValue, -3.65, 500000, 2.5027E-13, 1.59862E-08, 7.970382165605096E-10, -0.0009974195959394905
DataValue, -3.6350000000000002, 500000, 2.48975E-13, 1.89344E-08, 7.9291401273885341E-10, -0.0010048724970143311
DataValue, -3.62, 500000, 2.49019E-13, 1.79408E-08, 7.9305414012738851E-10, -0.0010123067227308918
DataValue, -3.605, 500000, 2.50238E-13, 1.61255E-08, 7.9693630573248417E-10, -0.00101975980294586
DataValue, -3.59, 500000, 2.52789E-13, 8.79879E-09, 8.0506050955414014E-10, -0.0010272691630175161
DataValue, -3.575, 500000, 2.50854E-13, 9.8039E-09, 7.988980891719746E-10, -0.0010347877189490445
DataValue, -3.56, 500000, 2.49772E-13, 1.78568E-08, 7.95452229299363E-10, -0.001042261236066879
DataValue, -3.545, 500000, 2.5147900000000003E-13, 1.7608E-08, 8.0088853503184728E-10, -0.0010497440833996819
DataValue, -3.5300000000000002, 500000, 2.4964700000000004E-13, 3.05729E-08, 7.950541401273886E-10, -0.0010572250646894905
DataValue, -3.515, 500000, 2.51814E-13, 7.13587E-09, 8.0195541401273878E-10, -0.0010647110469745225
DataValue, -3.5, 500000, 2.5257E-13, 1.2336500000000001E-08, 8.043630573248407E-10, -0.0010722406648089175
DataValue, -3.485, 500000, 2.4961500000000004E-13, 1.00697E-08, 7.9495222929936317E-10, -0.0010797374552149685
DataValue, -3.47, 500000, 2.4902000000000003E-13, 1.87553E-08, 7.9305732484076445E-10, -0.00108718125
DataValue, -3.455, 500000, 2.52607E-13, 1.18793E-08, 8.0448089171974523E-10, -0.0010946697103901275
DataValue, -3.44, 500000, 2.5106200000000004E-13, 1.91205E-08, 7.9956050955414032E-10, -0.0011021886544585989
DataValue, -3.4250000000000003, 500000, 2.5127400000000004E-13, 1.3973500000000001E-08, 8.00235668789809E-10, -0.0011096876990445862
DataValue, -3.41, 500000, 2.5333200000000004E-13, 8.45773E-09, 8.0678980891719757E-10, -0.0011172206309713378
DataValue, -3.395, 500000, 2.5237300000000003E-13, 1.2039700000000001E-08, 8.0373566878980912E-10, -0.0011247699691480895
DataValue, -3.38, 500000, 2.5558600000000004E-13, 1.13285E-09, 8.139681528662421E-10, -0.0011323529558121023
DataValue, -3.365, 500000, 2.4880100000000003E-13, 2.6244E-09, 7.92359872611465E-10, -0.0011398826184315287
DataValue, -3.35, 500000, 2.50915E-13, 6.1281E-09, 7.99092356687898E-10, -0.0011473425507563695
DataValue, -3.335, 500000, 2.51183E-13, 8.94762E-09, 7.9994585987261147E-10, -0.001154838042396497
DataValue, -3.3200000000000003, 500000, 2.5388500000000003E-13, 2.20437E-08, 8.0855095541401277E-10, -0.0011623778712181528
DataValue, -3.305, 500000, 2.5159400000000003E-13, 1.91172E-08, 8.0125477707006381E-10, -0.0011699238355891721
DataValue, -3.29, 500000, 2.5391700000000003E-13, 1.35402E-08, 8.086528662420382E-10, -0.0011774702776671975
DataValue, -3.275, 500000, 2.54054E-13, 1.0142E-08, 8.0908917197452228E-10, -0.0011850534434713377
DataValue, -3.2600000000000002, 500000, 2.5375400000000004E-13, 5.23667E-09, 8.0813375796178363E-10, -0.001192634175955414
DataValue, -3.245, 500000, 2.53416E-13, 1.06426E-08, 8.070573248407643E-10, -0.0012002053841560511
DataValue, -3.23, 500000, 2.542E-13, 1.08762E-08, 8.095541401273886E-10, -0.0012077832503980895
DataValue, -3.215, 500000, 2.53361E-13, 2.32787E-08, 8.0688216560509558E-10, -0.0012153602955812105
DataValue, -3.2, 500000, 2.49243E-13, 1.2456000000000001E-08, 7.9376751592356694E-10, -0.0012228633409633758
DataValue, -3.185, 500000, 2.56661E-13, 2.02027E-09, 8.1739171974522291E-10, -0.0012304156498805735
DataValue, -3.17, 500000, 2.5408E-13, -3.0082E-11, 8.09171974522293E-10, -0.0012380401671974526
DataValue, -3.1550000000000002, 500000, 2.5540800000000003E-13, 2.04052E-08, 8.1340127388535044E-10, -0.0012456459792993633
DataValue, -3.14, 500000, 2.5297700000000003E-13, 1.69035E-08, 8.0565923566879E-10, -0.0012532353254378985
DataValue, -3.125, 500000, 2.5477500000000004E-13, 9.46215E-09, 8.1138535031847146E-10, -0.0012608152219347139
DataValue, -3.11, 500000, 2.5241200000000003E-13, 2.90053E-09, 8.03859872611465E-10, -0.0012683866839171981
DataValue, -3.095, 500000, 2.54094E-13, 1.33802E-08, 8.0921656050955412E-10, -0.0012759479796974524
DataValue, -3.08, 500000, 2.56704E-13, 2.03178E-08, 8.1752866242038217E-10, -0.0012835733479299369
DataValue, -3.065, 500000, 2.55296E-13, 1.36907E-08, 8.1304458598726112E-10, -0.0012912166600318477
DataValue, -3.0500000000000003, 500000, 2.55377E-13, 1.12465E-08, 8.1330254777070064E-10, -0.001298840162221338
DataValue, -3.035, 500000, 2.5628E-13, 1.93072E-08, 8.1617834394904453E-10, -0.0013064783539012742
DataValue, -3.02, 500000, 2.5434E-13, 1.41862E-09, 8.1E-10, -0.0013141010648885358
DataValue, -3.005, 500000, 2.5514100000000003E-13, 1.77049E-08, 8.1255095541401275E-10, -0.0013217067724920388
DataValue, -2.99, 500000, 2.55154E-13, 1.85988E-08, 8.1259235668789805E-10, -0.0013293246317675166
DataValue, -2.975, 500000, 2.5894800000000003E-13, 1.82775E-08, 8.2467515923566892E-10, -0.0013369993232484083
DataValue, -2.96, 500000, 2.56119E-13, 1.4818100000000001E-08, 8.1566560509554143E-10, -0.0013446884205812108
DataValue, -2.945, 500000, 2.53556E-13, 2.2145E-08, 8.0750318471337579E-10, -0.0013522970242834402
DataValue, -2.93, 500000, 2.56709E-13, 1.7417100000000002E-08, 8.1754458598726116E-10, -0.0013599144357085992
DataValue, -2.915, 500000, 2.57057E-13, 1.81501E-08, 8.1865286624203806E-10, -0.001367584111265924
DataValue, -2.9, 500000, 2.5755200000000004E-13, 1.11934E-08, 8.2022929936305744E-10, -0.001375266371417198
