
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.47, 500000, 3.90593E-14, 3.92935E-09, 1.2439267515923568E-10, -0.00011388368730095539
DataValue, -6.455, 500000, 4.00632E-14, -1.45766E-09, 1.2758980891719745E-10, -0.00011506485519506365
DataValue, -6.44, 500000, 3.98088E-14, 1.52719E-08, 1.267796178343949E-10, -0.00011625721188296171
DataValue, -6.425, 500000, 3.50291E-14, -1.98004E-09, 1.1155764331210192E-10, -0.00011737441779458596
DataValue, -6.41, 500000, 4.12309E-14, 1.26055E-08, 1.3130859872611467E-10, -0.00011851285330414007
DataValue, -6.3950000000000005, 500000, 3.98196E-14, 9.03327E-09, 1.2681401273885351E-10, -0.00011972280304538209
DataValue, -6.38, 500000, 4.05983E-14, 1.19318E-08, 1.29293949044586E-10, -0.00012092330911624201
DataValue, -6.365, 500000, 3.9231E-14, 7.24681E-09, 1.2493949044585985E-10, -0.00012211502836385345
DataValue, -6.3500000000000005, 500000, 3.7209599999999996E-14, -6.83378E-09, 1.1850191082802546E-10, -0.00012325615993232474
DataValue, -6.335, 500000, 3.95569E-14, 1.91469E-08, 1.2597738853503185E-10, -0.00012440215664808911
DataValue, -6.32, 500000, 4.09241E-14, 1.22204E-09, 1.3033152866242038E-10, -0.00012560360469745214
DataValue, -6.305, 500000, 3.89075E-14, 3.96951E-09, 1.2390923566878979E-10, -0.00012679535828025474
DataValue, -6.29, 500000, 3.93391E-14, 9.3922599999999992E-09, 1.2528375796178342E-10, -0.00012796345043789804
DataValue, -6.275, 500000, 4.0096E-14, 2.37673E-09, 1.2769426751592355E-10, -0.00012914928493232476
DataValue, -6.26, 500000, 3.8523399999999996E-14, 9.77204E-09, 1.2268598726114649E-10, -0.00013032294237659233
DataValue, -6.245, 500000, 4.04179E-14, 2.8969400000000004E-10, 1.2871942675159235E-10, -0.00013150140525477702
DataValue, -6.23, 500000, 4.01151E-14, 2.77403E-09, 1.2775509554140129E-10, -0.00013270362957802539
DataValue, -6.215, 500000, 4.01109E-14, 1.02841E-08, 1.2774171974522292E-10, -0.00013390127089968148
DataValue, -6.2, 500000, 3.79237E-14, 1.36878E-08, 1.2077611464968155E-10, -0.00013506619824840758
DataValue, -6.1850000000000005, 500000, 4.1109E-14, 6.38717E-09, 1.309203821656051E-10, -0.00013624602557722921
DataValue, -6.17, 500000, 3.94269E-14, 6.8489E-09, 1.2556337579617832E-10, -0.00013744829319267511
DataValue, -6.155, 500000, 4.09268E-14, 1.0699E-08, 1.30340127388535E-10, -0.00013864784086385344
DataValue, -6.1400000000000006, 500000, 4.3222E-14, 8.78514E-09, 1.376496815286624E-10, -0.00013990404309315277
DataValue, -6.125, 500000, 4.66103E-14, 4.12619E-09, 1.484404458598726E-10, -0.00014124509056528657
DataValue, -6.11, 500000, 3.8929099999999996E-14, 1.33074E-08, 1.23978025477707E-10, -0.00014252205214968145
DataValue, -6.095, 500000, 4.28218E-14, 2.90538E-09, 1.363751592356688E-10, -0.00014374245770302544
DataValue, -6.08, 500000, 4.29778E-14, -4.466E-09, 1.3687197452229298E-10, -0.00014502330364251585
DataValue, -6.065, 500000, 4.20716E-14, 1.1152700000000001E-08, 1.3398598726114649E-10, -0.00014629295033837569
DataValue, -6.05, 500000, 4.50228E-14, 3.49506E-09, 1.4338471337579617E-10, -0.00014759312549761142
DataValue, -6.035, 500000, 4.3999E-14, 2.73399E-08, 1.4012420382165603E-10, -0.00014892207354697443
DataValue, -6.0200000000000005, 500000, 4.56735E-14, 2.2507E-08, 1.4545700636942677E-10, -0.00015026073546974513
DataValue, -6.005, 500000, 4.4507799999999996E-14, 1.56359E-08, 1.4174458598726115E-10, -0.00015160699293391712
DataValue, -5.99, 500000, 4.61133E-14, 1.27106E-08, 1.4685764331210193E-10, -0.00015295981588375786
DataValue, -5.9750000000000005, 500000, 4.66558E-14, 8.05991E-09, 1.4858535031847133E-10, -0.00015434470491640116
DataValue, -5.96, 500000, 4.89651E-14, 1.14903E-08, 1.5593980891719746E-10, -0.00015577216660031838
DataValue, -5.945, 500000, 4.7536E-14, 1.20508E-08, 1.5138853503184712E-10, -0.00015721276821257951
DataValue, -5.93, 500000, 4.68838E-14, 9.27119E-09, 1.4931146496815286E-10, -0.00015862229946257957
DataValue, -5.915, 500000, 4.5801E-14, 4.64513E-09, 1.4586305732484076E-10, -0.00016000593003582796
DataValue, -5.9, 500000, 4.89924E-14, 1.8007E-08, 1.5602675159235667E-10, -0.00016142103851512728
DataValue, -5.885, 500000, 4.92263E-14, 1.76288E-08, 1.567716560509554E-10, -0.00016288728105095539
DataValue, -5.87, 500000, 5.52326E-14, 1.21866E-08, 1.7589999999999998E-10, -0.00016444667943869419
DataValue, -5.855, 500000, 5.2818599999999996E-14, 1.7916E-08, 1.68212101910828E-10, -0.00016605970491640116
DataValue, -5.84, 500000, 5.60908E-14, 2.6270600000000002E-08, 1.7863312101910825E-10, -0.00016768554189888529
DataValue, -5.825, 500000, 5.3339999999999997E-14, 2.72724E-08, 1.6987261146496814E-10, -0.00016931916251990438
DataValue, -5.8100000000000005, 500000, 5.4459E-14, 2.5918E-08, 1.7343630573248408E-10, -0.0001709284230692674
DataValue, -5.795, 500000, 5.98244E-14, 1.32452E-08, 1.9052356687898084E-10, -0.0001726344849721337
DataValue, -5.78, 500000, 5.7110299999999992E-14, 3.03405E-08, 1.8187993630573245E-10, -0.00017438012639331202
DataValue, -5.765, 500000, 5.61831E-14, 1.80448E-08, 1.7892707006369428E-10, -0.00017607140923566874
DataValue, -5.75, 500000, 6.50935E-14, 3.59183E-08, 2.0730414012738851E-10, -0.00017788186803343941
DataValue, -5.735, 500000, 6.98442E-14, 3.9201E-08, 2.2243375796178342E-10, -0.00017989626443073233
DataValue, -5.72, 500000, 5.99076E-14, 5.6380100000000005E-08, 1.9078853503184713E-10, -0.00018183324392914005
DataValue, -5.705, 500000, 6.09493E-14, 7.01663E-08, 1.9410605095541397E-10, -0.00018363743730095533
DataValue, -5.69, 500000, 5.48426E-14, 7.9941600000000007E-08, 1.7465796178343948E-10, -0.00018536601861066866
DataValue, -5.675, 500000, 5.30937E-14, 6.94953E-08, 1.6908821656050956E-10, -0.00018697732882165603
DataValue, -5.66, 500000, 5.4356099999999997E-14, 8.15128E-08, 1.7310859872611462E-10, -0.00018858137639331203
DataValue, -5.6450000000000005, 500000, 6.50868E-14, 9.28846E-08, 2.0728280254777069E-10, -0.00019036446108678336
DataValue, -5.63, 500000, 8.73107E-14, 1.69481E-08, 2.7805955414012735E-10, -0.00019263950338375795
DataValue, -5.615, 500000, 9.30625E-14, 2.55502E-08, 2.9637738853503183E-10, -0.00019533217655254769
DataValue, -5.6000000000000005, 500000, 8.9042099999999993E-14, 3.05914E-08, 2.8357356687898087E-10, -0.00019805069665605084
DataValue, -5.585, 500000, 9.72234E-14, 4.0833700000000004E-08, 3.0962866242038209E-10, -0.0002008313321058917
DataValue, -5.57, 500000, 9.96645E-14, 4.0606E-08, 3.1740286624203827E-10, -0.00020377054239649676
DataValue, -5.555, 500000, 1.0607800000000001E-13, 2.58789E-08, 3.3782802547770704E-10, -0.00020684193720143317
DataValue, -5.54, 500000, 1.03578E-13, 3.71936E-08, 3.2986624203821658E-10, -0.00020997175408041398
DataValue, -5.525, 500000, 1.09125E-13, 2.23305E-08, 3.4753184713375792E-10, -0.00021314705762340755
DataValue, -5.51, 500000, 1.16503E-13, 3.14011E-08, 3.7102866242038211E-10, -0.00021651531001194268
DataValue, -5.495, 500000, 1.15297E-13, 2.20877E-08, 3.67187898089172E-10, -0.00021997570013933116
DataValue, -5.48, 500000, 1.21584E-13, 8.71106E-09, 3.8721019108280255E-10, -0.00022351194118232467
DataValue, -5.465, 500000, 1.2722700000000001E-13, 2.76816E-08, 4.0518152866242039E-10, -0.00022722627736863056
DataValue, -5.45, 500000, 1.2420000000000002E-13, 1.73031E-08, 3.9554140127388533E-10, -0.00023097966610270693
DataValue, -5.4350000000000005, 500000, 1.28272E-13, 1.49219E-08, 4.085095541401274E-10, -0.00023474865495621004
DataValue, -5.42, 500000, 1.33928E-13, 2.02822E-08, 4.2652229299363054E-10, -0.00023866286673964967
DataValue, -5.405, 500000, 1.3333200000000002E-13, 3.16891E-08, 4.2462420382165609E-10, -0.00024265261594347124
DataValue, -5.39, 500000, 1.38172E-13, 3.58208E-08, 4.4003821656050949E-10, -0.00024670572103901273
DataValue, -5.375, 500000, 1.4439300000000002E-13, 3.20781E-08, 4.5985031847133766E-10, -0.00025092394854697443
DataValue, -5.36, 500000, 1.4673100000000002E-13, 1.43056E-08, 4.67296178343949E-10, -0.000255269947750796
DataValue, -5.345, 500000, 1.4915300000000002E-13, 1.3698700000000001E-08, 4.7500955414012743E-10, -0.00025968700587181528
DataValue, -5.33, 500000, 1.48739E-13, 7.64064E-08, 4.7369108280254778E-10, -0.000264134040107484
DataValue, -5.315, 500000, 1.42724E-13, 8.8553900000000008E-08, 4.5453503184713376E-10, -0.00026848510001990425
DataValue, -5.3, 500000, 1.47054E-13, 9.79928E-08, 4.6832484076433116E-10, -0.00027281100567277066
DataValue, -5.285, 500000, 1.5556200000000001E-13, 5.9983E-08, 4.9542038216560513E-10, -0.00027732856140525461
DataValue, -5.2700000000000005, 500000, 1.6445800000000002E-13, 1.78695E-09, 5.2375159235668795E-10, -0.00028210593003582775
DataValue, -5.255, 500000, 1.69692E-13, 1.04838E-08, 5.4042038216560508E-10, -0.00028709423616640121
DataValue, -5.24, 500000, 1.7067000000000002E-13, 1.84857E-08, 5.4353503184713376E-10, -0.00029217527716958583
DataValue, -5.2250000000000005, 500000, 1.7308200000000002E-13, 1.05667E-08, 5.5121656050955418E-10, -0.00029730692525875769
DataValue, -5.21, 500000, 1.72028E-13, 9.55973E-10, 5.47859872611465E-10, -0.00030245884603901263
DataValue, -5.195, 500000, 1.7980100000000002E-13, 1.56793E-08, 5.7261464968152862E-10, -0.00030771107036226095
DataValue, -5.18, 500000, 1.8348000000000002E-13, 1.2700700000000001E-08, 5.8433121019108286E-10, -0.000313134254080414
DataValue, -5.165, 500000, 1.8456200000000002E-13, 2.57285E-08, 5.8777707006369434E-10, -0.00031862851164410816
DataValue, -5.15, 500000, 1.8508300000000002E-13, 6.41445E-09, 5.8943630573248411E-10, -0.0003241466993431526
DataValue, -5.135, 500000, 1.87507E-13, -1.56463E-09, 5.97156050955414E-10, -0.00032970885101512735
DataValue, -5.12, 500000, 1.86019E-13, 5.53555E-09, 5.9241719745222927E-10, -0.0003352849756170381
DataValue, -5.105, 500000, 1.89756E-13, 1.8033100000000002E-08, 6.0431847133757964E-10, -0.00034089467406449021
DataValue, -5.09, 500000, 1.94059E-13, 2.22427E-08, 6.1802229299363061E-10, -0.00034662439639729294
DataValue, -5.075, 500000, 1.97572E-13, 4.22434E-09, 6.2921019108280265E-10, -0.00035247079866640115
DataValue, -5.0600000000000005, 500000, 1.9866400000000002E-13, 1.2841100000000001E-08, 6.32687898089172E-10, -0.00035838594595939466
DataValue, -5.045, 500000, 2.0238100000000001E-13, 1.00201E-08, 6.445254777070063E-10, -0.00036437288365843946
DataValue, -5.03, 500000, 2.03654E-13, 1.4106E-08, 6.48579617834395E-10, -0.00037043431379378962
DataValue, -5.015, 500000, 2.0510400000000002E-13, 2.84229E-08, 6.5319745222929941E-10, -0.00037653639380971353
DataValue, -5, 500000, 2.07172E-13, 1.66103E-08, 6.5978343949044588E-10, -0.00038269099173964964
DataValue, -4.985, 500000, 2.03413E-13, 1.26371E-08, 6.4781210191082806E-10, -0.000388820345839968
DataValue, -4.97, 500000, 2.1035E-13, 2.2613000000000002E-08, 6.69904458598726E-10, -0.00039499714221735677
DataValue, -4.955, 500000, 2.1174400000000003E-13, 1.58901E-08, 6.7434394904458611E-10, -0.00040129830662818467
DataValue, -4.94, 500000, 2.1318E-13, 1.76306E-08, 6.7891719745222923E-10, -0.00040764171825238837
DataValue, -4.925, 500000, 2.1294900000000002E-13, 1.03802E-08, 6.7818152866242043E-10, -0.000414003118531051
DataValue, -4.91, 500000, 2.1648200000000002E-13, 7.0032E-09, 6.8943312101910834E-10, -0.00042041381220143308
DataValue, -4.8950000000000005, 500000, 2.13118E-13, 1.87634E-08, 6.7871974522292984E-10, -0.00042682702876194244
DataValue, -4.88, 500000, 2.15449E-13, 2.55865E-09, 6.8614331210191084E-10, -0.00043322482434315283
DataValue, -4.865, 500000, 2.1710200000000002E-13, 1.89401E-08, 6.91407643312102E-10, -0.00043968209444665595
DataValue, -4.8500000000000005, 500000, 2.22409E-13, 2.06589E-08, 7.0830891719745227E-10, -0.00044624326582404434
DataValue, -4.835, 500000, 2.2178500000000002E-13, 2.4953800000000002E-08, 7.0632165605095554E-10, -0.00045287434663614652
DataValue, -4.82, 500000, 2.22931E-13, 1.5907500000000002E-08, 7.0997133757961778E-10, -0.00045951322004378971
DataValue, -4.805, 500000, 2.2142200000000002E-13, 2.02273E-08, 7.0516560509554145E-10, -0.00046614667446257966
DataValue, -4.79, 500000, 2.23196E-13, 1.51511E-08, 7.1081528662420379E-10, -0.00047278408489251594
DataValue, -4.775, 500000, 2.2611300000000002E-13, 1.76379E-08, 7.2010509554140137E-10, -0.0004794915241839171
DataValue, -4.76, 500000, 2.2458600000000002E-13, 1.1726E-08, 7.1524203821656054E-10, -0.00048621971387340779
DataValue, -4.745, 500000, 2.3046100000000003E-13, 2.37919E-08, 7.3395222929936307E-10, -0.00049301281200238853
DataValue, -4.73, 500000, 2.2385100000000002E-13, 1.0617600000000001E-08, 7.1290127388535032E-10, -0.00049979493779856658
DataValue, -4.715, 500000, 2.25671E-13, 7.84573E-09, 7.1869745222929934E-10, -0.00050650555682722938
DataValue, -4.7, 500000, 2.28232E-13, 6.75832E-09, 7.268535031847134E-10, -0.00051328157693073244
DataValue, -4.6850000000000005, 500000, 2.2745600000000004E-13, -5.16926E-11, 7.2438216560509561E-10, -0.00052008424412818444
DataValue, -4.67, 500000, 2.2769100000000003E-13, 1.15296E-08, 7.2513057324840766E-10, -0.00052687883509156051
DataValue, -4.655, 500000, 2.30119E-13, 3.33503E-08, 7.328630573248408E-10, -0.0005337131802348725
DataValue, -4.64, 500000, 2.31766E-13, 1.5797600000000002E-08, 7.38108280254777E-10, -0.00054060835837977717
DataValue, -4.625, 500000, 2.33039E-13, 1.95452E-08, 7.4216242038216559E-10, -0.00054754712728901267
DataValue, -4.61, 500000, 2.3243400000000004E-13, 1.24361E-08, 7.40235668789809E-10, -0.00055449586833200613
DataValue, -4.595, 500000, 2.35533E-13, 1.20208E-08, 7.5010509554140137E-10, -0.00056148184066480888
DataValue, -4.58, 500000, 2.3388600000000004E-13, 1.94012E-08, 7.44859872611465E-10, -0.00056848948895302535
DataValue, -4.565, 500000, 2.32855E-13, 6.75161E-09, 7.415764331210192E-10, -0.00057545715913614624
DataValue, -4.55, 500000, 2.34679E-13, 1.15291E-08, 7.4738535031847126E-10, -0.000582436667496019
DataValue, -4.535, 500000, 2.32882E-13, 2.07779E-08, 7.4166242038216574E-10, -0.00058941657892117808
DataValue, -4.5200000000000005, 500000, 2.2998200000000004E-13, 1.50727E-08, 7.3242675159235682E-10, -0.00059632637191480852
DataValue, -4.505, 500000, 2.35784E-13, 8.99947E-09, 7.50904458598726E-10, -0.00060327948696257949
DataValue, -4.49, 500000, 2.34866E-13, 7.91211E-09, 7.4798089171974527E-10, -0.00061030551204219706
DataValue, -4.4750000000000005, 500000, 2.36276E-13, 1.77979E-08, 7.5247133757961769E-10, -0.00061733888186703766
DataValue, -4.46, 500000, 2.34437E-13, 8.55036E-09, 7.4661464968152864E-10, -0.00062436584743232471
DataValue, -4.445, 500000, 2.3720400000000003E-13, 1.58256E-08, 7.5542675159235664E-10, -0.00063140666650079579
DataValue, -4.43, 500000, 2.3516700000000003E-13, 3.30117E-09, 7.4893949044586E-10, -0.00063845838326035027
DataValue, -4.415, 500000, 2.39953E-13, 2.20876E-08, 7.6418152866242045E-10, -0.0006455511380374201
DataValue, -4.4, 500000, 2.39195E-13, 1.3211200000000001E-08, 7.6176751592356694E-10, -0.00065270402418391685
DataValue, -4.385, 500000, 2.38275E-13, 1.89186E-08, 7.588375796178344E-10, -0.00065983186056926737
DataValue, -4.37, 500000, 2.41012E-13, 6.78338E-09, 7.6755414012738844E-10, -0.00066698682175557293
DataValue, -4.355, 500000, 2.37615E-13, 1.4492E-08, 7.5673566878980877E-10, -0.00067413193023487211
DataValue, -4.34, 500000, 2.37869E-13, 1.60601E-08, 7.5754458598726116E-10, -0.00068123011892914
DataValue, -4.325, 500000, 2.37136E-13, 7.52139E-09, 7.5521019108280252E-10, -0.00068832115694665574
DataValue, -4.3100000000000005, 500000, 2.38464E-13, 1.7348E-08, 7.5943949044585978E-10, -0.00069542107732882118
DataValue, -4.295, 500000, 2.39513E-13, 1.5971E-08, 7.627802547770702E-10, -0.00070255648238455386
DataValue, -4.28, 500000, 2.4158300000000003E-13, 9.62103E-09, 7.6937261146496824E-10, -0.00070973844894506332
DataValue, -4.265, 500000, 2.3895E-13, 1.6570300000000002E-08, 7.609872611464968E-10, -0.00071691201084793
DataValue, -4.25, 500000, 2.40982E-13, 9.14776E-09, 7.6745859872611458E-10, -0.00072407660081608258
DataValue, -4.235, 500000, 2.36521E-13, 1.4717E-08, 7.5325159235668793E-10, -0.000731204929836783
DataValue, -4.22, 500000, 2.37166E-13, 1.51503E-08, 7.5530573248407637E-10, -0.00073827629229697444
DataValue, -4.205, 500000, 2.42139E-13, 8.24689E-09, 7.7114331210191086E-10, -0.000745431522193471
DataValue, -4.19, 500000, 2.3994900000000003E-13, 1.4895500000000001E-08, 7.6416878980891729E-10, -0.00075262829767117794
DataValue, -4.175, 500000, 2.40428E-13, 1.32834E-08, 7.6569426751592365E-10, -0.00075979953075238824
DataValue, -4.16, 500000, 2.44264E-13, 1.88435E-08, 7.7791082802547762E-10, -0.00076703517963773839
DataValue, -4.1450000000000005, 500000, 2.43047E-13, 4.06939E-09, 7.7403503184713363E-10, -0.00077430992585589124
DataValue, -4.13, 500000, 2.44011E-13, 9.28873E-09, 7.7710509554140128E-10, -0.00078158089520302524
DataValue, -4.115, 500000, 2.42116E-13, 1.20616E-08, 7.7107006369426747E-10, -0.00078883796626194234
DataValue, -4.1, 500000, 2.42108E-13, 1.98695E-08, 7.7104458598726116E-10, -0.00079606662868232474
DataValue, -4.085, 500000, 2.42739E-13, 1.77797E-08, 7.7305414012738857E-10, -0.00080330459146098719
DataValue, -4.07, 500000, 2.45193E-13, 1.84803E-08, 7.8086942675159231E-10, -0.00081058860818073223
DataValue, -4.055, 500000, 2.42522E-13, 2.4377E-08, 7.7236305732484082E-10, -0.00081786938544984081
DataValue, -4.04, 500000, 2.45311E-13, 1.48041E-08, 7.8124522292993626E-10, -0.00082515192426353484
DataValue, -4.025, 500000, 2.41893E-13, 1.92946E-08, 7.70359872611465E-10, -0.00083242507314888509
DataValue, -4.01, 500000, 2.3925800000000004E-13, 2.30652E-08, 7.6196815286624217E-10, -0.00083960786076831212
DataValue, -3.995, 500000, 2.4329800000000004E-13, 2.08757E-08, 7.7483439490445871E-10, -0.000846811622710987
DataValue, -3.98, 500000, 2.44704E-13, 4.85421E-09, 7.7931210191082808E-10, -0.00085409668441480883
DataValue, -3.9650000000000003, 500000, 2.45191E-13, 1.42883E-08, 7.8086305732484073E-10, -0.00086141000547372592
DataValue, -3.95, 500000, 2.45475E-13, 1.40283E-08, 7.8176751592356688E-10, -0.00086873483628582783
DataValue, -3.935, 500000, 2.45513E-13, 2.46572E-08, 7.8188853503184714E-10, -0.00087606447402468145
DataValue, -3.92, 500000, 2.44357E-13, 2.55781E-08, 7.7820700636942681E-10, -0.00088337742187499986
DataValue, -3.9050000000000002, 500000, 2.43352E-13, 1.7339E-08, 7.7500636942675169E-10, -0.00089065810957404429
DataValue, -3.89, 500000, 2.43801E-13, 1.7535E-08, 7.76436305732484E-10, -0.00089793049711385325
DataValue, -3.875, 500000, 2.40591E-13, 1.08189E-08, 7.6621337579617832E-10, -0.00090516166749601888
DataValue, -3.86, 500000, 2.4589700000000003E-13, 1.12046E-08, 7.8311146496815294E-10, -0.00091242412768710178
DataValue, -3.845, 500000, 2.47487E-13, 1.48308E-08, 7.8817515923566879E-10, -0.00091978953373805707
DataValue, -3.83, 500000, 2.4562300000000003E-13, 7.8884E-09, 7.8223885350318478E-10, -0.00092715084942277058
DataValue, -3.815, 500000, 2.4713000000000003E-13, 1.1276700000000001E-08, 7.8703821656050953E-10, -0.000934506835688694
DataValue, -3.8000000000000003, 500000, 2.4637400000000003E-13, 5.65878E-09, 7.8463057324840761E-10, -0.00094187403314092326
DataValue, -3.785, 500000, 2.45921E-13, 1.94097E-08, 7.83187898089172E-10, -0.00094922318222531818
DataValue, -3.77, 500000, 2.4504000000000003E-13, 1.65541E-08, 7.8038216560509562E-10, -0.00095655241689888515
DataValue, -3.755, 500000, 2.4651500000000004E-13, 1.89691E-08, 7.8507961783439494E-10, -0.00096389051900875775
DataValue, -3.74, 500000, 2.45339E-13, 1.8996E-08, 7.8133439490445864E-10, -0.000971233084693471
DataValue, -3.725, 500000, 2.45944E-13, 1.55553E-08, 7.8326114649681524E-10, -0.00097856712629378951
DataValue, -3.71, 500000, 2.4365700000000003E-13, 1.96617E-08, 7.7597770700636954E-10, -0.00098587605841958569
DataValue, -3.6950000000000003, 500000, 2.4779E-13, 2.52992E-08, 7.89140127388535E-10, -0.00099321254826831187
DataValue, -3.68, 500000, 2.50759E-13, 2.00362E-08, 7.9859554140127394E-10, -0.0010006550592157643
DataValue, -3.665, 500000, 2.49539E-13, 2.00635E-08, 7.9471019108280254E-10, -0.0010081236798367833
DataValue, -3.65, 500000, 2.4771300000000003E-13, 1.29222E-08, 7.8889490445859869E-10, -0.0010155468287221337
DataValue, -3.6350000000000002, 500000, 2.4565300000000003E-13, 2.58485E-08, 7.8233439490445874E-10, -0.0010229119660628979
DataValue, -3.62, 500000, 2.5003E-13, 2.73122E-08, 7.9627388535031845E-10, -0.0010303116923765922
DataValue, -3.605, 500000, 2.4969E-13, 1.82347E-08, 7.9519108280254765E-10, -0.0010377716844148087
DataValue, -3.59, 500000, 2.4546600000000003E-13, 1.99489E-08, 7.8173885350318483E-10, -0.0010451635434912418
DataValue, -3.575, 500000, 2.51547E-13, 4.97197E-09, 8.011050955414013E-10, -0.0010525831245023882
DataValue, -3.56, 500000, 2.52441E-13, 1.82975E-08, 8.03952229299363E-10, -0.0010601068307125794
DataValue, -3.545, 500000, 2.4973200000000003E-13, 1.50159E-08, 7.9532484076433128E-10, -0.0010676034419785031
DataValue, -3.5300000000000002, 500000, 2.4975300000000004E-13, 1.83734E-08, 7.95391719745223E-10, -0.0010750599258558915
DataValue, -3.515, 500000, 2.46433E-13, 1.8194700000000002E-08, 7.8481847133757958E-10, -0.001082467161126592
DataValue, -3.5, 500000, 2.4598000000000003E-13, 1.28531E-08, 7.83375796178344E-10, -0.0010898180717555728
DataValue, -3.485, 500000, 2.49664E-13, 7.76478E-09, 7.95108280254777E-10, -0.0010972172158638534
DataValue, -3.47, 500000, 2.52209E-13, 1.1206300000000001E-08, 8.032133757961784E-10, -0.001104709348626592
DataValue, -3.455, 500000, 2.49035E-13, 1.34109E-08, 7.9310509554140122E-10, -0.0011121920914609869
DataValue, -3.44, 500000, 2.51844E-13, 2.5235E-08, 8.0205095541401263E-10, -0.0011196693854498407
DataValue, -3.4250000000000003, 500000, 2.5197000000000004E-13, 1.4326900000000001E-08, 8.0245222929936309E-10, -0.0011271904941281845
DataValue, -3.41, 500000, 2.49832E-13, 1.26313E-08, 7.9564331210191072E-10, -0.0011346815669785028
DataValue, -3.395, 500000, 2.47108E-13, 9.91362E-08, 7.86968152866242E-10, -0.0011421000582205411
DataValue, -3.38, 500000, 2.46095E-13, 6.6854200000000008E-08, 7.8374203821656056E-10, -0.0011494627622412417
DataValue, -3.365, 500000, 2.51814E-13, 5.83754E-08, 8.0195541401273878E-10, -0.0011568957190485666
DataValue, -3.35, 500000, 2.50392E-13, 3.8813600000000004E-08, 7.974267515923566E-10, -0.0011643928229498404
DataValue, -3.335, 500000, 2.4797600000000003E-13, 2.8536500000000002E-08, 7.8973248407643313E-10, -0.0011718326318670381
DataValue, -3.3200000000000003, 500000, 2.5144900000000003E-13, 4.1549000000000004E-08, 8.0079299363057332E-10, -0.0011792882200437895
DataValue, -3.305, 500000, 2.4926000000000004E-13, 2.9641400000000002E-08, 7.9382165605095549E-10, -0.0011867629762141718
DataValue, -3.29, 500000, 2.5188700000000004E-13, 4.44272E-08, 8.02187898089172E-10, -0.0011942442709992039
DataValue, -3.275, 500000, 2.52674E-13, 2.80909E-08, 8.0469426751592351E-10, -0.0012017765311504777
DataValue, -3.2600000000000002, 500000, 2.51752E-13, 3.02223E-08, 8.0175796178343949E-10, -0.0012093067759753183
DataValue, -3.245, 500000, 2.5245600000000003E-13, 5.406E-08, 8.04E-10, -0.0012168337664211783
DataValue, -3.23, 500000, 2.4786300000000003E-13, 3.09015E-08, 7.8937261146496817E-10, -0.0012243027005374204
DataValue, -3.215, 500000, 2.5000400000000003E-13, 3.61337E-08, 7.9619108280254786E-10, -0.0012317350303542997
DataValue, -3.2, 500000, 2.5321900000000003E-13, 2.95379E-08, 8.0642993630573251E-10, -0.0012392473163813694
DataValue, -3.185, 500000, 2.5166800000000003E-13, 4.7428700000000004E-08, 8.0149044585987276E-10, -0.001246784443172771
DataValue, -3.17, 500000, 2.50468E-13, 2.99917E-08, 7.9766878980891713E-10, -0.0012542805020899685
DataValue, -3.1550000000000002, 500000, 2.54794E-13, 1.9077900000000002E-08, 8.1144585987261149E-10, -0.0012618232270103504
DataValue, -3.14, 500000, 2.53313E-13, 2.77095E-08, 8.0672929936305733E-10, -0.0012694084230692676
DataValue, -3.125, 500000, 2.5192400000000004E-13, 4.24799E-08, 8.0230573248407652E-10, -0.0012769507747810512
DataValue, -3.11, 500000, 2.4695E-13, 4.74175E-08, 7.864649681528664E-10, -0.001284398137440287
DataValue, -3.095, 500000, 2.4938E-13, 2.86473E-08, 7.9420382165605091E-10, -0.0012918075223925163
DataValue, -3.08, 500000, 2.5156400000000003E-13, 3.29057E-08, 8.0115923566878985E-10, -0.0012992857867237264
DataValue, -3.065, 500000, 2.53621E-13, 3.55952E-08, 8.077101910828026E-10, -0.0013068273621616245
DataValue, -3.0500000000000003, 500000, 2.52252E-13, 2.02656E-08, 8.0335031847133766E-10, -0.0013143792083001595
DataValue, -3.035, 500000, 2.53605E-13, 3.02508E-08, 8.0765923566878988E-10, -0.0013219308155851914
DataValue, -3.02, 500000, 2.52421E-13, 1.71255E-08, 8.0388853503184706E-10, -0.0013294849457603506
DataValue, -3.005, 500000, 2.5814600000000003E-13, 1.97526E-08, 8.2212101910828032E-10, -0.0013371068655453823
DataValue, -2.99, 500000, 2.51111E-13, 2.63123E-08, 7.997165605095541E-10, -0.0013447092291998409
DataValue, -2.975, 500000, 2.55552E-13, 1.84176E-08, 8.13859872611465E-10, -0.0013522728687300957
DataValue, -2.96, 500000, 2.51339E-13, 3.62846E-08, 8.0044267515923568E-10, -0.0013598399119227706
DataValue, -2.945, 500000, 2.53571E-13, 2.5621800000000002E-08, 8.0755095541401287E-10, -0.0013673773820660829
DataValue, -2.93, 500000, 2.5422600000000003E-13, 1.1333E-08, 8.0963694267515931E-10, -0.0013749579503383757
DataValue, -2.915, 500000, 2.5324200000000003E-13, 2.50278E-08, 8.065031847133759E-10, -0.0013825336071855094
DataValue, -2.9, 500000, 2.51542E-13, 2.7700400000000002E-08, 8.010891719745223E-10, -0.001390069196357484
DataValue, -2.8850000000000002, 500000, 2.53262E-13, 1.74183E-08, 8.0656687898089166E-10, -0.0013976050840963374
