
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.47, 500000, 3.53911E-14, 3.54222E-09, 1.1271050955414013E-10, -0.00011042331956608281
DataValue, -6.455, 500000, 3.76768E-14, 1.29335E-08, 1.1998980891719744E-10, -0.00011151410230891717
DataValue, -6.44, 500000, 3.92773E-14, 1.46575E-08, 1.2508694267515922E-10, -0.00011266289958200634
DataValue, -6.425, 500000, 3.50978E-14, -5.00012E-09, 1.117764331210191E-10, -0.00011377319665605095
DataValue, -6.41, 500000, 3.82399E-14, -8.5254E-09, 1.2178312101910829E-10, -0.00011486800706608278
DataValue, -6.3950000000000005, 500000, 3.8691999999999997E-14, 2.42042E-09, 1.2322292993630571E-10, -0.00011601647292993627
DataValue, -6.38, 500000, 3.49374E-14, 9.38466E-09, 1.112656050955414E-10, -0.00011711563793789808
DataValue, -6.365, 500000, 3.83368E-14, -1.31373E-09, 1.2209171974522292E-10, -0.00011820950039808914
DataValue, -6.3500000000000005, 500000, 3.74476E-14, 7.58957E-09, 1.1925987261146495E-10, -0.0001193408359872611
DataValue, -6.335, 500000, 3.92845E-14, -4.59456E-09, 1.2510987261146496E-10, -0.00012048631916799363
DataValue, -6.32, 500000, 3.35254E-14, 3.09038E-09, 1.0676878980891719E-10, -0.00012157325039808916
DataValue, -6.305, 500000, 3.55922E-14, -1.14715E-09, 1.1335095541401273E-10, -0.00012260506170382165
DataValue, -6.29, 500000, 3.8427E-14, 4.34835E-09, 1.2237898089171973E-10, -0.00012371004578025477
DataValue, -6.275, 500000, 3.5021099999999996E-14, -8.13898E-09, 1.1153216560509552E-10, -0.00012480650427945856
DataValue, -6.26, 500000, 3.60785E-14, -3.35381E-09, 1.1489968152866242E-10, -0.00012586790356289808
DataValue, -6.245, 500000, 3.53667E-14, 6.48274E-09, 1.1263280254777069E-10, -0.00012693446208200635
DataValue, -6.23, 500000, 3.70423E-14, 5.64364E-09, 1.179691082802548E-10, -0.00012801540853901267
DataValue, -6.215, 500000, 3.35691E-14, 9.4453E-10, 1.0690796178343948E-10, -0.00012906951980493628
DataValue, -6.2, 500000, 3.85196E-14, -3.57916E-09, 1.2267388535031847E-10, -0.00013014568471337576
DataValue, -6.1850000000000005, 500000, 3.93922E-14, -3.78029E-09, 1.254528662420382E-10, -0.00013130877886146492
DataValue, -6.17, 500000, 4.27635E-14, -1.88258E-09, 1.3618949044585986E-10, -0.0001325352274084395
DataValue, -6.155, 500000, 3.85447E-14, 1.81166E-08, 1.2275382165605095E-10, -0.00013374902418391717
DataValue, -6.1400000000000006, 500000, 3.9718199999999996E-14, 8.29844E-09, 1.2649108280254775E-10, -0.00013491735967356683
DataValue, -6.125, 500000, 4.0634E-14, 4.10371E-09, 1.294076433121019E-10, -0.00013611688495222929
DataValue, -6.11, 500000, 4.34663E-14, 8.968780000000001E-10, 1.3842770700636943E-10, -0.00013737236315684707
DataValue, -6.095, 500000, 3.81518E-14, -6.97549E-09, 1.2150254777070064E-10, -0.00013859078622611464
DataValue, -6.08, 500000, 4.16572E-14, -3.2973400000000004E-10, 1.3266624203821655E-10, -0.00013978220242834392
DataValue, -6.065, 500000, 3.62283E-14, -1.06059E-08, 1.1537675159235669E-10, -0.0001409449039609872
DataValue, -6.05, 500000, 4.1564199999999996E-14, 6.00838E-09, 1.323700636942675E-10, -0.00014210621715764329
DataValue, -6.035, 500000, 4.09697E-14, 5.871E-09, 1.3047675159235667E-10, -0.00014333831160429935
DataValue, -6.0200000000000005, 500000, 3.79332E-14, 2.80004E-09, 1.2080636942675159E-10, -0.00014451620123407638
DataValue, -6.005, 500000, 3.98288E-14, 1.89276E-08, 1.2684331210191085E-10, -0.00014567705911624202
DataValue, -5.99, 500000, 3.76148E-14, -5.0071E-09, 1.1979235668789808E-10, -0.00014683316381369424
DataValue, -5.9750000000000005, 500000, 4.1127799999999996E-14, 5.75134E-09, 1.3098025477707004E-10, -0.00014800866042993623
DataValue, -5.96, 500000, 4.07042E-14, 6.32871E-09, 1.2963121019108279E-10, -0.00014923027667197454
DataValue, -5.945, 500000, 3.84478E-14, -1.13472E-08, 1.2244522292993632E-10, -0.00015041188495222926
DataValue, -5.93, 500000, 3.74406E-14, 4.98689E-09, 1.1923757961783441E-10, -0.00015154477308917196
DataValue, -5.915, 500000, 4.5261E-14, -3.7375E-09, 1.4414331210191083E-10, -0.00015277937101910825
DataValue, -5.9, 500000, 4.19962E-14, -8.99299E-09, 1.3374585987261146E-10, -0.00015408197651273879
DataValue, -5.885, 500000, 4.26736E-14, -6.69029E-09, 1.3590318471337578E-10, -0.00015534595640923565
DataValue, -5.87, 500000, 4.38143E-14, 1.3727E-09, 1.3953598726114651E-10, -0.00015663707752786618
DataValue, -5.855, 500000, 4.20438E-14, 2.25198E-09, 1.3389745222929935E-10, -0.00015791879677547763
DataValue, -5.84, 500000, 4.22007E-14, -1.8611E-09, 1.3439713375796177E-10, -0.00015917642764729298
DataValue, -5.825, 500000, 4.36245E-14, 1.13484E-09, 1.3893152866242038E-10, -0.00016045765575238851
DataValue, -5.8100000000000005, 500000, 4.24601E-14, -1.48436E-09, 1.352232484076433E-10, -0.00016174275626990438
DataValue, -5.795, 500000, 4.22313E-14, 1.64372E-08, 1.3449458598726115E-10, -0.00016300705861863055
DataValue, -5.78, 500000, 4.34386E-14, -7.32825E-09, 1.3833949044585988E-10, -0.0001642859683519108
DataValue, -5.765, 500000, 4.39177E-14, 9.08116E-09, 1.3986528662420381E-10, -0.00016559005324442674
DataValue, -5.75, 500000, 4.07499E-14, 1.1236E-08, 1.2977675159235669E-10, -0.00016685400029856686
DataValue, -5.735, 500000, 4.0919899999999997E-14, 8.59305E-09, 1.30318152866242E-10, -0.00016807319516321651
DataValue, -5.72, 500000, 4.43099E-14, 9.31844E-09, 1.4111433121019108E-10, -0.00016934553493232484
DataValue, -5.705, 500000, 4.31487E-14, -3.81086E-09, 1.3741624203821654E-10, -0.00017065114699442674
DataValue, -5.69, 500000, 4.16211E-14, 6.00822E-09, 1.3255127388535033E-10, -0.00017191661972531841
DataValue, -5.675, 500000, 4.43831E-14, 2.17557E-08, 1.4134745222929936E-10, -0.00017320052000398088
DataValue, -5.66, 500000, 4.63919E-14, 1.38423E-08, 1.4774490445859872E-10, -0.00017455564042595536
DataValue, -5.6450000000000005, 500000, 4.31631E-14, 2.03022E-09, 1.3746210191082804E-10, -0.00017589254826831202
DataValue, -5.63, 500000, 4.69564E-14, -1.69608E-09, 1.4954267515923569E-10, -0.00017723788316082798
DataValue, -5.615, 500000, 4.4609699999999996E-14, 1.82384E-08, 1.4206910828025475E-10, -0.00017860481339570055
DataValue, -5.6000000000000005, 500000, 5.0168699999999997E-14, 1.80631E-08, 1.597729299363057E-10, -0.00018001969794984065
DataValue, -5.585, 500000, 5.20691E-14, 7.60671E-09, 1.6582515923566879E-10, -0.00018154593899283433
DataValue, -5.57, 500000, 5.06779E-14, 7.90891E-09, 1.6139458598726113E-10, -0.00018307978154856678
DataValue, -5.555, 500000, 5.18045E-14, 1.0945300000000001E-08, 1.6498248407643314E-10, -0.00018460967406449042
DataValue, -5.54, 500000, 5.41227E-14, 1.85867E-09, 1.723652866242038E-10, -0.00018619099173964961
DataValue, -5.525, 500000, 5.59228E-14, 1.4886600000000001E-08, 1.7809808917197451E-10, -0.00018783378881369412
DataValue, -5.51, 500000, 5.77074E-14, 1.85765E-08, 1.8378152866242036E-10, -0.00018953009952229292
DataValue, -5.495, 500000, 5.90826E-14, 7.44611E-09, 1.8816114649681528E-10, -0.00019127358081210181
DataValue, -5.48, 500000, 6.22215E-14, 1.40523E-08, 1.9815764331210187E-10, -0.00019308445013933108
DataValue, -5.465, 500000, 5.88706E-14, 1.70431E-08, 1.8748598726114648E-10, -0.00019489215465764322
DataValue, -5.45, 500000, 6.02176E-14, 1.68203E-08, 1.9177579617834395E-10, -0.00019666994426751581
DataValue, -5.4350000000000005, 500000, 6.5492E-14, 1.68631E-08, 2.0857324840764332E-10, -0.00019854658041401261
DataValue, -5.42, 500000, 6.7706299999999993E-14, 1.9260000000000002E-08, 2.1562515923566878E-10, -0.0002005350104498407
DataValue, -5.405, 500000, 7.19389E-14, 2.4272700000000002E-08, 2.291047770700637E-10, -0.0002026196820262738
DataValue, -5.39, 500000, 7.57705E-14, 2.16373E-08, 2.4130732484076431E-10, -0.00020482473875398088
DataValue, -5.375, 500000, 7.68045E-14, 1.22957E-08, 2.4460031847133755E-10, -0.0002071024308320063
DataValue, -5.36, 500000, 7.88805E-14, 1.70769E-08, 2.5121178343949047E-10, -0.00020942655005971324
DataValue, -5.345, 500000, 8.18919E-14, 2.00864E-08, 2.6080222929936311E-10, -0.00021182661574442669
DataValue, -5.33, 500000, 8.05822E-14, 1.8441900000000002E-08, 2.5663121019108284E-10, -0.00021425208499203813
DataValue, -5.315, 500000, 8.51851E-14, 1.5127700000000002E-08, 2.7129012738853503E-10, -0.00021672671626194251
DataValue, -5.3, 500000, 8.73871E-14, 1.84776E-08, 2.7830286624203822E-10, -0.00021930293341958592
DataValue, -5.285, 500000, 9.27806E-14, 1.56966E-08, 2.9547961783439495E-10, -0.00022199253881369417
DataValue, -5.2700000000000005, 500000, 9.58885E-14, 2.28576E-08, 3.0537738853503185E-10, -0.00022480905603105078
DataValue, -5.255, 500000, 9.87064E-14, 1.56946E-08, 3.1435159235668787E-10, -0.00022771403562898084
DataValue, -5.24, 500000, 1.03775E-13, 2.24902E-08, 3.3049363057324837E-10, -0.00023073674761146484
DataValue, -5.2250000000000005, 500000, 1.0589100000000001E-13, 1.59257E-08, 3.3723248407643314E-10, -0.00023386671377388516
DataValue, -5.21, 500000, 1.0832400000000001E-13, 2.71815E-08, 3.4498089171974522E-10, -0.00023706458897292988
DataValue, -5.195, 500000, 1.1151300000000001E-13, 1.67184E-08, 3.5513694267515922E-10, -0.00024034639132165589
DataValue, -5.18, 500000, 1.11659E-13, 1.73735E-08, 3.556019108280255E-10, -0.00024367797969745221
DataValue, -5.165, 500000, 1.17384E-13, 2.1821E-08, 3.7383439490445865E-10, -0.00024709721238057314
DataValue, -5.15, 500000, 1.23176E-13, 1.94531E-08, 3.9228025477707003E-10, -0.00025068837480095524
DataValue, -5.135, 500000, 1.23914E-13, 2.9205300000000002E-08, 3.9463057324840761E-10, -0.00025437701930732486
DataValue, -5.12, 500000, 1.2660700000000001E-13, 1.28427E-08, 4.0320700636942676E-10, -0.00025811688296178341
DataValue, -5.105, 500000, 1.28768E-13, 6.91312E-09, 4.1008917197452226E-10, -0.00026192920879777057
DataValue, -5.09, 500000, 1.34388E-13, 1.6306700000000002E-08, 4.2798726114649682E-10, -0.00026585769207802552
DataValue, -5.075, 500000, 1.3872500000000002E-13, 1.3585900000000001E-08, 4.4179936305732485E-10, -0.00026993481687898085
DataValue, -5.0600000000000005, 500000, 1.3888600000000002E-13, 5.67789E-09, 4.423121019108281E-10, -0.000274079089371019
DataValue, -5.045, 500000, 1.40854E-13, 2.361E-08, 4.4857961783439492E-10, -0.00027825514430732486
DataValue, -5.03, 500000, 1.45593E-13, 1.38736E-08, 4.63671974522293E-10, -0.00028253132364649674
DataValue, -5.015, 500000, 1.4748800000000002E-13, 9.35518E-09, 4.6970700636942679E-10, -0.00028690653761942686
DataValue, -5, 500000, 1.51517E-13, 1.04496E-08, 4.825382165605095E-10, -0.00029137018710191078
DataValue, -4.985, 500000, 1.52538E-13, 1.61073E-08, 4.8578980891719743E-10, -0.00029590922472133747
DataValue, -4.97, 500000, 1.5694500000000002E-13, 1.66316E-09, 4.9982484076433131E-10, -0.00030052929339171978
DataValue, -4.955, 500000, 1.5438000000000002E-13, 1.91585E-08, 4.91656050955414E-10, -0.00030517686007165603
DataValue, -4.94, 500000, 1.5998000000000002E-13, 6.557E-10, 5.0949044585987263E-10, -0.0003098697342754776
DataValue, -4.925, 500000, 1.63941E-13, 1.67894E-08, 5.2210509554140123E-10, -0.00031470533837579627
DataValue, -4.91, 500000, 1.60807E-13, -2.98388E-09, 5.12124203821656E-10, -0.00031955328821656046
DataValue, -4.8950000000000005, 500000, 1.6678100000000002E-13, 4.91496E-09, 5.3114968152866244E-10, -0.00032444363455414
DataValue, -4.88, 500000, 1.69923E-13, 3.01249E-09, 5.41156050955414E-10, -0.00032947006767515937
DataValue, -4.865, 500000, 1.69962E-13, 4.97917E-09, 5.4128025477707E-10, -0.00033454398785828023
DataValue, -4.8500000000000005, 500000, 1.71666E-13, 2.3785700000000002E-08, 5.4670700636942673E-10, -0.0003396439281449044
DataValue, -4.835, 500000, 1.7689700000000002E-13, 1.27334E-08, 5.6336624203821665E-10, -0.00034484739649681543
DataValue, -4.82, 500000, 1.7792500000000002E-13, 7.48333E-09, 5.6664012738853505E-10, -0.00035014430135350312
DataValue, -4.805, 500000, 1.7905E-13, 1.99547E-08, 5.702229299363058E-10, -0.00035547334693471357
DataValue, -4.79, 500000, 1.8203400000000002E-13, 1.6423200000000002E-08, 5.7972611464968165E-10, -0.00036086373308121032
DataValue, -4.775, 500000, 1.8363100000000002E-13, 1.19251E-08, 5.8481210191082807E-10, -0.00036632250597133762
DataValue, -4.76, 500000, 1.8275300000000002E-13, 1.35984E-08, 5.82015923566879E-10, -0.00037179201234076455
DataValue, -4.745, 500000, 1.86397E-13, 1.58846E-08, 5.9362101910828033E-10, -0.00037730281050955426
DataValue, -4.73, 500000, 1.86955E-13, 1.92196E-08, 5.9539808917197453E-10, -0.00038287633757961784
DataValue, -4.715, 500000, 1.9021200000000002E-13, 6.54727E-09, 6.057707006369427E-10, -0.0003885068162818474
DataValue, -4.7, 500000, 1.8971200000000003E-13, 1.82916E-08, 6.0417834394904464E-10, -0.00039417845242834405
DataValue, -4.6850000000000005, 500000, 1.86818E-13, 9.90233E-09, 5.9496178343949055E-10, -0.00039979942177547771
DataValue, -4.67, 500000, 1.96548E-13, 1.83356E-08, 6.2594904458598729E-10, -0.00040552244128184734
DataValue, -4.655, 500000, 1.95187E-13, 1.51639E-08, 6.2161464968152856E-10, -0.00041137039609872623
DataValue, -4.64, 500000, 1.9894500000000002E-13, 5.50851E-09, 6.3358280254777063E-10, -0.00041725413415605122
DataValue, -4.625, 500000, 2.03495E-13, 1.2438E-08, 6.4807324840764332E-10, -0.00042326189689490456
DataValue, -4.61, 500000, 1.9925400000000002E-13, 1.5420800000000002E-08, 6.3456687898089174E-10, -0.00042927427249203826
DataValue, -4.595, 500000, 2.0354600000000001E-13, 8.9478200000000011E-10, 6.4823566878980889E-10, -0.00043528740943471359
DataValue, -4.58, 500000, 2.05355E-13, 1.213E-08, 6.5399681528662418E-10, -0.00044139162420382179
DataValue, -4.565, 500000, 2.0399900000000002E-13, 7.46844E-09, 6.4967834394904464E-10, -0.00044750260151273888
DataValue, -4.55, 500000, 2.0856600000000003E-13, 2.20466E-08, 6.6422292993630578E-10, -0.00045366151373407666
DataValue, -4.535, 500000, 2.1154300000000002E-13, -3.53899E-09, 6.73703821656051E-10, -0.00045993304538216579
DataValue, -4.5200000000000005, 500000, 2.1102800000000002E-13, 2.18554E-09, 6.7206369426751582E-10, -0.00046624133061305733
DataValue, -4.505, 500000, 2.1273900000000001E-13, 8.91121E-09, 6.7751273885350314E-10, -0.00047256747014331232
DataValue, -4.49, 500000, 2.1259300000000002E-13, 7.44182E-09, 6.77047770700637E-10, -0.00047891697253184723
DataValue, -4.4750000000000005, 500000, 2.16206E-13, 1.18325E-08, 6.8855414012738861E-10, -0.00048531823148885347
DataValue, -4.46, 500000, 2.17991E-13, 3.57766E-09, 6.9423885350318467E-10, -0.000491800073646497
DataValue, -4.445, 500000, 2.2440400000000002E-13, 4.39601E-09, 7.1466242038216553E-10, -0.00049840429836783438
DataValue, -4.43, 500000, 2.2392500000000003E-13, 7.29933E-09, 7.1313694267515928E-10, -0.0005050971078821658
DataValue, -4.415, 500000, 2.2267700000000003E-13, 3.29319E-09, 7.091624203821656E-10, -0.00051176413614649691
DataValue, -4.4, 500000, 2.2706100000000002E-13, 4.81801E-09, 7.23124203821656E-10, -0.00051847797969745211
DataValue, -4.385, 500000, 2.2366000000000003E-13, 7.59884E-09, 7.1229299363057327E-10, -0.00052520649781050968
DataValue, -4.37, 500000, 2.28776E-13, 1.8179E-08, 7.2858598726114656E-10, -0.00053196061803343958
DataValue, -4.355, 500000, 2.2998E-13, 1.24304E-08, 7.32420382165605E-10, -0.00053880908539012727
DataValue, -4.34, 500000, 2.28934E-13, 1.8893300000000002E-08, 7.2908917197452224E-10, -0.00054565991142515951
DataValue, -4.325, 500000, 2.3289000000000003E-13, 2.7581E-09, 7.4168789808917215E-10, -0.00055255417894108289
DataValue, -4.3100000000000005, 500000, 2.3105800000000003E-13, 6.3845E-09, 7.3585350318471337E-10, -0.00055948015425955414
DataValue, -4.295, 500000, 2.35661E-13, 1.43644E-08, 7.5051273885350309E-10, -0.00056644749601910847
DataValue, -4.28, 500000, 2.37492E-13, 8.89967E-11, 7.56343949044586E-10, -0.00057351088674363073
DataValue, -4.265, 500000, 2.33341E-13, -5.09198E-09, 7.43124203821656E-10, -0.0005805396437101913
DataValue, -4.25, 500000, 2.39657E-13, 2.3798E-08, 7.6323885350318464E-10, -0.00058760072054140136
DataValue, -4.235, 500000, 2.40132E-13, 2.5166000000000002E-08, 7.6475159235668794E-10, -0.00059476317575636952
DataValue, -4.22, 500000, 2.39339E-13, 1.06276E-08, 7.6222611464968149E-10, -0.00060192088375796214
DataValue, -4.205, 500000, 2.39842E-13, 5.69759E-09, 7.63828025477707E-10, -0.000609074262539809
DataValue, -4.19, 500000, 2.42804E-13, 9.67339E-09, 7.7326114649681528E-10, -0.00061627936803343951
DataValue, -4.175, 500000, 2.42859E-13, 1.71432E-08, 7.734363057324841E-10, -0.00062352951234076459
DataValue, -4.16, 500000, 2.4276800000000004E-13, 1.25941E-08, 7.731464968152868E-10, -0.00063077911922770707
DataValue, -4.1450000000000005, 500000, 2.44659E-13, 1.33775E-08, 7.7916878980891724E-10, -0.00063805559713375781
DataValue, -4.13, 500000, 2.45276E-13, 9.53946E-09, 7.8113375796178341E-10, -0.00064536951532643335
DataValue, -4.115, 500000, 2.48853E-13, 1.49418E-08, 7.9252547770700641E-10, -0.00065274604299363052
DataValue, -4.1, 500000, 2.4940000000000003E-13, 1.0071E-08, 7.9426751592356688E-10, -0.000660184135151274
DataValue, -4.085, 500000, 2.4642700000000003E-13, 9.43324E-09, 7.8479936305732485E-10, -0.00066758601114649677
DataValue, -4.07, 500000, 2.45975E-13, 1.50584E-08, 7.8335987261146494E-10, -0.00067493675756369407
DataValue, -4.055, 500000, 2.52662E-13, 8.54128E-09, 8.04656050955414E-10, -0.0006823805822054141
DataValue, -4.04, 500000, 2.51703E-13, 1.22424E-08, 8.016019108280254E-10, -0.00068990991640127382
DataValue, -4.025, 500000, 2.52098E-13, 1.69883E-08, 8.02859872611465E-10, -0.00069743083101114637
DataValue, -4.01, 500000, 2.5385E-13, 2.74877E-08, 8.0843949044585992E-10, -0.0007049837967754778
DataValue, -3.995, 500000, 2.5317300000000004E-13, 1.63063E-08, 8.0628343949044584E-10, -0.000712552810509554
DataValue, -3.98, 500000, 2.52676E-13, 2.10577E-08, 8.0470063694267509E-10, -0.00072010429836783429
DataValue, -3.9650000000000003, 500000, 2.50263E-13, 1.44564E-08, 7.97015923566879E-10, -0.00072761234474522259
DataValue, -3.95, 500000, 2.56204E-13, 8.61896E-09, 8.15936305732484E-10, -0.0007351730583200635
DataValue, -3.935, 500000, 2.5429300000000004E-13, 1.70147E-08, 8.0985031847133769E-10, -0.00074279393312101909
DataValue, -3.92, 500000, 2.5131100000000004E-13, 1.1251400000000001E-08, 8.0035350318471341E-10, -0.00075034176353503182
DataValue, -3.9050000000000002, 500000, 2.5362700000000004E-13, 1.50122E-08, 8.0772929936305743E-10, -0.00075787965167197434
DataValue, -3.89, 500000, 2.50381E-13, 1.18928E-08, 7.9739171974522287E-10, -0.00076540365644904443
DataValue, -3.875, 500000, 2.52504E-13, 1.8972600000000002E-08, 8.0415286624203827E-10, -0.00077291089669585973
DataValue, -3.86, 500000, 2.61314E-13, 2.01105E-08, 8.3221019108280256E-10, -0.00078058134852707
DataValue, -3.845, 500000, 2.61219E-13, 8.78664E-09, 8.319076433121019E-10, -0.00078838190087579584
DataValue, -3.83, 500000, 2.55288E-13, 1.12669E-08, 8.1301910828025482E-10, -0.000796092495023885
DataValue, -3.815, 500000, 2.61344E-13, 1.73487E-08, 8.3230573248407642E-10, -0.00080380495521496786
DataValue, -3.8000000000000003, 500000, 2.59316E-13, 4.74131E-10, 8.2584713375796179E-10, -0.00081157754677547739
DataValue, -3.785, 500000, 2.57689E-13, 6.96085E-09, 8.2066560509554141E-10, -0.00081929557523885313
DataValue, -3.77, 500000, 2.63162E-13, 1.24897E-08, 8.3809554140127386E-10, -0.000827071018113057
DataValue, -3.755, 500000, 2.54785E-13, 1.58792E-08, 8.1141719745222934E-10, -0.00083480310907643285
DataValue, -3.74, 500000, 2.6105000000000003E-13, -8.43695E-09, 8.313694267515925E-10, -0.00084250367137738813
DataValue, -3.725, 500000, 2.54605E-13, 1.07943E-08, 8.10843949044586E-10, -0.00085020154657643285
DataValue, -3.71, 500000, 2.59118E-13, 7.82617E-09, 8.2521656050955406E-10, -0.00085787058021496781
DataValue, -3.6950000000000003, 500000, 2.5976E-13, 1.16367E-08, 8.2726114649681519E-10, -0.00086561656946656
DataValue, -3.68, 500000, 2.5950600000000004E-13, 1.02476E-08, 8.2645222929936322E-10, -0.00087336835091560475
DataValue, -3.665, 500000, 2.5742500000000004E-13, 2.0114700000000002E-08, 8.1982484076433124E-10, -0.00088108527468152827
DataValue, -3.65, 500000, 2.6282700000000004E-13, 1.1419E-08, 8.3702866242038225E-10, -0.00088885177547770675
DataValue, -3.6350000000000002, 500000, 2.5826E-13, 1.02354E-08, 8.22484076433121E-10, -0.00089663074144108229
DataValue, -3.62, 500000, 2.62508E-13, 1.78381E-08, 8.3601273885350316E-10, -0.00090440494526273856
DataValue, -3.605, 500000, 2.6197200000000004E-13, 1.06296E-08, 8.3430573248407652E-10, -0.00091223456309713353
DataValue, -3.59, 500000, 2.60051E-13, 1.28468E-08, 8.2818789808917191E-10, -0.00092002750199044565
DataValue, -3.575, 500000, 2.5807700000000003E-13, 1.05793E-09, 8.2190127388535036E-10, -0.000927762294984076
DataValue, -3.56, 500000, 2.6391200000000003E-13, 8.53142E-09, 8.40484076433121E-10, -0.00093555472631369388
DataValue, -3.545, 500000, 2.60908E-13, 8.11308E-09, 8.3091719745222932E-10, -0.0009433894197850316
DataValue, -3.5300000000000002, 500000, 2.61228E-13, -6.80899E-09, 8.31936305732484E-10, -0.0009511840455812097
DataValue, -3.515, 500000, 2.6147600000000003E-13, 2.56128E-08, 8.3272611464968161E-10, -0.00095898715067675114
DataValue, -3.5, 500000, 2.6090000000000003E-13, 1.55832E-08, 8.30891719745223E-10, -0.00096678535927547738
DataValue, -3.485, 500000, 2.57581E-13, 6.56417E-09, 8.2032165605095545E-10, -0.00097452542197452212
DataValue, -3.47, 500000, 2.5944600000000003E-13, 1.60492E-08, 8.262611464968154E-10, -0.00098224377886146474
DataValue, -3.455, 500000, 2.6466E-13, 1.0374400000000001E-08, 8.4286624203821657E-10, -0.00099006781349522265
DataValue, -3.44, 500000, 2.6070000000000004E-13, 1.87831E-08, 8.3025477707006381E-10, -0.00099791056827229279
DataValue, -3.4250000000000003, 500000, 2.63171E-13, 1.56287E-08, 8.38124203821656E-10, -0.0010057310947452227
DataValue, -3.41, 500000, 2.6685800000000004E-13, 1.6161800000000002E-08, 8.4986624203821665E-10, -0.0010136435499601907
DataValue, -3.395, 500000, 2.64459E-13, 1.33955E-08, 8.4222611464968142E-10, -0.0010215752328821654
DataValue, -3.38, 500000, 2.63815E-13, 1.39161E-08, 8.4017515923566881E-10, -0.001029461488853503
DataValue, -3.365, 500000, 2.64775E-13, 1.22213E-08, 8.432324840764332E-10, -0.0010373524621815284
DataValue, -3.35, 500000, 2.66467E-13, 7.8399E-09, 8.4862101910828018E-10, -0.0010452830254777067
DataValue, -3.335, 500000, 2.62715E-13, 2.46315E-08, 8.36671974522293E-10, -0.00105318283638535
DataValue, -3.3200000000000003, 500000, 2.62243E-13, 1.93696E-08, 8.3516878980891726E-10, -0.0010610195899681523
DataValue, -3.305, 500000, 2.67345E-13, 5.72845E-09, 8.514171974522293E-10, -0.001068925461783439
DataValue, -3.29, 500000, 2.6139800000000003E-13, 1.27788E-08, 8.324777070063695E-10, -0.0010768187191480887
DataValue, -3.275, 500000, 2.6495400000000003E-13, 4.77001E-09, 8.4380254777070069E-10, -0.0010846762828423564
DataValue, -3.2600000000000002, 500000, 2.62443E-13, 1.48584E-08, 8.3580573248407636E-10, -0.0010925494466560504
DataValue, -3.245, 500000, 2.6621200000000003E-13, 2.49871E-08, 8.4780891719745226E-10, -0.0011004413903264326
DataValue, -3.23, 500000, 2.6568000000000004E-13, 2.3460600000000002E-08, 8.4611464968152876E-10, -0.001108381657046178
DataValue, -3.215, 500000, 2.6423700000000003E-13, 1.1211500000000001E-08, 8.4151910828025487E-10, -0.0011162924402866239
DataValue, -3.2, 500000, 2.65434E-13, 1.4164200000000001E-08, 8.4533121019108278E-10, -0.001124199551154458
DataValue, -3.185, 500000, 2.65276E-13, 1.5397E-08, 8.44828025477707E-10, -0.0011321221725716555
DataValue, -3.17, 500000, 2.6885800000000003E-13, 9.3347E-09, 8.562356687898091E-10, -0.0011400959086385345
DataValue, -3.1550000000000002, 500000, 2.6140300000000004E-13, 1.02755E-08, 8.324936305732485E-10, -0.0011480118272292987
DataValue, -3.14, 500000, 2.6573100000000004E-13, 3.59297E-09, 8.4627707006369443E-10, -0.0011558810648885343
DataValue, -3.125, 500000, 2.6267700000000003E-13, 1.53934E-08, 8.3655095541401277E-10, -0.0011637693212579613
DataValue, -3.11, 500000, 2.65713E-13, 1.51558E-08, 8.4621974522292983E-10, -0.0011716573089171969
DataValue, -3.095, 500000, 2.63167E-13, 9.11224E-09, 8.3811146496815285E-10, -0.0011795526114649674
DataValue, -3.08, 500000, 2.6924500000000003E-13, 2.97362E-08, 8.57468152866242E-10, -0.0011875006409235664
DataValue, -3.065, 500000, 2.6416600000000004E-13, 1.94966E-08, 8.4129299363057334E-10, -0.0011954635837977702
DataValue, -3.0500000000000003, 500000, 2.6443300000000003E-13, 1.09321E-08, 8.4214331210191082E-10, -0.0012033546914808908
DataValue, -3.035, 500000, 2.7136E-13, 1.45836E-08, 8.64203821656051E-10, -0.0012113531936703815
DataValue, -3.02, 500000, 2.6969700000000004E-13, 1.54088E-08, 8.58907643312102E-10, -0.0012194302786624198
DataValue, -3.005, 500000, 2.73058E-13, 1.9877400000000002E-08, 8.6961146496815279E-10, -0.0012275327119824835
DataValue, -2.99, 500000, 2.70993E-13, -4.82415E-09, 8.6303503184713384E-10, -0.0012356544924363052
DataValue, -2.975, 500000, 2.70336E-13, 1.58219E-08, 8.6094267515923553E-10, -0.0012437356379378975
DataValue, -2.96, 500000, 2.67596E-13, 2.38658E-08, 8.5221656050955418E-10, -0.0012517660718550951
DataValue, -2.945, 500000, 2.69292E-13, 2.5504E-08, 8.5761783439490441E-10, -0.0012597809205812098
DataValue, -2.93, 500000, 2.6508300000000003E-13, 8.8817E-09, 8.4421337579617847E-10, -0.0012677582543789805
DataValue, -2.915, 500000, 2.71645E-13, 1.5138100000000002E-08, 8.6511146496815286E-10, -0.0012757707145700634
DataValue, -2.9, 500000, 2.6305E-13, 5.29847E-09, 8.3773885350318485E-10, -0.0012837528254378977
DataValue, -2.8850000000000002, 500000, 2.7164200000000004E-13, 1.16613E-08, 8.6510191082802565E-10, -0.0012917348915207
