
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -7.4750000000000005, 1000000, 6.96035E-12, 8.26812E-07, 8.8666878980891724E-08, -0.138686421178344
DataValue, -7.45, 1000000, 6.9643E-12, 8.31157E-07, 8.8717197452229289E-08, -0.14007223427547777
DataValue, -7.425, 1000000, 6.96842E-12, 8.3396399999999994E-07, 8.876968152866242E-08, -0.14145885051751603
DataValue, -7.4, 1000000, 6.9724300000000008E-12, 8.33827E-07, 8.88207643312102E-08, -0.14284627587579624
DataValue, -7.375, 1000000, 6.9772200000000008E-12, 8.41838E-07, 8.8881783439490451E-08, -0.14423457703025486
DataValue, -7.3500000000000005, 1000000, 6.9826200000000008E-12, 8.45325E-07, 8.8950573248407645E-08, -0.145623892316879
DataValue, -7.325, 1000000, 6.9882100000000006E-12, 8.49199E-07, 8.9021783439490451E-08, -0.14701430135350324
DataValue, -7.3, 1000000, 6.9937600000000007E-12, 8.5504E-07, 8.9092484076433126E-08, -0.14840581906847142
DataValue, -7.275, 1000000, 7.0002400000000005E-12, 8.58581E-07, 8.9175031847133754E-08, -0.14979853403662424
DataValue, -7.25, 1000000, 7.0069500000000006E-12, 8.6362899999999993E-07, 8.9260509554140124E-08, -0.15119256170382173
DataValue, -7.2250000000000005, 1000000, 7.0137500000000009E-12, 8.69315E-07, 8.93471337579618E-08, -0.15258793391719747
DataValue, -7.2, 1000000, 7.02115E-12, 8.76348E-07, 8.9441401273885349E-08, -0.15398471934713381
DataValue, -7.175, 1000000, 7.0287200000000008E-12, 8.83817E-07, 8.9537834394904466E-08, -0.15538299462579627
DataValue, -7.15, 1000000, 7.0379E-12, 8.87143E-07, 8.96547770700637E-08, -0.15678293690286629
DataValue, -7.125, 1000000, 7.0470400000000006E-12, 8.97389E-07, 8.97712101910828E-08, -0.158184702428344
DataValue, -7.1000000000000005, 1000000, 7.0566000000000004E-12, 9.04547E-07, 8.9892993630573252E-08, -0.15958832902070072
DataValue, -7.075, 1000000, 7.0672700000000004E-12, 9.1374999999999993E-07, 9.0028917197452229E-08, -0.16099396894904469
DataValue, -7.05, 1000000, 7.0781000000000007E-12, 9.20688E-07, 9.0166878980891731E-08, -0.16240174860668802
DataValue, -7.025, 1000000, 7.0900500000000005E-12, 9.30963E-07, 9.0319108280254771E-08, -0.16381179538216567
DataValue, -7, 1000000, 7.1030500000000005E-12, 9.43563E-07, 9.048471337579617E-08, -0.16522432523885358
DataValue, -6.9750000000000005, 1000000, 7.1167E-12, 9.53976E-07, 9.0658598726114642E-08, -0.16663950736464975
DataValue, -6.95, 1000000, 7.1313800000000007E-12, 9.63107E-07, 9.0845605095541414E-08, -0.16805750895700647
DataValue, -6.925, 1000000, 7.1475700000000004E-12, 9.8051199999999988E-07, 9.1051847133757965E-08, -0.16947858280254788
DataValue, -6.9, 1000000, 7.16438E-12, 9.91991E-07, 9.12659872611465E-08, -0.17090294088375804
DataValue, -6.875, 1000000, 7.1829500000000006E-12, 1.00696E-06, 9.1502547770700648E-08, -0.17233082006369438
DataValue, -6.8500000000000005, 1000000, 7.2037700000000009E-12, 1.02406E-06, 9.1767770700636952E-08, -0.17376261942675167
DataValue, -6.825, 1000000, 7.2242000000000007E-12, 1.04333E-06, 9.2028025477707014E-08, -0.175198524084395
DataValue, -6.8, 1000000, 7.2473900000000007E-12, 1.0640299999999999E-06, 9.232343949044587E-08, -0.17663876990445873
DataValue, -6.775, 1000000, 7.27171E-12, 1.08463E-06, 9.263324840764332E-08, -0.17808374402866253
DataValue, -6.75, 1000000, 7.2976E-12, 1.1074799999999999E-06, 9.2963057324840767E-08, -0.17953371516719757
DataValue, -6.7250000000000005, 1000000, 7.326E-12, 1.12872E-06, 9.33248407643312E-08, -0.18098908937101918
DataValue, -6.7, 1000000, 7.3560600000000013E-12, 1.1569899999999998E-06, 9.3707770700636955E-08, -0.18245028164808927
DataValue, -6.675, 1000000, 7.38782E-12, 1.1835799999999999E-06, 9.4112356687898085E-08, -0.18391762639331225
DataValue, -6.65, 1000000, 7.4238100000000009E-12, 1.21602E-06, 9.4570828025477724E-08, -0.18539171377388544
DataValue, -6.625, 1000000, 7.45936E-12, 1.2490699999999998E-06, 9.5023694267515907E-08, -0.18687292097929945
DataValue, -6.6000000000000005, 1000000, 7.49815E-12, 1.2809299999999999E-06, 9.5517834394904444E-08, -0.18836152667197459
DataValue, -6.575, 1000000, 7.539080000000001E-12, 1.31959E-06, 9.6039235668789815E-08, -0.18985806628184723
DataValue, -6.55, 1000000, 7.5811300000000008E-12, 1.3548E-06, 9.6574904458598737E-08, -0.19136286425159246
DataValue, -6.525, 1000000, 7.62634E-12, 1.39365E-06, 9.7150828025477724E-08, -0.19287634653662428
DataValue, -6.5, 1000000, 7.674E-12, 1.43459E-06, 9.7757961783439485E-08, -0.19439907145700644
DataValue, -6.4750000000000005, 1000000, 7.7220000000000012E-12, 1.4751999999999999E-06, 9.8369426751592367E-08, -0.19593131667993635
DataValue, -6.45, 1000000, 7.77261E-12, 1.51945E-06, 9.9014140127388535E-08, -0.19747337579617841
DataValue, -6.425, 1000000, 7.8291700000000011E-12, 1.56696E-06, 9.9734649681528662E-08, -0.1990261007165606
DataValue, -6.4, 1000000, 7.8834700000000009E-12, 1.61243E-06, 1.0042636942675161E-07, -0.20058985867834403
DataValue, -6.375, 1000000, 7.94122E-12, 1.66056E-06, 1.0116203821656051E-07, -0.20216476811305742
DataValue, -6.3500000000000005, 1000000, 8.00058E-12, 1.70767E-06, 1.0191821656050955E-07, -0.20375133260350326
DataValue, -6.325, 1000000, 8.06055E-12, 1.75089E-06, 1.0268216560509553E-07, -0.20534977308917204
DataValue, -6.3, 1000000, 8.12323E-12, 1.7973499999999998E-06, 1.0348063694267516E-07, -0.20696041998407652
DataValue, -6.275, 1000000, 8.1866E-12, 1.8411299999999998E-06, 1.0428789808917196E-07, -0.20858361166401279
DataValue, -6.25, 1000000, 8.25256E-12, 1.8845199999999998E-06, 1.0512815286624204E-07, -0.210219674562102
DataValue, -6.2250000000000005, 1000000, 8.3195400000000011E-12, 1.93128E-06, 1.0598140127388536E-07, -0.21186896795382171
DataValue, -6.2, 1000000, 8.3928100000000013E-12, 1.97818E-06, 1.0691477707006371E-07, -0.21353221934713385
DataValue, -6.175, 1000000, 8.4631100000000011E-12, 2.0150899999999997E-06, 1.0781031847133758E-07, -0.21520975915605109
DataValue, -6.15, 1000000, 8.535610000000001E-12, 2.0575899999999997E-06, 1.0873388535031849E-07, -0.21690151074840772
DataValue, -6.125, 1000000, 8.61007E-12, 2.09815E-06, 1.096824203821656E-07, -0.21860788813694276
DataValue, -6.1000000000000005, 1000000, 8.68516E-12, 2.12882E-06, 1.1063898089171975E-07, -0.22032914908439494
DataValue, -6.075, 1000000, 8.7632500000000011E-12, 2.16377E-06, 1.1163375796178344E-07, -0.22206565485668797
DataValue, -6.05, 1000000, 8.84206E-12, 2.19765E-06, 1.1263770700636943E-07, -0.22381777567675171
DataValue, -6.025, 1000000, 8.9228200000000009E-12, 2.2269E-06, 1.1366649681528664E-07, -0.22558577726910836
DataValue, -6, 1000000, 9.00971E-12, 2.25854E-06, 1.1477337579617836E-07, -0.22737046377388542
DataValue, -5.9750000000000005, 1000000, 9.0952200000000013E-12, 2.28837E-06, 1.1586267515923568E-07, -0.22917230792197457
DataValue, -5.95, 1000000, 9.18266E-12, 2.3149499999999997E-06, 1.1697656050955414E-07, -0.230991364450637
DataValue, -5.925, 1000000, 9.2730200000000008E-12, 2.34062E-06, 1.1812764331210193E-07, -0.23282811604299372
DataValue, -5.9, 1000000, 9.36509E-12, 2.36226E-06, 1.1930050955414011E-07, -0.23468302348726119
DataValue, -5.875, 1000000, 9.460250000000001E-12, 2.3877E-06, 1.2051273885350321E-07, -0.23655656449044593
DataValue, -5.8500000000000005, 1000000, 9.5589100000000013E-12, 2.4066E-06, 1.217695541401274E-07, -0.2384493949044586
DataValue, -5.825, 1000000, 9.66103E-12, 2.4274699999999996E-06, 1.2307044585987262E-07, -0.24036220740445863
DataValue, -5.8, 1000000, 9.7685400000000011E-12, 2.44884E-06, 1.2444E-07, -0.24229588276273892
DataValue, -5.775, 1000000, 9.88534E-12, 2.4682399999999998E-06, 1.25927898089172E-07, -0.24425188196656056
DataValue, -5.75, 1000000, 1.00039E-11, 2.48578E-06, 1.2743821656050957E-07, -0.24623130473726121
DataValue, -5.7250000000000005, 1000000, 1.01305E-11, 2.50628E-06, 1.2905095541401274E-07, -0.24823512639331208
DataValue, -5.7, 1000000, 1.02657E-11, 2.5226599999999997E-06, 1.3077324840764332E-07, -0.25026500298566884
DataValue, -5.675, 1000000, 1.04119E-11, 2.5420199999999997E-06, 1.3263566878980889E-07, -0.25232288515127393
DataValue, -5.65, 1000000, 1.05724E-11, 2.56036E-06, 1.3468025477707005E-07, -0.25441129080414016
DataValue, -5.625, 1000000, 1.07482E-11, 2.58332E-06, 1.3691974522292993E-07, -0.25653316580414021
DataValue, -5.6000000000000005, 1000000, 1.09434E-11, 2.6015199999999997E-06, 1.394063694267516E-07, -0.25869196357484081
DataValue, -5.575, 1000000, 1.11706E-11, 2.62555E-06, 1.4230063694267514E-07, -0.260892799562102
DataValue, -5.55, 1000000, 1.14157E-11, 2.65058E-06, 1.4542292993630572E-07, -0.263140639928344
DataValue, -5.525, 1000000, 1.1691E-11, 2.67497E-06, 1.489299363057325E-07, -0.26544027169585988
DataValue, -5.5, 1000000, 1.20014E-11, 2.70176E-06, 1.52884076433121E-07, -0.26779819367038221
DataValue, -5.4750000000000005, 1000000, 1.23503E-11, 2.73263E-06, 1.5732866242038214E-07, -0.27022173069267513
DataValue, -5.45, 1000000, 1.2741599999999999E-11, 2.7647499999999997E-06, 1.6231337579617832E-07, -0.27271893411624204
DataValue, -5.425, 1000000, 1.31779E-11, 2.80479E-06, 1.6787133757961783E-07, -0.27529850218949048
DataValue, -5.4, 1000000, 1.36599E-11, 2.8436599999999997E-06, 1.7401146496815286E-07, -0.27796946158439489
DataValue, -5.375, 1000000, 1.41904E-11, 2.8881399999999998E-06, 1.8076942675159235E-07, -0.28074118730095543
DataValue, -5.3500000000000005, 1000000, 1.47903E-11, 2.93813E-06, 1.8841146496815286E-07, -0.28362541301751587
DataValue, -5.325, 1000000, 1.54095E-11, 2.99449E-06, 1.9629936305732486E-07, -0.286630966361465
DataValue, -5.3, 1000000, 1.60638E-11, 3.04961E-06, 2.0463439490445858E-07, -0.28976326134554148
DataValue, -5.275, 1000000, 1.6747499999999998E-11, 3.11465E-06, 2.1334394904458597E-07, -0.29302871715764328
DataValue, -5.25, 1000000, 1.74703E-11, 3.02338E-06, 2.225515923566879E-07, -0.29643415107484078
DataValue, -5.2250000000000005, 1000000, 1.81744E-11, 3.0862299999999998E-06, 2.3152101910828026E-07, -0.29998159335191077
DataValue, -5.2, 1000000, 1.88818E-11, 3.1406499999999997E-06, 2.4053248407643308E-07, -0.30366951134554138
DataValue, -5.175, 1000000, 1.9576399999999998E-11, 3.2106299999999998E-06, 2.4938089171974515E-07, -0.30749695959394907
DataValue, -5.15, 1000000, 2.0275999999999998E-11, 3.27296E-06, 2.5829299363057322E-07, -0.31146316182324835
DataValue, -5.125, 1000000, 2.09225E-11, 3.3329199999999996E-06, 2.6652866242038214E-07, -0.31556333101114648
DataValue, -5.1000000000000005, 1000000, 2.15387E-11, 3.38826E-06, 2.7437834394904459E-07, -0.31978916699840748
DataValue, -5.075, 1000000, 2.21164E-11, 3.4477299999999996E-06, 2.8173757961783439E-07, -0.32413382265127383
DataValue, -5.05, 1000000, 2.26564E-11, 3.5038399999999996E-06, 2.8861656050955412E-07, -0.32858971437101908
DataValue, -5.025, 1000000, 2.3160599999999998E-11, 3.5524799999999997E-06, 2.9503949044585986E-07, -0.33314952726910818
DataValue, -5, 1000000, 2.36254E-11, 3.6012999999999997E-06, 3.0096050955414013E-07, -0.33780577726910826
DataValue, -4.9750000000000005, 1000000, 2.40599E-11, 3.64715E-06, 3.0649554140127389E-07, -0.34255152766719738
DataValue, -4.95, 1000000, 2.4457899999999998E-11, 3.68925E-06, 3.1156560509554137E-07, -0.34738013037420384
DataValue, -4.925, 1000000, 2.48381E-11, 3.72828E-06, 3.1640891719745228E-07, -0.35228618132961792
DataValue, -4.9, 1000000, 2.51764E-11, 3.77089E-06, 3.2071847133757962E-07, -0.35726373905254777
DataValue, -4.875, 1000000, 2.54877E-11, 3.7978399999999997E-06, 3.24684076433121E-07, -0.36230594645700642
DataValue, -4.8500000000000005, 1000000, 2.57772E-11, 3.83026E-06, 3.2837197452229304E-07, -0.36740794685509554
DataValue, -4.825, 1000000, 2.60446E-11, 3.8616599999999995E-06, 3.3177834394904461E-07, -0.37256537121815292
DataValue, -4.8, 1000000, 2.62919E-11, 3.88635E-06, 3.3492866242038215E-07, -0.37777401970541413
DataValue, -4.775, 1000000, 2.65221E-11, 3.9161199999999994E-06, 3.3786114649681522E-07, -0.3830301900875796
DataValue, -4.75, 1000000, 2.6737399999999998E-11, 3.93958E-06, 3.406038216560509E-07, -0.38833069765127393
DataValue, -4.7250000000000005, 1000000, 2.69369E-11, 3.9615499999999994E-06, 3.4314522292993633E-07, -0.39367248706210184
DataValue, -4.7, 1000000, 2.7130599999999998E-11, 3.98663E-06, 3.4561273885350313E-07, -0.399053408638535
DataValue, -4.675, 1000000, 2.73063E-11, 4.00298E-06, 3.4785095541401277E-07, -0.40447109375000007
DataValue, -4.65, 1000000, 2.747E-11, 4.02314E-06, 3.4993630573248404E-07, -0.40992255672770694
DataValue, -4.625, 1000000, 2.76249E-11, 4.0401E-06, 3.5190955414012736E-07, -0.41540572750796173
DataValue, -4.6000000000000005, 1000000, 2.77718E-11, 4.05762E-06, 3.5378089171974521E-07, -0.42091893411624187
DataValue, -4.575, 1000000, 2.79101E-11, 4.0719399999999993E-06, 3.5554267515923566E-07, -0.42646052448248395
DataValue, -4.55, 1000000, 2.80412E-11, 4.0876099999999995E-06, 3.5721273885350315E-07, -0.43202892615445859
DataValue, -4.525, 1000000, 2.81659E-11, 4.09728E-06, 3.588012738853503E-07, -0.43762278562898072
DataValue, -4.5, 1000000, 2.82876E-11, 4.1154599999999996E-06, 3.6035159235668793E-07, -0.44324116739649677
DataValue, -4.4750000000000005, 1000000, 2.83996E-11, 4.1256E-06, 3.6177834394904454E-07, -0.44888280752388515
DataValue, -4.45, 1000000, 2.8507499999999998E-11, 4.1411E-06, 3.6315286624203817E-07, -0.45454633260350308
DataValue, -4.425, 1000000, 2.86093E-11, 4.1479699999999995E-06, 3.6444968152866234E-07, -0.46023072750796179
DataValue, -4.4, 1000000, 2.87077E-11, 4.1630199999999995E-06, 3.6570318471337582E-07, -0.46593504677547753
DataValue, -4.375, 1000000, 2.88018E-11, 4.16972E-06, 3.669019108280254E-07, -0.47165852408439485
DataValue, -4.3500000000000005, 1000000, 2.8891899999999998E-11, 4.17977E-06, 3.6804968152866235E-07, -0.4774003333996813
DataValue, -4.325, 1000000, 2.8978E-11, 4.19178E-06, 3.6914649681528662E-07, -0.48315967854299358
DataValue, -4.3, 1000000, 2.9061399999999998E-11, 4.20118E-06, 3.7020891719745219E-07, -0.48893589271496807
DataValue, -4.275, 1000000, 2.91442E-11, 4.2136299999999993E-06, 3.7126369426751588E-07, -0.4947286474920381
DataValue, -4.25, 1000000, 2.92215E-11, 4.22003E-06, 3.7224840764331205E-07, -0.50053733578821646
DataValue, -4.225, 1000000, 2.92965E-11, 4.22883E-06, 3.7320382165605092E-07, -0.50636118132961783
DataValue, -4.2, 1000000, 2.93679E-11, 4.23639E-06, 3.7411337579617833E-07, -0.51219959693471317
DataValue, -4.175, 1000000, 2.9438E-11, 4.24398E-06, 3.7500636942675159E-07, -0.51805209494426752
DataValue, -4.15, 1000000, 2.95058E-11, 4.2551999999999995E-06, 3.7587006369426754E-07, -0.52391831707802528
DataValue, -4.125, 1000000, 2.9571099999999996E-11, 4.25896E-06, 3.7670191082802545E-07, -0.52979778562898083
DataValue, -4.1, 1000000, 2.96343E-11, 4.2653699999999994E-06, 3.7750700636942674E-07, -0.535690042794586
DataValue, -4.075, 1000000, 2.9697499999999996E-11, 4.2715699999999995E-06, 3.7831210191082792E-07, -0.54159487957802543
DataValue, -4.05, 1000000, 2.97568E-11, 4.27941E-06, 3.7906751592356683E-07, -0.54751190784235659
DataValue, -4.025, 1000000, 2.98165E-11, 4.28523E-06, 3.79828025477707E-07, -0.553440779259554
DataValue, -4, 1000000, 2.98735E-11, 4.2933399999999995E-06, 3.805541401273885E-07, -0.55938126492834384
DataValue, -3.975, 1000000, 2.9928E-11, 4.2979E-06, 3.8124840764331209E-07, -0.56533284733280242
DataValue, -3.95, 1000000, 2.99825E-11, 4.3048799999999995E-06, 3.8194267515923564E-07, -0.57129527766719734
DataValue, -3.9250000000000003, 1000000, 3.00353E-11, 4.30809E-06, 3.826152866242038E-07, -0.57726838674363046
DataValue, -3.9, 1000000, 3.00867E-11, 4.3141899999999994E-06, 3.8327006369426747E-07, -0.58325186604299362
DataValue, -3.875, 1000000, 3.01363E-11, 4.32092E-06, 3.8390191082802546E-07, -0.58924539709394907
DataValue, -3.85, 1000000, 3.01872E-11, 4.32513E-06, 3.8455031847133755E-07, -0.5952489301353503
DataValue, -3.825, 1000000, 3.02353E-11, 4.33393E-06, 3.8516305732484075E-07, -0.60126231588375778
DataValue, -3.8000000000000003, 1000000, 3.02827E-11, 4.33564E-06, 3.8576687898089168E-07, -0.60728520601114644
DataValue, -3.775, 1000000, 3.0328E-11, 4.34074E-06, 3.8634394904458605E-07, -0.61331732185509558
DataValue, -3.75, 1000000, 3.03737E-11, 4.3454299999999995E-06, 3.8692611464968149E-07, -0.619358494227707
DataValue, -3.725, 1000000, 3.04181E-11, 4.35266E-06, 3.874917197452229E-07, -0.62540863355891707
DataValue, -3.7, 1000000, 3.0461699999999997E-11, 4.3551E-06, 3.8804713375796168E-07, -0.63146753085191065
DataValue, -3.6750000000000003, 1000000, 3.05045E-11, 4.3588799999999993E-06, 3.8859235668789805E-07, -0.63753502687101893
DataValue, -3.65, 1000000, 3.0547E-11, 4.36434E-06, 3.8913375796178348E-07, -0.64361101214171967
DataValue, -3.625, 1000000, 3.05904E-11, 4.37097E-06, 3.8968662420382162E-07, -0.64969554637738847
DataValue, -3.6, 1000000, 3.06319E-11, 4.3760999999999995E-06, 3.9021528662420379E-07, -0.65578853005573234
DataValue, -3.575, 1000000, 3.06723E-11, 4.3763299999999995E-06, 3.9072993630573245E-07, -0.66188966460987253
DataValue, -3.5500000000000003, 1000000, 3.07125E-11, 4.3827699999999994E-06, 3.9124203821656047E-07, -0.66799882066082794
DataValue, -3.525, 1000000, 3.07521E-11, 4.38766E-06, 3.9174649681528662E-07, -0.67411591859076436
DataValue, -3.5, 1000000, 3.07915E-11, 4.38809E-06, 3.92248407643312E-07, -0.68024087878184714
DataValue, -3.475, 1000000, 3.08301E-11, 4.3968899999999995E-06, 3.9274012738853496E-07, -0.68637360171178341
DataValue, -3.45, 1000000, 3.0869199999999996E-11, 4.39711E-06, 3.9323821656050947E-07, -0.69251405752388528
DataValue, -3.4250000000000003, 1000000, 3.09077E-11, 4.4044E-06, 3.9372866242038212E-07, -0.69866223626592361
DataValue, -3.4, 1000000, 3.09461E-11, 4.40934E-06, 3.9421783439490446E-07, -0.7048180682722931
DataValue, -3.375, 1000000, 3.0983599999999997E-11, 4.4125E-06, 3.9469554140127384E-07, -0.71098145402070079
DataValue, -3.35, 1000000, 3.10212E-11, 4.41502E-06, 3.9517452229299357E-07, -0.71715231389331224
DataValue, -3.325, 1000000, 3.10582E-11, 4.4177999999999994E-06, 3.9564585987261148E-07, -0.723330598128981
DataValue, -3.3000000000000003, 1000000, 3.10958E-11, 4.42456E-06, 3.9612484076433115E-07, -0.72951630672770706
DataValue, -3.275, 1000000, 3.11321E-11, 4.4257899999999993E-06, 3.9658726114649678E-07, -0.73570937002388548
DataValue, -3.25, 1000000, 3.11689E-11, 4.43097E-06, 3.97056050955414E-07, -0.74190970839968162
DataValue, -3.225, 1000000, 3.12056E-11, 4.43266E-06, 3.9752356687898085E-07, -0.74811736166401277
DataValue, -3.2, 1000000, 3.12436E-11, 4.4418599999999995E-06, 3.9800764331210186E-07, -0.75433244924363063
DataValue, -3.1750000000000003, 1000000, 3.12812E-11, 4.44418E-06, 3.9848662420382164E-07, -0.7605550607085988
DataValue, -3.15, 1000000, 3.1318E-11, 4.4442199999999994E-06, 3.9895541401273885E-07, -0.76678507663216566
DataValue, -3.125, 1000000, 3.13563E-11, 4.44781E-06, 3.994433121019108E-07, -0.7730225666799363
DataValue, -3.1, 1000000, 3.13941E-11, 4.4534699999999994E-06, 3.9992484076433128E-07, -0.77926763037420377
DataValue, -3.075, 1000000, 3.14323E-11, 4.45741E-06, 4.0041146496815282E-07, -0.78552025776273893
DataValue, -3.0500000000000003, 1000000, 3.14709E-11, 4.4603099999999993E-06, 4.0090318471337581E-07, -0.79178052846337577
DataValue, -3.025, 1000000, 3.15099E-11, 4.4667999999999993E-06, 4.0139999999999993E-07, -0.79804852209394916
DataValue, -3, 1000000, 3.15522E-11, 4.47393E-06, 4.0193885350318472E-07, -0.80432460688694263
DataValue, -2.975, 1000000, 3.15936E-11, 4.47735E-06, 4.0246624203821659E-07, -0.8106090216958598
DataValue, -2.95, 1000000, 3.16362E-11, 4.47967E-06, 4.0300891719745216E-07, -0.81690179637738847
DataValue, -2.9250000000000003, 1000000, 3.1680999999999996E-11, 4.4837399999999994E-06, 4.0357961783439485E-07, -0.82320326930732468
DataValue, -2.9, 1000000, 3.1729E-11, 4.48918E-06, 4.0419108280254776E-07, -0.82951397790605086
DataValue, -2.875, 1000000, 3.178E-11, 4.4950999999999995E-06, 4.0484076433121009E-07, -0.83583453921178341
DataValue, -2.85, 1000000, 3.18363E-11, 4.49949E-06, 4.0555796178343946E-07, -0.842165779259554
DataValue, -2.825, 1000000, 3.19012E-11, 4.5087699999999995E-06, 4.0638471337579619E-07, -0.84850908140923553
DataValue, -2.8000000000000003, 1000000, 3.1975399999999996E-11, 4.51955E-06, 4.0732993630573237E-07, -0.85486622710987237
DataValue, -2.775, 1000000, 3.20687E-11, 4.53107E-06, 4.085184713375796E-07, -0.86124004279458588
DataValue, -2.75, 1000000, 3.21788E-11, 4.5451899999999994E-06, 4.0992101910828024E-07, -0.86763410131369423
DataValue, -2.725, 1000000, 3.23145E-11, 4.56825E-06, 4.1164968152866245E-07, -0.87405262241242021
DataValue, -2.7, 1000000, 3.24813E-11, 4.5941299999999993E-06, 4.1377452229299364E-07, -0.88050124900477689
DataValue, -2.6750000000000003, 1000000, 3.2686099999999997E-11, 4.62776E-06, 4.1638343949044574E-07, -0.88698685808121
DataValue, -2.65, 1000000, 3.29363E-11, 4.67283E-06, 4.1957070063694272E-07, -0.89351774980095544
DataValue, -2.625, 1000000, 3.32342E-11, 4.71897E-06, 4.2336560509554135E-07, -0.90010318968949043
DataValue, -2.6, 1000000, 3.35867E-11, 4.78122E-06, 4.2785605095541403E-07, -0.9067533588773885
DataValue, -2.575, 1000000, 3.40098E-11, 4.85176E-06, 4.3324585987261144E-07, -0.91348071755573246
DataValue, -2.5500000000000003, 1000000, 3.44728E-11, 4.9215499999999995E-06, 4.3914394904458594E-07, -0.92029626293789812
DataValue, -2.525, 1000000, 3.49858E-11, 4.9832999999999994E-06, 4.4567898089171972E-07, -0.92720894207802551
DataValue, -2.5, 1000000, 3.55385E-11, 5.05081E-06, 4.5271974522292993E-07, -0.9342276821257961
DataValue, -2.475, 1000000, 3.61267E-11, 5.11185E-06, 4.6021273885350311E-07, -0.94135996715764314
DataValue, -2.45, 1000000, 3.6734999999999996E-11, 5.1684099999999994E-06, 4.6796178343949032E-07, -0.94861133061305725
DataValue, -2.4250000000000003, 1000000, 3.73567E-11, 5.2150499999999993E-06, 4.7588152866242035E-07, -0.95598510648885338
DataValue, -2.4, 1000000, 3.79746E-11, 5.2551399999999993E-06, 4.8375286624203812E-07, -0.96348225019904443
DataValue, -2.375, 1000000, 3.85814E-11, 5.28819E-06, 4.9148280254777065E-07, -0.9711012788614648
DataValue, -2.35, 1000000, 3.91851E-11, 5.3067599999999995E-06, 4.9917324840764325E-07, -0.978840779259554
DataValue, -2.325, 1000000, 3.97364E-11, 5.32694E-06, 5.0619617834394908E-07, -0.9866952279060508
DataValue, -2.3000000000000003, 1000000, 4.0254499999999997E-11, 5.33441E-06, 5.12796178343949E-07, -0.994656105692675
DataValue, -2.275, 1000000, 4.07358E-11, 5.356E-06, 5.1892738853503181E-07, -1.0027164460589171
DataValue, -2.25, 1000000, 4.11819E-11, 5.37227E-06, 5.2461019108280249E-07, -1.0108690833996814
DataValue, -2.225, 1000000, 4.15921E-11, 5.3984299999999994E-06, 5.2983566878980888E-07, -1.0191069416799363
DataValue, -2.2, 1000000, 4.1974999999999996E-11, 5.42136E-06, 5.3471337579617832E-07, -1.0274237310907641
DataValue, -2.1750000000000003, 1000000, 4.23289E-11, 5.4497199999999994E-06, 5.3922165605095544E-07, -1.0358138485270698
DataValue, -2.15, 1000000, 4.26621E-11, 5.47869E-06, 5.4346624203821655E-07, -1.0442723477308917
DataValue, -2.125, 1000000, 4.29883E-11, 5.51596E-06, 5.4762165605095544E-07, -1.0527964719347132
DataValue, -2.1, 1000000, 4.32845E-11, 5.5555599999999995E-06, 5.5139490445859864E-07, -1.0613825388136939
DataValue, -2.075, 1000000, 4.35711E-11, 5.59087E-06, 5.5504585987261143E-07, -1.0700266072850315
DataValue, -2.05, 1000000, 4.38448E-11, 5.6363699999999995E-06, 5.585324840764331E-07, -1.0787264380971335
DataValue, -2.025, 1000000, 4.41109E-11, 5.6788799999999994E-06, 5.6192229299363058E-07, -1.0874799910429933
DataValue, -2, 1000000, 4.43686E-11, 5.7294699999999995E-06, 5.6520509554140129E-07, -1.0962856737659235
DataValue, -1.975, 1000000, 4.462E-11, 5.77707E-06, 5.684076433121018E-07, -1.1051420232882163
DataValue, -1.95, 1000000, 4.4866899999999997E-11, 5.82444E-06, 5.7155286624203816E-07, -1.1140479647691082
DataValue, -1.925, 1000000, 4.51148E-11, 5.87889E-06, 5.7471082802547767E-07, -1.123003149880573
DataValue, -1.9000000000000001, 1000000, 4.5351E-11, 5.93224E-06, 5.777197452229299E-07, -1.1320065137340762
DataValue, -1.875, 1000000, 4.55828E-11, 5.99256E-06, 5.8067261146496822E-07, -1.1410564540207004
DataValue, -1.85, 1000000, 4.5811E-11, 6.05189E-06, 5.8357961783439477E-07, -1.1501521745621015
DataValue, -1.825, 1000000, 4.60346E-11, 6.11959E-06, 5.8642802547770692E-07, -1.1592928592754774
DataValue, -1.8, 1000000, 4.62568E-11, 6.1945199999999994E-06, 5.8925859872611451E-07, -1.1684779110270696
DataValue, -1.7750000000000001, 1000000, 4.64769E-11, 6.2751099999999993E-06, 5.9206242038216556E-07, -1.1777069814888532
DataValue, -1.75, 1000000, 4.66963E-11, 6.3640799999999992E-06, 5.9485732484076427E-07, -1.1869797919984073
DataValue, -1.725, 1000000, 4.69131E-11, 6.46736E-06, 5.9761910828025479E-07, -1.196296014132165
DataValue, -1.7, 1000000, 4.71382E-11, 6.5898399999999994E-06, 6.0048662420382163E-07, -1.2056562151671972
DataValue, -1.675, 1000000, 4.73571E-11, 6.72594E-06, 6.0327515923566871E-07, -1.2150606041003182
DataValue, -1.6500000000000001, 1000000, 4.75764E-11, 6.88014E-06, 6.0606878980891718E-07, -1.224508603702229
DataValue, -1.625, 1000000, 4.77984E-11, 7.06185E-06, 6.0889681528662419E-07, -1.2340005224920381
DataValue, -1.6, 1000000, 4.80247E-11, 7.2739999999999993E-06, 6.1177961783439487E-07, -1.2435370571257958
