
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.485, 500000, 3.88201E-14, 7.90361E-09, 1.236308917197452E-10, -0.0001094261032046178
DataValue, -6.47, 500000, 3.73756E-14, -1.01302E-09, 1.1903057324840763E-10, -0.00011056357882165606
DataValue, -6.455, 500000, 3.75337E-14, -1.1128E-09, 1.1953407643312102E-10, -0.0001116818506170382
DataValue, -6.44, 500000, 3.84022E-14, 6.29548E-09, 1.223E-10, -0.00011281544785031842
DataValue, -6.425, 500000, 3.73119E-14, -2.68173E-09, 1.1882770700636941E-10, -0.00011394573397691083
DataValue, -6.41, 500000, 3.79454E-14, 1.13111E-09, 1.2084522292993629E-10, -0.00011506920083598724
DataValue, -6.3950000000000005, 500000, 3.79252E-14, -3.18014E-09, 1.2078089171974523E-10, -0.00011620182324840759
DataValue, -6.38, 500000, 3.80603E-14, 4.74674E-09, 1.2121114649681529E-10, -0.00011733616092754775
DataValue, -6.365, 500000, 3.94057E-14, -1.05845E-09, 1.2549585987261147E-10, -0.00011849260001990443
DataValue, -6.3500000000000005, 500000, 3.91889E-14, -7.25655E-09, 1.2480541401273885E-10, -0.00011966588724124197
DataValue, -6.335, 500000, 3.71441E-14, 7.82884E-09, 1.1829331210191083E-10, -0.00012080541251990443
DataValue, -6.32, 500000, 3.65737E-14, 3.41974E-09, 1.1647675159235666E-10, -0.00012190589719347128
DataValue, -6.305, 500000, 3.81983E-14, 8.3238200000000009E-10, 1.2165063694267513E-10, -0.00012302211932722931
DataValue, -6.29, 500000, 3.86149E-14, -1.95027E-09, 1.2297738853503184E-10, -0.00012416881319665603
DataValue, -6.275, 500000, 3.54089E-14, -8.48623E-10, 1.1276719745222929E-10, -0.0001252738659434713
DataValue, -6.26, 500000, 3.61732E-14, -4.04944E-09, 1.1520127388535031E-10, -0.00012634246815286624
DataValue, -6.245, 500000, 3.93249E-14, 3.96834E-09, 1.2523853503184711E-10, -0.00012746952975716558
DataValue, -6.23, 500000, 3.66124E-14, 6.14153E-09, 1.166E-10, -0.00012860314789012731
DataValue, -6.215, 500000, 3.77501E-14, 3.79395E-09, 1.2022324840764331E-10, -0.00012971325686703822
DataValue, -6.2, 500000, 3.96211E-14, 3.1181700000000004E-10, 1.2618184713375793E-10, -0.00013086828075238848
DataValue, -6.1850000000000005, 500000, 3.31447E-14, -1.23977E-09, 1.0555636942675159E-10, -0.00013195455364251586
DataValue, -6.17, 500000, 3.66804E-14, 5.98204E-10, 1.1681656050955414E-10, -0.00013299692675159232
DataValue, -6.155, 500000, 3.7041099999999997E-14, 1.2131E-09, 1.1796528662420379E-10, -0.00013409746666003181
DataValue, -6.1400000000000006, 500000, 3.79009E-14, 3.3652000000000004E-10, 1.2070350318471335E-10, -0.00013521622661226109
DataValue, -6.125, 500000, 3.87881E-14, 6.7911E-09, 1.2352898089171974E-10, -0.00013636106638136941
DataValue, -6.11, 500000, 3.91095E-14, 2.55832E-09, 1.2455254777070065E-10, -0.00013752394854697446
DataValue, -6.095, 500000, 3.96369E-14, 1.14974E-08, 1.2623216560509556E-10, -0.00013869950189092356
DataValue, -6.08, 500000, 3.83942E-14, 3.3513800000000003E-10, 1.2227452229299365E-10, -0.00013986437699044585
DataValue, -6.065, 500000, 3.64643E-14, -3.39461E-09, 1.1612834394904457E-10, -0.00014098189042595534
DataValue, -6.05, 500000, 4.08679E-14, 3.64608E-09, 1.3015254777070063E-10, -0.00014213633210589171
DataValue, -6.035, 500000, 3.6561E-14, 3.22109E-09, 1.1643630573248407E-10, -0.00014329221735668787
DataValue, -6.0200000000000005, 500000, 3.86404E-14, -1.37418E-09, 1.2305859872611464E-10, -0.00014441484972133753
DataValue, -6.005, 500000, 4.0910399999999997E-14, -2.41372E-09, 1.3028789808917197E-10, -0.00014560241142515923
DataValue, -5.99, 500000, 3.9236E-14, 2.71691E-09, 1.2495541401273884E-10, -0.0001467988644506369
DataValue, -5.9750000000000005, 500000, 4.14531E-14, -6.60733E-09, 1.3201624203821656E-10, -0.00014800341908837575
DataValue, -5.96, 500000, 3.84952E-14, -4.79725E-10, 1.2259617834394904E-10, -0.00014919691480891719
DataValue, -5.945, 500000, 3.9412399999999996E-14, 4.3161200000000004E-10, 1.2551719745222928E-10, -0.00015035994625796175
DataValue, -5.93, 500000, 3.87922E-14, -9.57385E-10, 1.2354203821656051E-10, -0.00015152741142515926
DataValue, -5.915, 500000, 4.05306E-14, -3.70404E-09, 1.290783439490446E-10, -0.00015271156946656051
DataValue, -5.9, 500000, 3.78332E-14, 6.79377E-09, 1.2048789808917199E-10, -0.0001538814112261146
DataValue, -5.885, 500000, 3.91982E-14, 3.23358E-09, 1.2483503184713375E-10, -0.00015503136246019109
DataValue, -5.87, 500000, 4.1122E-14, 7.67855E-09, 1.3096178343949042E-10, -0.00015623041003184711
DataValue, -5.855, 500000, 4.15761E-14, 3.2467E-09, 1.324079617834395E-10, -0.00015746495571257953
DataValue, -5.84, 500000, 4.15624E-14, -3.4933100000000003E-10, 1.3236433121019109E-10, -0.00015870607583598725
DataValue, -5.825, 500000, 4.2819E-14, 1.48461E-08, 1.3636624203821655E-10, -0.00015996575039808913
DataValue, -5.8100000000000005, 500000, 4.26134E-14, 3.80004E-09, 1.3571146496815288E-10, -0.00016124111464968144
DataValue, -5.795, 500000, 4.03752E-14, 5.63427E-09, 1.2858343949044587E-10, -0.00016247999701433116
DataValue, -5.78, 500000, 4.6862799999999996E-14, 2.47642E-09, 1.4924458598726113E-10, -0.00016378231588375788
DataValue, -5.765, 500000, 4.05256E-14, 1.04436E-09, 1.290624203821656E-10, -0.00016508687997611463
DataValue, -5.75, 500000, 4.5176E-14, 8.44173E-09, 1.4387261146496813E-10, -0.00016636626293789803
DataValue, -5.735, 500000, 4.35416E-14, -1.07025E-09, 1.3866751592356689E-10, -0.00016769066978503176
DataValue, -5.72, 500000, 4.63248E-14, 7.495E-10, 1.4753121019108277E-10, -0.00016903222631369422
DataValue, -5.705, 500000, 4.48268E-14, 3.77378E-09, 1.4276050955414012E-10, -0.0001703929687499999
DataValue, -5.69, 500000, 4.6293E-14, 3.5223800000000005E-10, 1.4742993630573249E-10, -0.00017175323646496804
DataValue, -5.675, 500000, 4.6009099999999996E-14, 2.49879E-09, 1.4652579617834393E-10, -0.0001731311539609872
DataValue, -5.66, 500000, 4.8553099999999996E-14, 8.33247E-09, 1.5462770700636941E-10, -0.00017454281100716553
DataValue, -5.6450000000000005, 500000, 4.6806399999999996E-14, 4.12562E-09, 1.4906496815286621E-10, -0.00017596637042197443
DataValue, -5.63, 500000, 4.73593E-14, 1.33229E-08, 1.5082579617834393E-10, -0.00017737210837977702
DataValue, -5.615, 500000, 4.85405E-14, 8.45172E-09, 1.5458757961783437E-10, -0.00017880373357882161
DataValue, -5.6000000000000005, 500000, 5.04056E-14, 6.55871E-09, 1.6052738853503183E-10, -0.00018028083499203813
DataValue, -5.585, 500000, 5.20769E-14, 1.24148E-08, 1.6584999999999998E-10, -0.00018181072900079614
DataValue, -5.57, 500000, 5.22425E-14, -4.59262E-09, 1.6637738853503184E-10, -0.00018336804488455405
DataValue, -5.555, 500000, 5.33629E-14, 1.93449E-08, 1.6994554140127389E-10, -0.00018494455861863056
DataValue, -5.54, 500000, 5.38838E-14, 6.46874E-09, 1.7160445859872608E-10, -0.00018654557424363052
DataValue, -5.525, 500000, 5.9142E-14, 1.54329E-08, 1.8835031847133756E-10, -0.00018823286226114639
DataValue, -5.51, 500000, 5.60896E-14, 2.23168E-08, 1.7862929936305732E-10, -0.00018995307921974519
DataValue, -5.495, 500000, 5.7681299999999993E-14, 1.6013600000000002E-08, 1.8369840764331208E-10, -0.00019165149034633752
DataValue, -5.48, 500000, 5.8189699999999993E-14, 3.71373E-09, 1.8531751592356683E-10, -0.00019338125248805722
DataValue, -5.465, 500000, 5.90762E-14, 7.36666E-09, 1.8814076433121019E-10, -0.00019513183817675153
DataValue, -5.45, 500000, 6.23765E-14, 2.4105100000000002E-08, 1.9865127388535032E-10, -0.00019694492585589163
DataValue, -5.4350000000000005, 500000, 6.30625E-14, 1.36522E-08, 2.0083598726114652E-10, -0.00019881752239251581
DataValue, -5.42, 500000, 6.85471E-14, 1.83433E-08, 2.1830286624203819E-10, -0.00020078223576831206
DataValue, -5.405, 500000, 6.72192E-14, 1.88642E-08, 2.1407388535031844E-10, -0.00020280900179140118
DataValue, -5.39, 500000, 7.09763E-14, 2.0361900000000002E-08, 2.2603917197452226E-10, -0.00020487203174761144
DataValue, -5.375, 500000, 7.28509E-14, 9.42818E-09, 2.3200923566878981E-10, -0.00020701913365843945
DataValue, -5.36, 500000, 7.65285E-14, 1.88531E-08, 2.4372133757961781E-10, -0.00020924912072054131
DataValue, -5.345, 500000, 7.85511E-14, 1.55283E-08, 2.5016273885350316E-10, -0.00021156420232882166
DataValue, -5.33, 500000, 7.99641E-14, 2.3172700000000002E-08, 2.5466273885350315E-10, -0.00021393057175557321
DataValue, -5.315, 500000, 8.29214E-14, 1.63278E-08, 2.6408089171974522E-10, -0.00021636218252388525
DataValue, -5.3, 500000, 8.7376E-14, 2.27096E-08, 2.7826751592356686E-10, -0.00021890444068471337
DataValue, -5.285, 500000, 8.9979899999999992E-14, 1.80511E-08, 2.8656019108280249E-10, -0.00022155207056130566
DataValue, -5.2700000000000005, 500000, 8.99822E-14, 2.4409E-08, 2.8656751592356682E-10, -0.00022423860668789798
DataValue, -5.255, 500000, 9.22995E-14, 1.44466E-08, 2.9394745222929933E-10, -0.00022695977060111462
DataValue, -5.24, 500000, 9.59689E-14, 1.80094E-08, 3.0563343949044586E-10, -0.00022977030603105089
DataValue, -5.2250000000000005, 500000, 9.57941E-14, 2.40103E-08, 3.0507675159235669E-10, -0.00023263301005175147
DataValue, -5.21, 500000, 1.0278700000000001E-13, 2.01893E-08, 3.2734713375796181E-10, -0.00023559749701433121
DataValue, -5.195, 500000, 1.03004E-13, 2.4778000000000002E-08, 3.2803821656050957E-10, -0.00023866961584394897
DataValue, -5.18, 500000, 1.0789700000000001E-13, 1.9116700000000002E-08, 3.4362101910828027E-10, -0.00024181801851114651
DataValue, -5.165, 500000, 1.10131E-13, 7.38592E-09, 3.5073566878980888E-10, -0.00024507281548566873
DataValue, -5.15, 500000, 1.13984E-13, 1.26755E-08, 3.6300636942675156E-10, -0.00024841848128980877
DataValue, -5.135, 500000, 1.17349E-13, 1.29799E-08, 3.7372292993630575E-10, -0.00025187189988057324
DataValue, -5.12, 500000, 1.2199100000000002E-13, 1.35373E-08, 3.8850636942675163E-10, -0.00025544484972133753
DataValue, -5.105, 500000, 1.22063E-13, 1.84245E-08, 3.887356687898089E-10, -0.00025908817177547756
DataValue, -5.09, 500000, 1.2482800000000002E-13, 6.13481E-09, 3.9754140127388543E-10, -0.00026277384554140127
DataValue, -5.075, 500000, 1.27192E-13, 4.43626E-09, 4.0507006369426749E-10, -0.00026653608678343943
DataValue, -5.0600000000000005, 500000, 1.28806E-13, 2.3482800000000002E-08, 4.1021019108280247E-10, -0.00027035771297770686
DataValue, -5.045, 500000, 1.3780200000000002E-13, 1.55568E-08, 4.3885987261146504E-10, -0.00027433772890127385
DataValue, -5.03, 500000, 1.33526E-13, 1.16613E-08, 4.2524203821656051E-10, -0.00027838820660828015
DataValue, -5.015, 500000, 1.38525E-13, 5.1629E-09, 4.4116242038216564E-10, -0.00028244947750796187
DataValue, -5, 500000, 1.40592E-13, 1.60215E-08, 4.4774522292993627E-10, -0.00028661623208598721
DataValue, -4.985, 500000, 1.46311E-13, 7.37368E-09, 4.6595859872611464E-10, -0.00029089921874999984
DataValue, -4.97, 500000, 1.4424300000000002E-13, 8.23717E-09, 4.5937261146496818E-10, -0.00029523670879777079
DataValue, -4.955, 500000, 1.4662E-13, 1.87764E-08, 4.6694267515923565E-10, -0.00029957881170382161
DataValue, -4.94, 500000, 1.46393E-13, 8.12828E-09, 4.6621974522293E-10, -0.00030395301054936291
DataValue, -4.925, 500000, 1.48928E-13, 1.8925E-08, 4.7429299363057326E-10, -0.00030836166401273889
DataValue, -4.91, 500000, 1.54658E-13, 5.54785E-09, 4.925414012738853E-10, -0.00031289370023885346
DataValue, -4.8950000000000005, 500000, 1.5558500000000001E-13, 1.38483E-08, 4.9549363057324852E-10, -0.00031752511445063677
DataValue, -4.88, 500000, 1.60218E-13, 8.97906E-09, 5.102484076433121E-10, -0.00032223953025477703
DataValue, -4.865, 500000, 1.5971400000000002E-13, 1.28357E-08, 5.0864331210191078E-10, -0.00032701558519108271
DataValue, -4.8500000000000005, 500000, 1.6122900000000001E-13, 6.70943E-09, 5.13468152866242E-10, -0.00033180673268312075
DataValue, -4.835, 500000, 1.65953E-13, 6.19042E-09, 5.2851273885350314E-10, -0.00033669101811305724
DataValue, -4.82, 500000, 1.6720400000000002E-13, 4.09838E-09, 5.3249681528662423E-10, -0.000341664500398089
DataValue, -4.805, 500000, 1.6731200000000001E-13, 4.71375E-09, 5.3284076433121019E-10, -0.00034665827030254777
DataValue, -4.79, 500000, 1.7129900000000002E-13, 1.02177E-08, 5.4553821656050959E-10, -0.0003517131717754776
DataValue, -4.775, 500000, 1.7446100000000002E-13, 1.056E-08, 5.5560828025477711E-10, -0.00035687479597929915
DataValue, -4.76, 500000, 1.74761E-13, 4.55851E-09, 5.5656369426751586E-10, -0.00036208810210987258
DataValue, -4.745, 500000, 1.78034E-13, 1.06219E-08, 5.6698726114649675E-10, -0.00036735474721337567
DataValue, -4.73, 500000, 1.77762E-13, 1.1557E-08, 5.6612101910828038E-10, -0.00037266619227706977
DataValue, -4.715, 500000, 1.79337E-13, 1.16088E-08, 5.7113694267515925E-10, -0.00037799708897292991
DataValue, -4.7, 500000, 1.79782E-13, 2.74568E-09, 5.7255414012738859E-10, -0.00038335814092356675
DataValue, -4.6850000000000005, 500000, 1.84186E-13, 8.06797E-09, 5.8657961783439485E-10, -0.00038879158041401246
DataValue, -4.67, 500000, 1.8463500000000003E-13, 8.02597E-09, 5.8800955414012735E-10, -0.00039429746715764319
DataValue, -4.655, 500000, 1.85981E-13, 6.62844E-09, 5.9229617834394911E-10, -0.00039983015027866223
DataValue, -4.64, 500000, 1.86797E-13, 1.85647E-08, 5.9489490445859874E-10, -0.0004053951084792994
DataValue, -4.625, 500000, 1.90345E-13, 7.65916E-09, 6.0619426751592352E-10, -0.00041102521397292979
DataValue, -4.61, 500000, 1.88581E-13, 7.40992E-09, 6.0057643312101917E-10, -0.00041668195163216534
DataValue, -4.595, 500000, 1.91973E-13, 1.21806E-08, 6.1137898089171974E-10, -0.00042236299263535029
DataValue, -4.58, 500000, 1.9057500000000002E-13, 3.4680100000000004E-10, 6.0692675159235669E-10, -0.00042807380075636926
DataValue, -4.565, 500000, 1.9649200000000002E-13, 8.00479E-09, 6.2577070063694274E-10, -0.000433852070063694
DataValue, -4.55, 500000, 1.9479100000000002E-13, 7.9938E-09, 6.2035350318471341E-10, -0.00043969327726910823
DataValue, -4.535, 500000, 1.9769600000000002E-13, 1.2250100000000001E-08, 6.2960509554140122E-10, -0.00044555245820063671
DataValue, -4.5200000000000005, 500000, 2.00212E-13, 1.0130900000000001E-08, 6.3761783439490445E-10, -0.00045149256568471305
DataValue, -4.505, 500000, 2.01098E-13, 1.04441E-08, 6.4043949044586E-10, -0.00045748345939490434
DataValue, -4.49, 500000, 2.05372E-13, 9.48756E-09, 6.5405095541401284E-10, -0.00046355138335987236
DataValue, -4.4750000000000005, 500000, 2.0075900000000002E-13, 1.53135E-08, 6.3935987261146512E-10, -0.00046961424661624162
DataValue, -4.46, 500000, 2.0480100000000002E-13, 5.19927E-09, 6.5223248407643324E-10, -0.00047566858578821633
DataValue, -4.445, 500000, 2.06952E-13, 1.83996E-08, 6.590828025477707E-10, -0.00048181537619426722
DataValue, -4.43, 500000, 2.0499900000000001E-13, 2.07148E-08, 6.5286305732484066E-10, -0.00048796512241242035
DataValue, -4.415, 500000, 2.0983200000000002E-13, 1.13906E-08, 6.6825477707006365E-10, -0.00049415786226114633
DataValue, -4.4, 500000, 2.1144E-13, 1.61501E-08, 6.73375796178344E-10, -0.000500446755573248
DataValue, -4.385, 500000, 2.1294300000000002E-13, 1.09366E-08, 6.781624203821656E-10, -0.00050678209096337572
DataValue, -4.37, 500000, 2.1303000000000003E-13, 7.81691E-09, 6.7843949044586E-10, -0.00051314116242038188
DataValue, -4.355, 500000, 2.1519400000000003E-13, 1.0288400000000001E-08, 6.8533121019108292E-10, -0.0005195338375796174
DataValue, -4.34, 500000, 2.19685E-13, 1.1833E-08, 6.9963375796178354E-10, -0.00052602586086783422
DataValue, -4.325, 500000, 2.1711000000000002E-13, 1.03772E-08, 6.9143312101910833E-10, -0.000532546486863057
DataValue, -4.3100000000000005, 500000, 2.2090300000000001E-13, 7.17726E-09, 7.0351273885350326E-10, -0.0005390852955812097
DataValue, -4.295, 500000, 2.1840500000000002E-13, 7.35015E-09, 6.9555732484076432E-10, -0.00054564343650477683
DataValue, -4.28, 500000, 2.2175500000000002E-13, 5.32483E-09, 7.0622611464968158E-10, -0.00055221429637738822
DataValue, -4.265, 500000, 2.2062000000000002E-13, 2.1483500000000002E-08, 7.02611464968153E-10, -0.0005588182225318471
DataValue, -4.25, 500000, 2.22986E-13, 1.78154E-09, 7.101464968152865E-10, -0.00056544052547770687
DataValue, -4.235, 500000, 2.2516600000000003E-13, 9.13998E-09, 7.1708917197452239E-10, -0.00057213069267515889
DataValue, -4.22, 500000, 2.24452E-13, 2.20381E-08, 7.1481528662420378E-10, -0.00057884274482484068
DataValue, -4.205, 500000, 2.2594600000000003E-13, 1.3367300000000001E-08, 7.1957324840764333E-10, -0.00058556644108280227
DataValue, -4.19, 500000, 2.31223E-13, 1.73901E-08, 7.3637898089171973E-10, -0.00059239121715764294
DataValue, -4.175, 500000, 2.2944500000000004E-13, 1.58109E-08, 7.3071656050955423E-10, -0.0005992682275079616
DataValue, -4.16, 500000, 2.3108800000000003E-13, 1.38147E-08, 7.3594904458598733E-10, -0.00060614322253184675
DataValue, -4.1450000000000005, 500000, 2.3304200000000003E-13, 2.49895E-09, 7.42171974522293E-10, -0.00061307191480891674
DataValue, -4.13, 500000, 2.3458200000000004E-13, 8.66872E-09, 7.4707643312101913E-10, -0.000620052766719745
DataValue, -4.115, 500000, 2.3382E-13, 3.56727E-09, 7.4464968152866237E-10, -0.00062704523288216528
DataValue, -4.1, 500000, 2.36138E-13, 9.43449E-09, 7.52031847133758E-10, -0.00063406092754777067
DataValue, -4.085, 500000, 2.3853400000000003E-13, 7.75161E-09, 7.5966242038216558E-10, -0.00064114699442675144
DataValue, -4.07, 500000, 2.3814000000000003E-13, 1.58995E-08, 7.58407643312102E-10, -0.00064826294785031813
DataValue, -4.055, 500000, 2.4077200000000004E-13, 6.38746E-09, 7.667898089171975E-10, -0.00065541231090764335
DataValue, -4.04, 500000, 2.3948100000000003E-13, 1.50572E-08, 7.6267834394904466E-10, -0.00066258169287420374
DataValue, -4.025, 500000, 2.4169800000000003E-13, 1.03952E-08, 7.6973885350318477E-10, -0.00066976489848726093
DataValue, -4.01, 500000, 2.41889E-13, 1.3175500000000001E-08, 7.7034713375796183E-10, -0.000676984051552548
DataValue, -3.995, 500000, 2.4498900000000003E-13, 1.46868E-08, 7.8021974522293006E-10, -0.00068425233379777067
DataValue, -3.98, 500000, 2.4499600000000003E-13, 1.66934E-08, 7.8024203821656063E-10, -0.00069156699840764325
DataValue, -3.9650000000000003, 500000, 2.4439200000000003E-13, 1.11143E-08, 7.7831847133757966E-10, -0.00069887275079617828
DataValue, -3.95, 500000, 2.45482E-13, 1.43461E-08, 7.8178980891719755E-10, -0.00070618575835987264
DataValue, -3.935, 500000, 2.47244E-13, 1.06204E-08, 7.8740127388535033E-10, -0.00071354134156050974
DataValue, -3.92, 500000, 2.5113300000000003E-13, 2.0530600000000002E-08, 7.9978662420382165E-10, -0.00072098128483280273
DataValue, -3.9050000000000002, 500000, 2.47864E-13, 1.08948E-08, 7.8937579617834391E-10, -0.000728430483678344
DataValue, -3.89, 500000, 2.50934E-13, 5.82998E-09, 7.9915286624203828E-10, -0.00073587671178343948
DataValue, -3.875, 500000, 2.53284E-13, 1.24911E-08, 8.0663694267515911E-10, -0.000743403851512739
DataValue, -3.86, 500000, 2.5171900000000004E-13, 7.79206E-09, 8.0165286624203833E-10, -0.00075094270999203846
DataValue, -3.845, 500000, 2.55571E-13, 7.88776E-09, 8.1392038216560512E-10, -0.00075851570959394911
DataValue, -3.83, 500000, 2.5287E-13, 1.7559800000000002E-08, 8.0531847133757967E-10, -0.00076610589171974535
DataValue, -3.815, 500000, 2.54199E-13, 1.88033E-08, 8.0955095541401276E-10, -0.00077367559215764348
DataValue, -3.8000000000000003, 500000, 2.52859E-13, 1.0288400000000001E-08, 8.0528343949044594E-10, -0.000781245128383758
DataValue, -3.785, 500000, 2.54137E-13, 1.07574E-08, 8.0935350318471337E-10, -0.00078881373905254786
DataValue, -3.77, 500000, 2.5332700000000003E-13, 1.93451E-08, 8.0677388535031847E-10, -0.00079638933618630589
DataValue, -3.755, 500000, 2.56847E-13, 5.37666E-09, 8.1798407643312108E-10, -0.00080400538913216583
DataValue, -3.74, 500000, 2.5722400000000003E-13, 1.26457E-08, 8.191847133757962E-10, -0.000811679617834395
DataValue, -3.725, 500000, 2.5771500000000003E-13, 7.79511E-09, 8.2074840764331222E-10, -0.00081936680433917217
DataValue, -3.71, 500000, 2.58774E-13, 1.28945E-08, 8.2412101910828031E-10, -0.00082707712977707034
DataValue, -3.6950000000000003, 500000, 2.60491E-13, 1.81884E-08, 8.2958917197452226E-10, -0.00083482889629777084
DataValue, -3.68, 500000, 2.6002900000000003E-13, 1.78138E-08, 8.2811783439490456E-10, -0.00084259939789012761
DataValue, -3.665, 500000, 2.58465E-13, 3.87666E-09, 8.231369426751591E-10, -0.00085033965465764361
DataValue, -3.65, 500000, 2.5726100000000003E-13, 2.1148800000000002E-08, 8.1930254777070062E-10, -0.00085803858976910854
DataValue, -3.6350000000000002, 500000, 2.6520300000000004E-13, 9.55642E-09, 8.4459554140127389E-10, -0.000865838112062102
DataValue, -3.62, 500000, 2.5967200000000004E-13, 3.32731E-08, 8.2698089171974541E-10, -0.00087367362659235672
DataValue, -3.605, 500000, 2.63284E-13, 5.33674E-09, 8.38484076433121E-10, -0.0008814804936305734
DataValue, -3.59, 500000, 2.58226E-13, 1.64342E-08, 8.22375796178344E-10, -0.00088926577428343964
DataValue, -3.575, 500000, 2.59685E-13, 1.30875E-08, 8.2702229299363061E-10, -0.00089699732782643317
DataValue, -3.56, 500000, 2.6172E-13, 2.0843E-08, 8.335031847133757E-10, -0.0009047810410031848
DataValue, -3.545, 500000, 2.6765700000000003E-13, 1.98521E-08, 8.5241082802547783E-10, -0.00091268376293789826
DataValue, -3.5300000000000002, 500000, 2.5581200000000004E-13, 1.98464E-08, 8.14687898089172E-10, -0.00092049828821656049
DataValue, -3.515, 500000, 2.6556900000000003E-13, 7.86542E-09, 8.4576114649681539E-10, -0.00092828164311305737
DataValue, -3.5, 500000, 2.58406E-13, 1.65191E-09, 8.2294904458598723E-10, -0.000936103722133758
DataValue, -3.485, 500000, 2.67493E-13, -5.37863E-11, 8.5188853503184721E-10, -0.00094395452328821679
DataValue, -3.47, 500000, 2.6456000000000004E-13, 2.98444E-09, 8.42547770700637E-10, -0.00095189719347133753
DataValue, -3.455, 500000, 2.58795E-13, 1.5814800000000002E-08, 8.24187898089172E-10, -0.00095971001691879
DataValue, -3.44, 500000, 2.62349E-13, 6.57434E-09, 8.3550636942675164E-10, -0.00096748983379777082
DataValue, -3.4250000000000003, 500000, 2.6259600000000003E-13, 1.69237E-08, 8.3629299363057325E-10, -0.000975326393312102
DataValue, -3.41, 500000, 2.61747E-13, 3.8563E-09, 8.3358917197452224E-10, -0.00098315396596337576
DataValue, -3.395, 500000, 2.62733E-13, 3.83029E-09, 8.3672929936305723E-10, -0.00099098358379777073
DataValue, -3.38, 500000, 2.64441E-13, 3.97854E-09, 8.4216878980891713E-10, -0.00099885341859076455
DataValue, -3.365, 500000, 2.61814E-13, 1.09485E-08, 8.3380254777070052E-10, -0.0010067095342356689
DataValue, -3.35, 500000, 2.62683E-13, 4.34714E-09, 8.3657006369426761E-10, -0.001014539405851911
DataValue, -3.335, 500000, 2.63729E-13, -1.22215E-09, 8.399012738853503E-10, -0.0010223978652468154
DataValue, -3.3200000000000003, 500000, 2.64156E-13, 2.32318E-08, 8.4126114649681535E-10, -0.0010302783140923567
DataValue, -3.305, 500000, 2.63383E-13, 1.19916E-08, 8.3879936305732487E-10, -0.0010381535977308917
DataValue, -3.29, 500000, 2.6445600000000003E-13, 7.35586E-09, 8.4221656050955421E-10, -0.0010460333598726116
DataValue, -3.275, 500000, 2.69051E-13, 3.38699E-08, 8.5685031847133773E-10, -0.0010539977358678344
DataValue, -3.2600000000000002, 500000, 2.66898E-13, 9.74443E-09, 8.4999363057324838E-10, -0.0010619985668789808
DataValue, -3.245, 500000, 2.67462E-13, 1.19859E-08, 8.5178980891719741E-10, -0.0010699756767515924
DataValue, -3.23, 500000, 2.66561E-13, 7.22342E-09, 8.48920382165605E-10, -0.0010779477557722932
DataValue, -3.215, 500000, 2.6495400000000003E-13, 5.36602E-09, 8.4380254777070069E-10, -0.0010858823945063695
DataValue, -3.2, 500000, 2.6128300000000004E-13, 2.1342400000000002E-08, 8.32111464968153E-10, -0.0010937382414410828
DataValue, -3.185, 500000, 2.62201E-13, 1.22573E-08, 8.3503503184713373E-10, -0.0011015529906449044
DataValue, -3.17, 500000, 2.69574E-13, 2.0157900000000002E-08, 8.58515923566879E-10, -0.0011094915107484078
DataValue, -3.1550000000000002, 500000, 2.68469E-13, 1.37874E-08, 8.549968152866241E-10, -0.0011175236017117833
DataValue, -3.14, 500000, 2.6693100000000003E-13, 1.09363E-08, 8.5009872611464976E-10, -0.001125516237062102
DataValue, -3.125, 500000, 2.67827E-13, 8.5664E-09, 8.52952229299363E-10, -0.001133499288415605
DataValue, -3.11, 500000, 2.67905E-13, 1.22413E-08, 8.5320063694267508E-10, -0.0011414968799761146
DataValue, -3.095, 500000, 2.6888E-13, 3.31359E-08, 8.5630573248407644E-10, -0.0011495101910828024
DataValue, -3.08, 500000, 2.69869E-13, 1.72553E-08, 8.5945541401273884E-10, -0.0011575528214570064
DataValue, -3.065, 500000, 2.7196200000000003E-13, 1.73413E-08, 8.6612101910828027E-10, -0.0011656414609872614
DataValue, -3.0500000000000003, 500000, 2.67771E-13, 1.02952E-08, 8.5277388535031841E-10, -0.0011736987808519111
DataValue, -3.035, 500000, 2.6805E-13, 1.03928E-08, 8.5366242038216556E-10, -0.0011816977010350319
DataValue, -3.02, 500000, 2.6292400000000004E-13, 2.58024E-08, 8.3733757961783449E-10, -0.0011896242635350319
DataValue, -3.005, 500000, 2.6611100000000004E-13, 5.00114E-09, 8.4748726114649687E-10, -0.0011975218799761148
DataValue, -2.99, 500000, 2.67728E-13, 1.26001E-08, 8.5263694267515926E-10, -0.0012054912121815288
DataValue, -2.975, 500000, 2.67826E-13, 1.67716E-08, 8.5294904458598723E-10, -0.0012134861464968153
DataValue, -2.96, 500000, 2.65873E-13, 1.8095200000000002E-08, 8.467292993630573E-10, -0.0012214533887340768
DataValue, -2.945, 500000, 2.68037E-13, 2.11213E-08, 8.5362101910828026E-10, -0.0012294237808519112
DataValue, -2.93, 500000, 2.70012E-13, 2.30359E-08, 8.5991082802547775E-10, -0.0012374559613853506
DataValue, -2.915, 500000, 2.6757700000000004E-13, 2.23957E-08, 8.5215605095541415E-10, -0.0012454812748805737
DataValue, -2.9, 500000, 2.69807E-13, 1.01035E-08, 8.5925796178343945E-10, -0.001253503528065287
