
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.485, 500000, 3.62904E-14, 7.83121E-09, 1.1557452229299362E-10, -0.00010116875845939486
DataValue, -6.47, 500000, 3.7471299999999997E-14, 1.98675E-09, 1.1933535031847135E-10, -0.00010226989848726116
DataValue, -6.455, 500000, 3.5055E-14, 4.64025E-11, 1.1164012738853502E-10, -0.00010335259603901272
DataValue, -6.44, 500000, 3.57298E-14, -6.71047E-09, 1.137891719745223E-10, -0.00010440929587977704
DataValue, -6.425, 500000, 3.33931E-14, 5.13714E-09, 1.0634745222929935E-10, -0.00010544118630573247
DataValue, -6.41, 500000, 3.37686E-14, 1.33615E-08, 1.0754331210191081E-10, -0.00010644379926353502
DataValue, -6.3950000000000005, 500000, 3.4615E-14, 9.94185E-09, 1.1023885350318471E-10, -0.00010746465316480889
DataValue, -6.38, 500000, 3.7707099999999996E-14, 8.14515E-09, 1.2008630573248407E-10, -0.00010854430234872612
DataValue, -6.365, 500000, 3.82553E-14, 1.15011E-09, 1.2183216560509553E-10, -0.000109678295183121
DataValue, -6.3500000000000005, 500000, 3.41135E-14, 3.10864E-09, 1.0864171974522294E-10, -0.0001107586415207006
DataValue, -6.335, 500000, 3.64422E-14, 7.89039E-09, 1.1605796178343949E-10, -0.00011181192127786626
DataValue, -6.32, 500000, 3.62067E-14, 2.48696E-09, 1.1530796178343948E-10, -0.00011289644904458596
DataValue, -6.305, 500000, 3.14452E-14, 4.7252E-09, 1.0014394904458598E-10, -0.00011390637987659237
DataValue, -6.29, 500000, 3.53909E-14, 2.82697E-09, 1.1270987261146495E-10, -0.00011490413216560509
DataValue, -6.275, 500000, 3.48959E-14, -3.50949E-09, 1.1113343949044586E-10, -0.00011595339769108278
DataValue, -6.26, 500000, 3.2574E-14, -7.11905E-09, 1.0373885350318471E-10, -0.00011696061156449046
DataValue, -6.245, 500000, 3.22647E-14, -5.01224E-09, 1.0275382165605095E-10, -0.00011792854597929934
DataValue, -6.23, 500000, 3.4265E-14, 1.83668E-09, 1.0912420382165605E-10, -0.0001189217242237261
DataValue, -6.215, 500000, 3.41881E-14, -1.83865E-09, 1.0887929936305731E-10, -0.00011994361564490447
DataValue, -6.2, 500000, 3.56799E-14, -4.00834E-09, 1.1363025477707007E-10, -0.00012098662917993628
DataValue, -6.1850000000000005, 500000, 3.51172E-14, -3.76837E-09, 1.1183821656050954E-10, -0.00012204351263933117
DataValue, -6.17, 500000, 3.68842E-14, 5.4454E-09, 1.174656050955414E-10, -0.00012311837430334396
DataValue, -6.155, 500000, 3.88432E-14, 1.35199E-10, 1.2370445859872612E-10, -0.00012424885897691082
DataValue, -6.1400000000000006, 500000, 3.5674899999999996E-14, 7.5993300000000011E-10, 1.1361433121019106E-10, -0.00012536129080414007
DataValue, -6.125, 500000, 3.51048E-14, -2.87429E-09, 1.1179872611464966E-10, -0.00012641791451035032
DataValue, -6.11, 500000, 3.33439E-14, 1.00645E-08, 1.0619076433121019E-10, -0.00012743974024681523
DataValue, -6.095, 500000, 3.3260099999999996E-14, 4.18384E-09, 1.0592388535031844E-10, -0.00012843402766719744
DataValue, -6.08, 500000, 3.67362E-14, -3.63378E-09, 1.1699426751592355E-10, -0.00012947895650875795
DataValue, -6.065, 500000, 3.59226E-14, 4.23613E-09, 1.1440318471337579E-10, -0.00013056363206608276
DataValue, -6.05, 500000, 3.55678E-14, 2.0119E-09, 1.1327324840764332E-10, -0.00013163086534633759
DataValue, -6.035, 500000, 3.72321E-14, 5.80205E-09, 1.1857356687898087E-10, -0.00013271764729299362
DataValue, -6.0200000000000005, 500000, 3.87257E-14, -1.2619500000000001E-08, 1.2333025477707004E-10, -0.00013385157145700633
DataValue, -6.005, 500000, 3.34173E-14, 1.00455E-09, 1.0642452229299362E-10, -0.0001349285469745223
DataValue, -5.99, 500000, 3.38715E-14, -3.10932E-09, 1.0787101910828025E-10, -0.00013593305732484076
DataValue, -5.9750000000000005, 500000, 3.59282E-14, 1.65329E-09, 1.1442101910828027E-10, -0.00013697505125398083
DataValue, -5.96, 500000, 3.7414199999999996E-14, 1.1922E-09, 1.1915350318471337E-10, -0.00013806993182722928
DataValue, -5.945, 500000, 3.77672E-14, -2.82208E-09, 1.2027770700636942E-10, -0.00013919226562499995
DataValue, -5.93, 500000, 3.40115E-14, -1.2954200000000002E-10, 1.0831687898089172E-10, -0.00014026380274681529
DataValue, -5.915, 500000, 3.65151E-14, -2.52057E-09, 1.1629012738853503E-10, -0.00014131664808917196
DataValue, -5.9, 500000, 3.63164E-14, -1.20962E-08, 1.1565732484076434E-10, -0.00014240390177149676
DataValue, -5.885, 500000, 3.64832E-14, -3.55361E-09, 1.1618853503184712E-10, -0.00014349067923964968
DataValue, -5.87, 500000, 3.6193499999999996E-14, 8.37969E-10, 1.1526592356687897E-10, -0.00014457562201433119
DataValue, -5.855, 500000, 4.1899299999999997E-14, 5.66967E-09, 1.3343726114649678E-10, -0.00014574141819267511
DataValue, -5.84, 500000, 3.8623E-14, 4.44714E-09, 1.230031847133758E-10, -0.00014694348278264331
DataValue, -5.825, 500000, 3.69192E-14, -4.98529E-09, 1.1757707006369428E-10, -0.00014807120272691081
DataValue, -5.8100000000000005, 500000, 3.85167E-14, 8.54024E-09, 1.2266464968152864E-10, -0.00014919733578821652
DataValue, -5.795, 500000, 3.90408E-14, 5.59831E-09, 1.2433375796178344E-10, -0.00015035514082404458
DataValue, -5.78, 500000, 3.84551E-14, -8.0491899999999992E-09, 1.2246847133757961E-10, -0.00015151202627388533
DataValue, -5.765, 500000, 4.0904199999999996E-14, -1.99648E-09, 1.3026815286624202E-10, -0.00015269672919984075
DataValue, -5.75, 500000, 3.9594499999999996E-14, -4.03914E-09, 1.2609713375796178E-10, -0.00015389844148089169
DataValue, -5.735, 500000, 4.0446E-14, 1.0124200000000001E-08, 1.2880891719745223E-10, -0.00015509331359474517
DataValue, -5.72, 500000, 4.03232E-14, 9.05864E-10, 1.2841783439490446E-10, -0.00015629906399283435
DataValue, -5.705, 500000, 4.11225E-14, 9.40707E-09, 1.3096337579617832E-10, -0.00015751491341560504
DataValue, -5.69, 500000, 3.9449099999999996E-14, 1.8193600000000002E-08, 1.25634076433121E-10, -0.00015871771397292988
DataValue, -5.675, 500000, 4.13065E-14, 1.1433100000000001E-08, 1.3154936305732486E-10, -0.00015992326134554139
DataValue, -5.66, 500000, 3.90472E-14, 5.99565E-09, 1.2435414012738853E-10, -0.0001611228090167197
DataValue, -5.6450000000000005, 500000, 4.39427E-14, 8.00821E-09, 1.3994490445859873E-10, -0.00016236171078821648
DataValue, -5.63, 500000, 4.21363E-14, 1.58812E-08, 1.3419203821656052E-10, -0.00016364672770700635
DataValue, -5.615, 500000, 4.31041E-14, -5.04252E-09, 1.3727420382165604E-10, -0.00016491922571656046
DataValue, -5.6000000000000005, 500000, 4.55867E-14, 7.01004E-09, 1.4518057324840764E-10, -0.00016624323248407634
DataValue, -5.585, 500000, 4.5511599999999996E-14, 9.7123E-09, 1.4494140127388531E-10, -0.00016760317923964963
DataValue, -5.57, 500000, 4.47639E-14, 4.72762E-09, 1.4256019108280255E-10, -0.00016895084295382159
DataValue, -5.555, 500000, 4.59953E-14, -1.19658E-09, 1.4648184713375793E-10, -0.00017030572750796174
DataValue, -5.54, 500000, 4.94132E-14, 8.34979E-09, 1.5736687898089172E-10, -0.00017173001841162412
DataValue, -5.525, 500000, 4.98943E-14, 9.73911E-09, 1.5889904458598726E-10, -0.00017321251492834384
DataValue, -5.51, 500000, 4.99951E-14, 8.52686E-09, 1.5922006369426751E-10, -0.00017470369824840762
DataValue, -5.495, 500000, 5.03609E-14, 5.4065E-09, 1.6038503184713374E-10, -0.00017620184713375791
DataValue, -5.48, 500000, 4.97845E-14, 2.36844E-09, 1.5854936305732482E-10, -0.00017769685210987252
DataValue, -5.465, 500000, 5.1315299999999997E-14, 3.61553E-09, 1.6342452229299361E-10, -0.00017920610469745218
DataValue, -5.45, 500000, 5.63035E-14, -1.60499E-09, 1.7931050955414011E-10, -0.0001808126751592356
DataValue, -5.4350000000000005, 500000, 5.22932E-14, -4.21529E-09, 1.6653885350318472E-10, -0.00018243384404856679
DataValue, -5.42, 500000, 5.33694E-14, -5.6290000000000009E-10, 1.6996624203821654E-10, -0.00018401121168391715
DataValue, -5.405, 500000, 5.87936E-14, -6.34119E-09, 1.8724076433121019E-10, -0.00018568561952627384
DataValue, -5.39, 500000, 5.55255E-14, -1.80127E-09, 1.7683280254777071E-10, -0.0001873922143710191
DataValue, -5.375, 500000, 5.79647E-14, 1.2078800000000001E-08, 1.8460095541401271E-10, -0.00018908643511146491
DataValue, -5.36, 500000, 5.8855699999999993E-14, 1.00893E-08, 1.8743853503184709E-10, -0.00019083037022292986
DataValue, -5.345, 500000, 5.99586E-14, -2.19251E-09, 1.9095095541401275E-10, -0.00019260407095939488
DataValue, -5.33, 500000, 6.3981699999999993E-14, 9.73584E-10, 2.0376337579617832E-10, -0.0001944542943869426
DataValue, -5.315, 500000, 6.52216E-14, 2.16167E-09, 2.07712101910828E-10, -0.00019638308568869416
DataValue, -5.3, 500000, 6.63392E-14, -3.2062E-09, 2.1127133757961784E-10, -0.00019834707056130572
DataValue, -5.285, 500000, 6.5714E-14, -6.4126E-10, 2.0928025477707007E-10, -0.00020031840615047762
DataValue, -5.2700000000000005, 500000, 6.94819E-14, -4.44822E-09, 2.2127993630573249E-10, -0.00020233665704617824
DataValue, -5.255, 500000, 6.87293E-14, -4.32655E-09, 2.1888312101910827E-10, -0.00020439992137738849
DataValue, -5.24, 500000, 7.04243E-14, 1.48205E-08, 2.2428121019108282E-10, -0.00020647725417993624
DataValue, -5.2250000000000005, 500000, 7.29753E-14, 3.10979E-09, 2.3240541401273879E-10, -0.0002086179727308916
DataValue, -5.21, 500000, 7.11838E-14, -1.99025E-09, 2.267E-10, -0.00021077002935907639
DataValue, -5.195, 500000, 7.66897E-14, -8.9027E-09, 2.4423471337579618E-10, -0.00021297753582802539
DataValue, -5.18, 500000, 7.6386199999999993E-14, 9.55537E-09, 2.43268152866242E-10, -0.00021526270551353502
DataValue, -5.165, 500000, 7.50739E-14, 1.8719E-08, 2.3908885350318464E-10, -0.00021752375398089165
DataValue, -5.15, 500000, 7.84379E-14, -8.0271900000000009E-10, 2.4980222929936304E-10, -0.00021981543093152858
DataValue, -5.135, 500000, 7.85241E-14, -7.69704E-09, 2.5007675159235667E-10, -0.0002221586136544586
DataValue, -5.12, 500000, 8.29538E-14, 6.51891E-10, 2.6418407643312104E-10, -0.00022456921128582793
DataValue, -5.105, 500000, 8.32687E-14, 1.4757000000000001E-08, 2.6518694267515918E-10, -0.00022705063793789795
DataValue, -5.09, 500000, 8.79525E-14, 2.55686E-08, 2.8010350318471337E-10, -0.0002296066869028662
DataValue, -5.075, 500000, 8.12154E-14, 2.6447E-09, 2.5864777070063694E-10, -0.00023213208349920372
DataValue, -5.0600000000000005, 500000, 8.85795E-14, 1.05858E-08, 2.8210031847133757E-10, -0.00023466684016719731
DataValue, -5.045, 500000, 8.9207199999999992E-14, 1.5034E-08, 2.8409936305732481E-10, -0.00023732090117436298
DataValue, -5.03, 500000, 9.21712E-14, 2.6725600000000002E-08, 2.935388535031847E-10, -0.00024002858031449032
DataValue, -5.015, 500000, 8.93897E-14, 1.24505E-08, 2.8468057324840759E-10, -0.00024273898387738854
DataValue, -5, 500000, 9.7238699999999992E-14, 1.42497E-08, 3.0967738853503182E-10, -0.00024552503682324835
DataValue, -4.985, 500000, 9.45128E-14, 1.39418E-08, 3.0099617834394904E-10, -0.00024838756916799348
DataValue, -4.97, 500000, 9.88343E-14, 1.95286E-08, 3.1475891719745222E-10, -0.00025127392117834388
DataValue, -4.955, 500000, 1.01759E-13, 1.1332E-08, 3.240732484076433E-10, -0.00025426844695461772
DataValue, -4.94, 500000, 1.0555600000000001E-13, 1.79535E-08, 3.3616560509554143E-10, -0.00025736331658041383
DataValue, -4.925, 500000, 1.03829E-13, 1.47017E-08, 3.3066560509554135E-10, -0.00026048908787818469
DataValue, -4.91, 500000, 1.11451E-13, 2.01558E-08, 3.5493949044585988E-10, -0.00026370286176353493
DataValue, -4.8950000000000005, 500000, 1.1306100000000001E-13, 1.16857E-08, 3.6006687898089171E-10, -0.00026705445412022273
DataValue, -4.88, 500000, 1.1126100000000001E-13, 1.75539E-08, 3.5433439490445861E-10, -0.00027040321009156042
DataValue, -4.865, 500000, 1.16904E-13, 8.39224E-09, 3.7230573248407641E-10, -0.00027380933568869415
DataValue, -4.8500000000000005, 500000, 1.19635E-13, 5.42095E-09, 3.8100318471337577E-10, -0.00027734047123805704
DataValue, -4.835, 500000, 1.1785200000000002E-13, 2.04284E-08, 3.7532484076433118E-10, -0.00028088575885748394
DataValue, -4.82, 500000, 1.22298E-13, 2.25561E-08, 3.89484076433121E-10, -0.00028447080065684691
DataValue, -4.805, 500000, 1.2495500000000002E-13, 2.23465E-08, 3.9794585987261147E-10, -0.0002881618784832802
DataValue, -4.79, 500000, 1.27977E-13, 2.05458E-08, 4.0757006369426754E-10, -0.00029193773437499981
DataValue, -4.775, 500000, 1.3044200000000002E-13, 1.85288E-08, 4.1542038216560515E-10, -0.00029579550208996786
DataValue, -4.76, 500000, 1.3365100000000001E-13, 1.03097E-08, 4.2564012738853508E-10, -0.00029973797322850317
DataValue, -4.745, 500000, 1.34371E-13, 8.02186E-09, 4.2793312101910831E-10, -0.00030373909783041388
DataValue, -4.73, 500000, 1.3524600000000002E-13, 2.7369500000000002E-08, 4.3071974522292992E-10, -0.00030776403314092336
DataValue, -4.715, 500000, 1.38134E-13, 8.00566E-09, 4.3991719745222933E-10, -0.00031184514380971332
DataValue, -4.7, 500000, 1.41013E-13, 2.42252E-08, 4.4908598726114654E-10, -0.00031601234623805722
DataValue, -4.6850000000000005, 500000, 1.4311500000000002E-13, 1.57124E-08, 4.5578025477707012E-10, -0.00032025390674761124
DataValue, -4.67, 500000, 1.44035E-13, 2.22648E-08, 4.5871019108280256E-10, -0.00032454058071257954
DataValue, -4.655, 500000, 1.47271E-13, 1.81973E-08, 4.69015923566879E-10, -0.0003288892968749998
DataValue, -4.64, 500000, 1.4743400000000002E-13, 1.64283E-08, 4.6953503184713381E-10, -0.00033328875447850311
DataValue, -4.625, 500000, 1.47015E-13, 2.69404E-08, 4.6820063694267516E-10, -0.00033768439042595528
DataValue, -4.61, 500000, 1.55238E-13, 1.5777E-08, 4.9438853503184725E-10, -0.00034219652716958583
DataValue, -4.595, 500000, 1.53463E-13, 6.98378E-09, 4.8873566878980887E-10, -0.00034680492187499993
DataValue, -4.58, 500000, 1.5607400000000002E-13, 4.66717E-09, 4.9705095541401286E-10, -0.00035142579667595529
DataValue, -4.565, 500000, 1.5493300000000002E-13, 2.55336E-08, 4.934171974522294E-10, -0.00035606861614251572
DataValue, -4.55, 500000, 1.56297E-13, 8.89792E-09, 4.9776114649681525E-10, -0.000360714764629777
DataValue, -4.535, 500000, 1.60059E-13, 6.29768E-09, 5.0974203821656048E-10, -0.00036543743580812085
DataValue, -4.5200000000000005, 500000, 1.6456E-13, 1.54355E-08, 5.2407643312101907E-10, -0.00037028345989251562
DataValue, -4.505, 500000, 1.63592E-13, 1.44069E-08, 5.2099363057324838E-10, -0.00037518222581608268
DataValue, -4.49, 500000, 1.68707E-13, 1.26144E-08, 5.3728343949044583E-10, -0.0003801428995820062
DataValue, -4.4750000000000005, 500000, 1.68236E-13, 6.29872E-09, 5.3578343949044589E-10, -0.00038517290057722903
DataValue, -4.46, 500000, 1.6834700000000002E-13, 1.3311400000000001E-08, 5.3613694267515927E-10, -0.00039019752736863049
DataValue, -4.445, 500000, 1.7041300000000002E-13, 1.06194E-08, 5.4271656050955416E-10, -0.00039525465316480875
DataValue, -4.43, 500000, 1.7426500000000002E-13, 2.44684E-08, 5.5498407643312106E-10, -0.00040040012490047768
DataValue, -4.415, 500000, 1.7586900000000002E-13, 1.97518E-08, 5.6009235668789815E-10, -0.00040562704568073235
DataValue, -4.4, 500000, 1.7875100000000002E-13, 1.50687E-08, 5.6927070063694267E-10, -0.00041092093501194239
DataValue, -4.385, 500000, 1.8266100000000002E-13, 1.89631E-08, 5.8172292993630581E-10, -0.00041631621765525468
DataValue, -4.37, 500000, 1.80481E-13, 9.89448E-09, 5.7478025477707E-10, -0.00042173732633359854
DataValue, -4.355, 500000, 1.8412100000000002E-13, 1.66312E-08, 5.8637261146496815E-10, -0.00042718023039410797
DataValue, -4.34, 500000, 1.8329800000000002E-13, 1.61586E-08, 5.8375159235668795E-10, -0.00043266518759952223
DataValue, -4.325, 500000, 1.89286E-13, 1.38651E-09, 6.0282165605095543E-10, -0.00043822724970143289
DataValue, -4.3100000000000005, 500000, 1.9216E-13, 1.91532E-08, 6.1197452229299365E-10, -0.00044392160678742
DataValue, -4.295, 500000, 1.97419E-13, 1.35231E-08, 6.2872292993630575E-10, -0.00044973737609474516
DataValue, -4.28, 500000, 1.95625E-13, 7.01595E-09, 6.2300955414012744E-10, -0.00045560487211385333
DataValue, -4.265, 500000, 1.97428E-13, -3.90058E-09, 6.28751592356688E-10, -0.00046147250248805734
DataValue, -4.25, 500000, 1.98335E-13, 1.2664E-08, 6.31640127388535E-10, -0.000467380588674363
DataValue, -4.235, 500000, 2.01587E-13, 1.59448E-08, 6.4199681528662422E-10, -0.00047335076184315257
DataValue, -4.22, 500000, 2.09518E-13, 2.79819E-08, 6.6725477707006376E-10, -0.00047948787868232478
DataValue, -4.205, 500000, 2.0614100000000002E-13, 1.7192E-08, 6.5650000000000006E-10, -0.00048569297919984065
DataValue, -4.19, 500000, 2.12568E-13, 1.89651E-08, 6.76968152866242E-10, -0.000491943611166401
DataValue, -4.175, 500000, 2.1265600000000001E-13, 7.1236E-09, 6.77248407643312E-10, -0.00049829150129378978
DataValue, -4.16, 500000, 2.15661E-13, 9.41169E-09, 6.8681847133757961E-10, -0.00050468556478901248
DataValue, -4.1450000000000005, 500000, 2.1573100000000003E-13, 2.161E-08, 6.8704140127388541E-10, -0.00051112553294187864
DataValue, -4.13, 500000, 2.2019600000000002E-13, 1.09361E-08, 7.0126114649681542E-10, -0.00051763320113455409
DataValue, -4.115, 500000, 2.2277800000000002E-13, 2.47807E-09, 7.0948407643312109E-10, -0.000524246069367038
DataValue, -4.1, 500000, 2.2130800000000003E-13, 9.24119E-09, 7.0480254777070066E-10, -0.00053087553791799377
DataValue, -4.085, 500000, 2.26404E-13, 1.7219E-08, 7.21031847133758E-10, -0.0005375591366441082
DataValue, -4.07, 500000, 2.2441800000000002E-13, 5.86611E-09, 7.1470700636942666E-10, -0.00054428916251990432
DataValue, -4.055, 500000, 2.3123E-13, 7.81395E-09, 7.364012738853504E-10, -0.00055109123258359873
DataValue, -4.04, 500000, 2.29932E-13, 5.71549E-09, 7.3226751592356689E-10, -0.000557975617535828
DataValue, -4.025, 500000, 2.34202E-13, 1.79689E-08, 7.4586624203821659E-10, -0.0005649043695262737
DataValue, -4.01, 500000, 2.37153E-13, 1.50312E-08, 7.5526433121019108E-10, -0.00057194091908837588
DataValue, -3.995, 500000, 2.3590200000000003E-13, 1.60517E-08, 7.5128025477707008E-10, -0.000579002846835191
DataValue, -3.98, 500000, 2.40156E-13, 2.33977E-08, 7.6482802547770707E-10, -0.00058610960439888535
DataValue, -3.9650000000000003, 500000, 2.38906E-13, 1.68288E-08, 7.6084713375796181E-10, -0.00059326120670780244
DataValue, -3.95, 500000, 2.41755E-13, 2.1322E-08, 7.6992038216560506E-10, -0.0006004366794386942
DataValue, -3.935, 500000, 2.4654500000000004E-13, 1.61874E-08, 7.851751592356689E-10, -0.00060772618978901269
DataValue, -3.92, 500000, 2.4765300000000003E-13, 7.7769E-09, 7.8870382165605109E-10, -0.00061510374751194273
DataValue, -3.9050000000000002, 500000, 2.49505E-13, 1.63484E-08, 7.9460191082802543E-10, -0.00062252549313296162
DataValue, -3.89, 500000, 2.49148E-13, 1.10063E-08, 7.9346496815286617E-10, -0.0006299695566281846
DataValue, -3.875, 500000, 2.46569E-13, 2.46509E-08, 7.8525159235668782E-10, -0.00063736979050557326
DataValue, -3.86, 500000, 2.53409E-13, 9.62943E-09, 8.0703503184713383E-10, -0.00064483363405652878
DataValue, -3.845, 500000, 2.5290300000000003E-13, 2.01821E-08, 8.05423566878981E-10, -0.00065239203373805717
DataValue, -3.83, 500000, 2.5492900000000003E-13, 1.32956E-08, 8.1187579617834409E-10, -0.00065997312450238844
DataValue, -3.815, 500000, 2.47263E-13, 1.04017E-08, 7.8746178343949035E-10, -0.00066747001940684709
DataValue, -3.8000000000000003, 500000, 2.50378E-13, 1.71379E-08, 7.9738216560509546E-10, -0.0006748989754179935
DataValue, -3.785, 500000, 2.55009E-13, 2.01494E-08, 8.1213057324840777E-10, -0.00068244356638136935
DataValue, -3.77, 500000, 2.55622E-13, 1.95496E-08, 8.1408280254777079E-10, -0.000690066441580414
DataValue, -3.755, 500000, 2.5520800000000004E-13, 1.43866E-08, 8.1276433121019114E-10, -0.00069769228751990445
DataValue, -3.74, 500000, 2.5683700000000003E-13, 1.96415E-08, 8.1795222929936309E-10, -0.000705336271397293
DataValue, -3.725, 500000, 2.5380000000000004E-13, 8.47474E-09, 8.0828025477707009E-10, -0.00071295923616640131
DataValue, -3.71, 500000, 2.59081E-13, 1.78793E-08, 8.2509872611464964E-10, -0.00072061570013933125
DataValue, -3.6950000000000003, 500000, 2.56186E-13, 1.00694E-08, 8.1587898089171971E-10, -0.00072830778314092351
DataValue, -3.68, 500000, 2.57938E-13, 1.05354E-08, 8.2145859872611471E-10, -0.00073598280304538208
DataValue, -3.665, 500000, 2.56182E-13, 4.96353E-09, 8.1586624203821656E-10, -0.00074365776323646491
DataValue, -3.65, 500000, 2.59652E-13, 1.1101E-08, 8.2691719745222923E-10, -0.00075135831060907648
DataValue, -3.6350000000000002, 500000, 2.5787700000000004E-13, 5.33058E-09, 8.2126433121019116E-10, -0.00075908416152468136
DataValue, -3.62, 500000, 2.5827800000000004E-13, 1.88975E-08, 8.2254140127388551E-10, -0.0007667895008957006
DataValue, -3.605, 500000, 2.5844100000000003E-13, 7.25421E-09, 8.2306050955414019E-10, -0.000774503259852707
DataValue, -3.59, 500000, 2.60731E-13, 8.45192E-09, 8.303535031847133E-10, -0.00078225363803742043
DataValue, -3.575, 500000, 2.58864E-13, 5.9205E-09, 8.24407643312102E-10, -0.00079001033091162412
DataValue, -3.56, 500000, 2.5782400000000004E-13, 1.15692E-08, 8.2109554140127391E-10, -0.00079772362708996824
DataValue, -3.545, 500000, 2.59664E-13, 1.00678E-08, 8.26955414012739E-10, -0.00080544886594347139
DataValue, -3.5300000000000002, 500000, 2.61849E-13, 6.16025E-09, 8.3391401273885347E-10, -0.00081323419138136933
DataValue, -3.515, 500000, 2.59348E-13, 1.1102800000000001E-08, 8.2594904458598722E-10, -0.00082101479946257959
DataValue, -3.5, 500000, 2.6074800000000003E-13, 2.42663E-08, 8.30407643312102E-10, -0.000828778971437102
DataValue, -3.485, 500000, 2.5940700000000004E-13, 1.42415E-08, 8.261369426751593E-10, -0.00083654402418391739
DataValue, -3.47, 500000, 2.58979E-13, 1.65885E-08, 8.2477388535031841E-10, -0.00084428266869028665
DataValue, -3.455, 500000, 2.60394E-13, 1.4275100000000001E-08, 8.2928025477707E-10, -0.00085203604747213389
DataValue, -3.44, 500000, 2.62044E-13, 1.3668900000000001E-08, 8.3453503184713379E-10, -0.00085983518162818491
DataValue, -3.4250000000000003, 500000, 2.61911E-13, 1.4285600000000001E-08, 8.3411146496815286E-10, -0.00086765696208200647
DataValue, -3.41, 500000, 2.60807E-13, 7.55743E-09, 8.3059554140127383E-10, -0.00087546027617436321
DataValue, -3.395, 500000, 2.65714E-13, 1.7500200000000002E-08, 8.4622292993630588E-10, -0.00088332036275875819
DataValue, -3.38, 500000, 2.60915E-13, 1.94176E-08, 8.3093949044585989E-10, -0.00089118206160429948
DataValue, -3.365, 500000, 2.60887E-13, 2.50602E-08, 8.3085031847133762E-10, -0.00089897170133359876
DataValue, -3.35, 500000, 2.63326E-13, 2.10515E-08, 8.3861783439490448E-10, -0.00090679733330015938
DataValue, -3.335, 500000, 2.63353E-13, 1.4058000000000001E-08, 8.38703821656051E-10, -0.00091465977856289835
DataValue, -3.3200000000000003, 500000, 2.6175300000000004E-13, 2.35448E-08, 8.3360828025477718E-10, -0.00092249874154060518
DataValue, -3.305, 500000, 2.62793E-13, 1.88496E-08, 8.36920382165605E-10, -0.00093032934464570079
DataValue, -3.29, 500000, 2.605E-13, 2.31155E-08, 8.296178343949044E-10, -0.0009381412425358282
DataValue, -3.275, 500000, 2.65856E-13, 1.14397E-08, 8.4667515923566874E-10, -0.00094599886594347175
DataValue, -3.2600000000000002, 500000, 2.6425100000000003E-13, 1.33173E-08, 8.41563694267516E-10, -0.00095391248556926764
DataValue, -3.245, 500000, 2.65605E-13, 1.4659800000000001E-08, 8.4587579617834408E-10, -0.00096182235818073278
DataValue, -3.23, 500000, 2.64031E-13, 1.5524E-08, 8.4086305732484084E-10, -0.000969728946556529
DataValue, -3.215, 500000, 2.65379E-13, 7.3302E-09, 8.4515605095541407E-10, -0.000977632161126593
DataValue, -3.2, 500000, 2.64273E-13, 8.15169E-09, 8.4163375796178346E-10, -0.00098553898835589213
DataValue, -3.185, 500000, 2.63837E-13, 9.18751E-09, 8.4024522292993626E-10, -0.000993422796078822
DataValue, -3.17, 500000, 2.66644E-13, 2.74678E-08, 8.491847133757961E-10, -0.0010013419989052552
DataValue, -3.1550000000000002, 500000, 2.69486E-13, 1.12181E-08, 8.5823566878980888E-10, -0.0010093455319466565
DataValue, -3.14, 500000, 2.6086100000000003E-13, 2.25371E-08, 8.3076751592356691E-10, -0.0010172627343750004
DataValue, -3.125, 500000, 2.66315E-13, 7.48325E-09, 8.4813694267515933E-10, -0.0010251325990246821
DataValue, -3.11, 500000, 2.68032E-13, 1.2479E-08, 8.5360509554140137E-10, -0.0010331095148288221
DataValue, -3.095, 500000, 2.6564E-13, -1.81182E-10, 8.4598726114649692E-10, -0.0010410763540007965
DataValue, -3.08, 500000, 2.6485700000000003E-13, 1.21811E-08, 8.4349363057324856E-10, -0.0010489957956807327
DataValue, -3.065, 500000, 2.6685800000000004E-13, 6.705E-09, 8.4986624203821665E-10, -0.0010569334200835991
DataValue, -3.0500000000000003, 500000, 2.6589400000000003E-13, 1.1777200000000001E-08, 8.4679617834394911E-10, -0.0010648865251791403
DataValue, -3.035, 500000, 2.7046900000000004E-13, 1.6576E-08, 8.6136624203821666E-10, -0.001072893536524682
DataValue, -3.02, 500000, 2.6729800000000004E-13, 1.2424000000000001E-08, 8.51267515923567E-10, -0.0010809215072651278
DataValue, -3.005, 500000, 2.66983E-13, 1.46511E-08, 8.5026433121019116E-10, -0.0010888974377985673
DataValue, -2.99, 500000, 2.6822900000000004E-13, 2.42591E-08, 8.5423248407643326E-10, -0.0010968872666202232
DataValue, -2.975, 500000, 2.69652E-13, 1.41375E-08, 8.5876433121019108E-10, -0.0011049169391918793
DataValue, -2.96, 500000, 2.64117E-13, 1.16294E-08, 8.4113694267515935E-10, -0.001112885226413217
DataValue, -2.945, 500000, 2.68744E-13, 8.97781E-09, 8.558726114649682E-10, -0.0011208399586982488
DataValue, -2.93, 500000, 2.64391E-13, 4.65434E-09, 8.420095541401273E-10, -0.0011287987813495227
DataValue, -2.915, 500000, 2.67854E-13, 1.10496E-08, 8.5303821656050951E-10, -0.0011367443177746819
DataValue, -2.9, 500000, 2.71996E-13, 2.14338E-08, 8.6622929936305738E-10, -0.0011448033842555738
DataValue, -2.8850000000000002, 500000, 2.70357E-13, 9.42452E-09, 8.6100955414012734E-10, -0.0011528998163813698
