
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.47, 500000, 4.08535E-14, -2.53276E-09, 1.3010668789808916E-10, -0.00012010671526671977
DataValue, -6.455, 500000, 4.31583E-14, 7.29523E-09, 1.3744681528662421E-10, -0.00012136087231289809
DataValue, -6.44, 500000, 3.97111E-14, 5.45734E-09, 1.264684713375796E-10, -0.00012259797521894903
DataValue, -6.425, 500000, 4.08217E-14, -3.08897E-09, 1.3000541401273887E-10, -0.0001238001965565287
DataValue, -6.41, 500000, 4.3473299999999996E-14, 3.18166E-09, 1.3845E-10, -0.00012505858130971339
DataValue, -6.3950000000000005, 500000, 4.40154E-14, -2.91931E-09, 1.4017643312101911E-10, -0.00012636464271496812
DataValue, -6.38, 500000, 4.03773E-14, 1.30451E-08, 1.2859012738853503E-10, -0.0001276244859673567
DataValue, -6.365, 500000, 4.4559E-14, -3.59639E-09, 1.4190764331210191E-10, -0.00012889244426751592
DataValue, -6.3500000000000005, 500000, 4.30481E-14, -1.8834E-09, 1.3709585987261143E-10, -0.00013020027318869424
DataValue, -6.335, 500000, 4.2440899999999996E-14, -2.13994E-09, 1.3516210191082803E-10, -0.00013147648238455418
DataValue, -6.32, 500000, 4.41477E-14, -4.64818E-09, 1.4059777070063692E-10, -0.00013276910678742038
DataValue, -6.305, 500000, 4.31439E-14, 1.41437E-09, 1.3740095541401274E-10, -0.00013407222581608285
DataValue, -6.29, 500000, 4.27314E-14, -3.65072E-09, 1.3608726114649682E-10, -0.00013535420183121021
DataValue, -6.275, 500000, 4.50714E-14, -3.14092E-09, 1.4353949044585984E-10, -0.00013666495222929934
DataValue, -6.26, 500000, 4.1855E-14, 5.43138E-09, 1.3329617834394904E-10, -0.00013796261942675164
DataValue, -6.245, 500000, 4.20401E-14, -1.04832E-08, 1.338856687898089E-10, -0.00013921503433519109
DataValue, -6.23, 500000, 4.28666E-14, 4.7927E-09, 1.3651783439490447E-10, -0.0001404825507563694
DataValue, -6.215, 500000, 4.21846E-14, 7.97353E-09, 1.3434585987261147E-10, -0.00014175222432324846
DataValue, -6.2, 500000, 4.5065099999999996E-14, -3.06143E-09, 1.4351942675159234E-10, -0.00014305471785429935
DataValue, -6.1850000000000005, 500000, 4.33523E-14, 3.40909E-10, 1.3806464968152866E-10, -0.00014437464321257959
DataValue, -6.17, 500000, 4.63455E-14, 6.67006E-09, 1.4759713375796181E-10, -0.00014571368282245226
DataValue, -6.155, 500000, 4.25663E-14, -5.77608E-09, 1.3556146496815286E-10, -0.00014704098875398087
DataValue, -6.1400000000000006, 500000, 4.35799E-14, 2.23683E-11, 1.3878949044585986E-10, -0.00014832700885748405
DataValue, -6.125, 500000, 4.9047899999999996E-14, -7.66254E-09, 1.5620350318471333E-10, -0.00014970978851512739
DataValue, -6.11, 500000, 4.4784399999999996E-14, 9.97271E-09, 1.4262547770700636E-10, -0.00015111054936305731
DataValue, -6.095, 500000, 4.4024599999999997E-14, 7.11391E-09, 1.4020573248407643E-10, -0.00015243632066082807
DataValue, -6.08, 500000, 4.70569E-14, 1.69994E-08, 1.4986273885350316E-10, -0.00015379601662022296
DataValue, -6.065, 500000, 4.53905E-14, -1.48835E-08, 1.4455573248407642E-10, -0.00015517610320461782
DataValue, -6.05, 500000, 4.5090299999999997E-14, -3.33965E-09, 1.4359968152866239E-10, -0.00015652683170780258
DataValue, -6.035, 500000, 4.47629E-14, 1.46929E-09, 1.4255700636942676E-10, -0.00015786819118232483
DataValue, -6.0200000000000005, 500000, 4.59027E-14, 6.43294E-09, 1.4618694267515923E-10, -0.00015922167844347132
DataValue, -6.005, 500000, 4.8949999999999996E-14, 3.0663E-09, 1.5589171974522292E-10, -0.00016063767217356693
DataValue, -5.99, 500000, 4.64131E-14, -5.7334000000000006E-12, 1.4781242038216559E-10, -0.000162061285330414
DataValue, -5.9750000000000005, 500000, 4.92898E-14, 1.86419E-08, 1.569738853503185E-10, -0.000163489971138535
DataValue, -5.96, 500000, 5.09066E-14, 1.1385100000000001E-08, 1.6212292993630575E-10, -0.00016498573746019112
DataValue, -5.945, 500000, 5.30102E-14, 3.70976E-09, 1.6882229299363057E-10, -0.00016653704319267515
DataValue, -5.93, 500000, 5.0475199999999996E-14, 6.79692E-09, 1.6074904458598726E-10, -0.00016808190883757965
DataValue, -5.915, 500000, 4.77141E-14, 1.55073E-08, 1.5195573248407644E-10, -0.00016954771248009555
DataValue, -5.9, 500000, 5.0156E-14, 1.78445E-08, 1.597324840764331E-10, -0.00017100875099522288
DataValue, -5.885, 500000, 5.13816E-14, 1.34301E-08, 1.636356687898089E-10, -0.00017252453921178348
DataValue, -5.87, 500000, 5.41442E-14, 9.90511E-09, 1.7243375796178343E-10, -0.00017409986464968151
DataValue, -5.855, 500000, 5.44092E-14, 7.93737E-09, 1.7327770700636939E-10, -0.0001757203871417197
DataValue, -5.84, 500000, 5.90273E-14, 1.26517E-08, 1.8798503184713373E-10, -0.00017741380623009556
DataValue, -5.825, 500000, 5.29752E-14, 1.32465E-08, 1.6871082802547772E-10, -0.00017908581807324841
DataValue, -5.8100000000000005, 500000, 5.49884E-14, 1.99558E-08, 1.7512229299363057E-10, -0.00018069753582802543
DataValue, -5.795, 500000, 5.79305E-14, 2.41588E-08, 1.8449203821656049E-10, -0.00018238322800557329
DataValue, -5.78, 500000, 6.35145E-14, 2.28697E-08, 2.0227547770700636E-10, -0.00018419620073646496
DataValue, -5.765, 500000, 5.78734E-14, 2.36027E-08, 1.8431019108280256E-10, -0.00018600832105891728
DataValue, -5.75, 500000, 6.34656E-14, 2.81747E-08, 2.0211974522292995E-10, -0.00018781971138535033
DataValue, -5.735, 500000, 6.4895E-14, 8.93766E-09, 2.0667197452229302E-10, -0.00018973592257165605
DataValue, -5.72, 500000, 6.63304E-14, 2.78079E-08, 2.1124331210191083E-10, -0.00019169490047770706
DataValue, -5.705, 500000, 7.1805199999999992E-14, 2.16903E-08, 2.2867898089171974E-10, -0.00019375703622611466
DataValue, -5.69, 500000, 7.19441E-14, 2.08951E-08, 2.2912133757961783E-10, -0.00019590297521894902
DataValue, -5.675, 500000, 7.19037E-14, 3.23991E-08, 2.2899267515923568E-10, -0.00019805038465366245
DataValue, -5.66, 500000, 8.05118E-14, 3.42177E-08, 2.5640700636942671E-10, -0.00020032569566082802
DataValue, -5.6450000000000005, 500000, 8.2440599999999993E-14, 3.37937E-08, 2.625496815286624E-10, -0.00020275830513535027
DataValue, -5.63, 500000, 8.31695E-14, 3.83213E-08, 2.648710191082802E-10, -0.000205230589669586
DataValue, -5.615, 500000, 9.08521E-14, 3.40023E-08, 2.8933789808917195E-10, -0.00020782844396894902
DataValue, -5.6000000000000005, 500000, 9.09035E-14, 3.62075E-08, 2.8950159235668785E-10, -0.00021054175408041393
DataValue, -5.585, 500000, 9.2170599999999993E-14, 4.20245E-08, 2.9353694267515914E-10, -0.00021327474721337579
DataValue, -5.57, 500000, 9.6866999999999993E-14, 3.50134E-08, 3.0849363057324839E-10, -0.00021609676552547768
DataValue, -5.555, 500000, 9.9176599999999994E-14, 3.8164000000000003E-08, 3.1584904458598725E-10, -0.0002190233718152867
DataValue, -5.54, 500000, 1.0227900000000001E-13, 3.13771E-08, 3.2572929936305739E-10, -0.00022203077030254778
DataValue, -5.525, 500000, 1.0669700000000001E-13, 3.86718E-08, 3.3979936305732484E-10, -0.00022515043590764326
DataValue, -5.51, 500000, 1.1150900000000001E-13, 2.27583E-08, 3.5512420382165612E-10, -0.0002284078901273886
DataValue, -5.495, 500000, 1.18951E-13, 1.89736E-08, 3.7882484076433122E-10, -0.00023184827627388533
DataValue, -5.48, 500000, 1.2224800000000002E-13, 2.18609E-08, 3.8932484076433123E-10, -0.00023544897790605087
DataValue, -5.465, 500000, 1.25655E-13, 1.7595100000000002E-08, 4.0017515923566878E-10, -0.000239149759156051
DataValue, -5.45, 500000, 1.28386E-13, 1.64513E-08, 4.0887261146496819E-10, -0.00024294217058121013
DataValue, -5.4350000000000005, 500000, 1.34668E-13, 2.04976E-08, 4.2887898089171975E-10, -0.00024686913117038205
DataValue, -5.42, 500000, 1.34773E-13, 2.91199E-08, 4.2921337579617835E-10, -0.00025089143909235671
DataValue, -5.405, 500000, 1.3991400000000002E-13, 2.7706900000000002E-08, 4.4558598726114645E-10, -0.00025499206110668785
DataValue, -5.39, 500000, 1.43512E-13, 1.28696E-08, 4.5704458598726116E-10, -0.00025922314191878987
DataValue, -5.375, 500000, 1.4480200000000002E-13, 1.37778E-08, 4.6115286624203831E-10, -0.00026352719247611469
DataValue, -5.36, 500000, 1.4962300000000001E-13, 1.81867E-08, 4.7650636942675164E-10, -0.000267922470143312
DataValue, -5.345, 500000, 1.50035E-13, 1.9516E-08, 4.778184713375795E-10, -0.000272395867834395
DataValue, -5.33, 500000, 1.5344200000000002E-13, 1.63813E-08, 4.8866878980891726E-10, -0.0002769262768710191
DataValue, -5.315, 500000, 1.5911700000000002E-13, 1.94346E-08, 5.0674203821656059E-10, -0.00028159226512738841
DataValue, -5.3, 500000, 1.65424E-13, 1.21135E-08, 5.2682802547770706E-10, -0.00028643712480095549
DataValue, -5.285, 500000, 1.64029E-13, 1.70076E-08, 5.2238535031847142E-10, -0.0002913553125
DataValue, -5.2700000000000005, 500000, 1.6601600000000002E-13, 5.05768E-09, 5.2871337579617837E-10, -0.00029628233777866228
DataValue, -5.255, 500000, 1.6838E-13, 3.43712E-09, 5.3624203821656044E-10, -0.0003012743162818472
DataValue, -5.24, 500000, 1.6911900000000002E-13, 1.37647E-08, 5.3859554140127391E-10, -0.00030631261743630569
DataValue, -5.2250000000000005, 500000, 1.73858E-13, 6.31126E-09, 5.53687898089172E-10, -0.00031143269605891704
DataValue, -5.21, 500000, 1.7684500000000002E-13, 9.99197E-09, 5.6320063694267525E-10, -0.00031666811106687904
DataValue, -5.195, 500000, 1.8046900000000002E-13, -2.06561E-09, 5.7474203821656046E-10, -0.00032200221735668788
DataValue, -5.18, 500000, 1.8871400000000002E-13, 8.72049E-09, 6.01E-10, -0.00032751350816082817
DataValue, -5.165, 500000, 1.88136E-13, 3.81619E-09, 5.9915923566878983E-10, -0.00033313925457802553
DataValue, -5.15, 500000, 1.8869400000000001E-13, 6.77358E-09, 6.0093630573248412E-10, -0.00033876470242834392
DataValue, -5.135, 500000, 1.88259E-13, 9.25923E-09, 5.9955095541401277E-10, -0.00034439198646496829
DataValue, -5.12, 500000, 1.91691E-13, 6.12244E-09, 6.1048089171974518E-10, -0.00035006401074840767
DataValue, -5.105, 500000, 1.9478500000000001E-13, 7.45741E-09, 6.2033439490445868E-10, -0.0003558334574044585
DataValue, -5.09, 500000, 1.9690100000000002E-13, 2.73781E-09, 6.2707324840764329E-10, -0.00036168068073248424
DataValue, -5.075, 500000, 2.0362900000000002E-13, 1.44638E-08, 6.4850000000000009E-10, -0.00036765993033439491
DataValue, -5.0600000000000005, 500000, 2.0051000000000002E-13, 1.22552E-08, 6.3856687898089173E-10, -0.0003736930563296177
DataValue, -5.045, 500000, 2.0451200000000002E-13, 1.02471E-08, 6.513121019108281E-10, -0.0003797393640525479
DataValue, -5.03, 500000, 2.0578E-13, 4.57813E-09, 6.5535031847133755E-10, -0.00038586434414808918
DataValue, -5.015, 500000, 2.0684100000000003E-13, 1.33538E-08, 6.5872929936305743E-10, -0.00039202409235668815
DataValue, -5, 500000, 2.0975700000000002E-13, 1.37354E-08, 6.6801592356687906E-10, -0.00039824321058917208
DataValue, -4.985, 500000, 2.1338100000000002E-13, 3.20577E-09, 6.7955732484076438E-10, -0.0004045599601910827
DataValue, -4.97, 500000, 2.12136E-13, 1.55503E-08, 6.7559235668789811E-10, -0.00041091222432324855
DataValue, -4.955, 500000, 2.1564200000000002E-13, 2.05376E-08, 6.8675796178343948E-10, -0.00041729824144108287
DataValue, -4.94, 500000, 2.1727100000000001E-13, 1.48465E-08, 6.9194585987261143E-10, -0.00042376091560509545
DataValue, -4.925, 500000, 2.1693800000000001E-13, 7.97418E-09, 6.908853503184713E-10, -0.00043024293690286638
DataValue, -4.91, 500000, 2.1864600000000002E-13, 8.85872E-09, 6.963248407643312E-10, -0.0004367454846735669
DataValue, -4.8950000000000005, 500000, 2.2472700000000003E-13, 1.47848E-08, 7.1569108280254788E-10, -0.00044336430931528651
DataValue, -4.88, 500000, 2.2167E-13, 2.18153E-08, 7.059554140127388E-10, -0.00045002827726910838
DataValue, -4.865, 500000, 2.2892600000000003E-13, 4.9663E-09, 7.29063694267516E-10, -0.00045675492933917189
DataValue, -4.8500000000000005, 500000, 2.2288900000000003E-13, 9.29191E-09, 7.0983757961783447E-10, -0.00046349977906050938
DataValue, -4.835, 500000, 2.3024200000000003E-13, 5.73357E-09, 7.3325477707006374E-10, -0.00047026427448248407
DataValue, -4.82, 500000, 2.2959200000000003E-13, 8.43925E-09, 7.311847133757963E-10, -0.00047712883459394891
DataValue, -4.805, 500000, 2.29844E-13, 1.66629E-08, 7.319872611464968E-10, -0.00048398745322452243
DataValue, -4.79, 500000, 2.2695900000000003E-13, 1.46331E-08, 7.2279936305732486E-10, -0.00049080676552547774
DataValue, -4.775, 500000, 2.31153E-13, 1.6913700000000002E-08, 7.3615605095541393E-10, -0.00049764561902866222
DataValue, -4.76, 500000, 2.3270100000000003E-13, 1.4620000000000001E-08, 7.4108598726114657E-10, -0.00050457019108280266
DataValue, -4.745, 500000, 2.33611E-13, 1.32836E-08, 7.4398407643312113E-10, -0.00051153145700636945
DataValue, -4.73, 500000, 2.31766E-13, 1.6175E-08, 7.38108280254777E-10, -0.00051847876492834371
DataValue, -4.715, 500000, 2.38141E-13, 5.82679E-09, 7.5841082802547764E-10, -0.0005254936982484078
DataValue, -4.7, 500000, 2.35744E-13, 1.73043E-08, 7.5077707006369419E-10, -0.00053256801652070058
DataValue, -4.6850000000000005, 500000, 2.36968E-13, 1.1774E-08, 7.5467515923566864E-10, -0.00053962482384554132
DataValue, -4.67, 500000, 2.39642E-13, 1.97848E-08, 7.6319108280254787E-10, -0.00054673982185509567
DataValue, -4.655, 500000, 2.37863E-13, 1.70535E-08, 7.5752547770700643E-10, -0.0005538681807324841
DataValue, -4.64, 500000, 2.4001800000000003E-13, 1.4338800000000001E-08, 7.6438853503184715E-10, -0.00056100215266719779
DataValue, -4.625, 500000, 2.3990300000000003E-13, 1.21541E-08, 7.6402229299363062E-10, -0.000568166578423567
DataValue, -4.61, 500000, 2.3958700000000003E-13, 2.69915E-09, 7.6301592356687915E-10, -0.00057532457006369416
DataValue, -4.595, 500000, 2.3946500000000003E-13, 1.0626900000000001E-08, 7.6262738853503195E-10, -0.00058247602308917213
DataValue, -4.58, 500000, 2.3946E-13, 1.3050700000000001E-08, 7.62611464968153E-10, -0.00058962558021496817
DataValue, -4.565, 500000, 2.4050000000000004E-13, 1.6283E-08, 7.6592356687898092E-10, -0.00059679058817675148
DataValue, -4.55, 500000, 2.45601E-13, 1.3570600000000001E-08, 7.8216878980891723E-10, -0.00060404727109872628
DataValue, -4.535, 500000, 2.4177200000000003E-13, 1.85205E-08, 7.6997452229299362E-10, -0.00061132294287420382
DataValue, -4.5200000000000005, 500000, 2.43787E-13, 1.47139E-08, 7.7639171974522284E-10, -0.00061857153463375778
DataValue, -4.505, 500000, 2.4311E-13, 3.65181E-09, 7.7423566878980886E-10, -0.00062584010051751609
DataValue, -4.49, 500000, 2.45493E-13, 1.16838E-08, 7.8182484076433127E-10, -0.000633134134156051
DataValue, -4.4750000000000005, 500000, 2.4492700000000003E-13, 1.65746E-08, 7.8002229299363067E-10, -0.00064045529259554128
DataValue, -4.46, 500000, 2.4614600000000003E-13, 1.48984E-08, 7.8390445859872623E-10, -0.00064778619924363062
DataValue, -4.445, 500000, 2.4697600000000004E-13, 1.77941E-08, 7.8654777070063711E-10, -0.00065514769406847123
DataValue, -4.43, 500000, 2.44833E-13, 1.91381E-08, 7.7972292993630574E-10, -0.00066248958797770715
DataValue, -4.415, 500000, 2.4545000000000003E-13, 1.49622E-08, 7.8168789808917212E-10, -0.00066980870123407648
DataValue, -4.4, 500000, 2.43635E-13, 1.4516100000000001E-08, 7.7590764331210179E-10, -0.00067710993033439487
DataValue, -4.385, 500000, 2.45034E-13, 1.6017700000000002E-08, 7.8036305732484068E-10, -0.00068440494924363086
DataValue, -4.37, 500000, 2.47092E-13, 2.0257E-08, 7.8691719745222927E-10, -0.00069175157543789828
DataValue, -4.355, 500000, 2.4552600000000003E-13, 2.5471700000000002E-08, 7.8192993630573265E-10, -0.00069910554637738853
DataValue, -4.34, 500000, 2.48599E-13, 1.3294300000000001E-08, 7.9171656050955413E-10, -0.0007064820143312104
DataValue, -4.325, 500000, 2.48069E-13, 1.64167E-08, 7.9002866242038211E-10, -0.00071389644506369445
DataValue, -4.3100000000000005, 500000, 2.48826E-13, 1.96863E-09, 7.9243949044586E-10, -0.00072131426453025472
DataValue, -4.295, 500000, 2.4951100000000004E-13, 6.05712E-09, 7.9462101910828036E-10, -0.00072875361066879012
DataValue, -4.28, 500000, 2.4984300000000004E-13, 1.12802E-08, 7.9567834394904465E-10, -0.00073620813893312122
DataValue, -4.265, 500000, 2.5123500000000004E-13, 2.14439E-08, 8.0011146496815288E-10, -0.00074368840366242082
DataValue, -4.25, 500000, 2.4960500000000003E-13, 1.45796E-08, 7.9492038216560518E-10, -0.00075116511544586016
DataValue, -4.235, 500000, 2.5159000000000004E-13, 1.24021E-08, 8.0124203821656066E-10, -0.00075864712679140137
DataValue, -4.22, 500000, 2.4986100000000003E-13, 8.28014E-09, 7.9573566878980894E-10, -0.000766132959792994
DataValue, -4.205, 500000, 2.4845300000000003E-13, 1.2282E-08, 7.912515923566879E-10, -0.000773571962579618
DataValue, -4.19, 500000, 2.5074400000000004E-13, 1.59833E-08, 7.98547770700637E-10, -0.00078102414709394906
DataValue, -4.175, 500000, 2.52835E-13, 1.25137E-08, 8.0520700636942682E-10, -0.00078854174761146527
DataValue, -4.16, 500000, 2.5114000000000003E-13, 1.09942E-08, 7.9980891719745232E-10, -0.00079606525975318477
DataValue, -4.1450000000000005, 500000, 2.48012E-13, 1.57813E-08, 7.8984713375796181E-10, -0.00080351677249203821
DataValue, -4.13, 500000, 2.47244E-13, 1.15343E-08, 7.8740127388535033E-10, -0.00081091012440286656
DataValue, -4.115, 500000, 2.5089800000000003E-13, 9.04868E-09, 7.990382165605096E-10, -0.00081834655951433142
DataValue, -4.1, 500000, 2.47124E-13, 1.13562E-08, 7.870191082802547E-10, -0.00082578120322452265
DataValue, -4.085, 500000, 2.5232500000000004E-13, 2.58877E-08, 8.0358280254777087E-10, -0.00083323714968152891
DataValue, -4.07, 500000, 2.52015E-13, 1.5618E-08, 8.0259554140127393E-10, -0.00084076611066879
DataValue, -4.055, 500000, 2.52247E-13, 2.22722E-08, 8.0333439490445856E-10, -0.00084829390724522336
DataValue, -4.04, 500000, 2.50083E-13, 9.31189E-09, 7.9644267515923559E-10, -0.00085579286226114678
DataValue, -4.025, 500000, 2.5367300000000003E-13, 1.67403E-08, 8.078757961783441E-10, -0.00086331310509554164
DataValue, -4.01, 500000, 2.4977100000000003E-13, 1.63866E-08, 7.9544904458598728E-10, -0.00087082869028662477
DataValue, -3.995, 500000, 2.55442E-13, 1.42064E-08, 8.1350955414012735E-10, -0.00087837068371815323
DataValue, -3.98, 500000, 2.52536E-13, -1.21269E-09, 8.0425477707006359E-10, -0.00088595395402070107
DataValue, -3.9650000000000003, 500000, 2.52402E-13, 1.80395E-08, 8.03828025477707E-10, -0.00089349184215764348
DataValue, -3.95, 500000, 2.5593400000000004E-13, 1.52806E-09, 8.1507643312101921E-10, -0.00090108045680732511
DataValue, -3.935, 500000, 2.57641E-13, 1.33876E-09, 8.2051273885350327E-10, -0.00090874728105095584
DataValue, -3.92, 500000, 2.53225E-13, 1.91868E-08, 8.0644904458598724E-10, -0.00091637366441082839
DataValue, -3.9050000000000002, 500000, 2.5389900000000004E-13, 1.4017100000000001E-08, 8.0859554140127391E-10, -0.00092394418590764345
DataValue, -3.89, 500000, 2.53116E-13, 1.65649E-08, 8.0610191082802544E-10, -0.00093151308021496816
DataValue, -3.875, 500000, 2.6022300000000004E-13, 3.90551E-09, 8.28735668789809E-10, -0.00093917638136942693
DataValue, -3.86, 500000, 2.5469600000000003E-13, 1.51844E-08, 8.1113375796178351E-10, -0.00094686326930732518
DataValue, -3.845, 500000, 2.5287600000000004E-13, 1.66856E-08, 8.053375796178345E-10, -0.00095444047870222942
DataValue, -3.83, 500000, 2.5682600000000004E-13, 2.30786E-08, 8.1791719745222947E-10, -0.00096204948546974544
DataValue, -3.815, 500000, 2.57414E-13, 2.33532E-08, 8.1978980891719752E-10, -0.00096972623706210212
DataValue, -3.8000000000000003, 500000, 2.5661600000000003E-13, 1.03647E-08, 8.1724840764331218E-10, -0.00097739985370222924
DataValue, -3.785, 500000, 2.5472200000000004E-13, 2.6747200000000002E-08, 8.1121656050955432E-10, -0.000985033283240446
DataValue, -3.77, 500000, 2.58027E-13, 1.1846100000000001E-08, 8.2174203821656043E-10, -0.00099268777667197469
DataValue, -3.755, 500000, 2.55154E-13, 8.16846E-09, 8.1259235668789805E-10, -0.0010003487191480895
DataValue, -3.74, 500000, 2.56657E-13, 1.49539E-08, 8.1737898089171976E-10, -0.0010079892097929939
DataValue, -3.725, 500000, 2.56555E-13, 1.39015E-08, 8.1705414012738853E-10, -0.0010156506150477711
DataValue, -3.71, 500000, 2.56468E-13, 1.6743100000000002E-08, 8.1677707006369427E-10, -0.0010233091988455416
DataValue, -3.6950000000000003, 500000, 2.5722400000000003E-13, 2.24603E-08, 8.191847133757962E-10, -0.0010309777697054142
DataValue, -3.68, 500000, 2.57304E-13, 1.8526E-08, 8.1943949044585988E-10, -0.0010386588206608282
DataValue, -3.665, 500000, 2.58845E-13, 1.49801E-08, 8.2434713375796175E-10, -0.0010463640704617837
DataValue, -3.65, 500000, 2.5922900000000003E-13, 1.28916E-08, 8.2557006369426754E-10, -0.0010540980573248411
DataValue, -3.6350000000000002, 500000, 2.57587E-13, 2.56766E-08, 8.2034076433121018E-10, -0.0010618132643312106
DataValue, -3.62, 500000, 2.57612E-13, 1.59811E-08, 8.2042038216560494E-10, -0.0010695043322054144
DataValue, -3.605, 500000, 2.5917E-13, 1.91503E-08, 8.2538216560509547E-10, -0.0010772190316480897
DataValue, -3.59, 500000, 2.58355E-13, 2.0804300000000002E-08, 8.2278662420382167E-10, -0.0010849448228503189
DataValue, -3.575, 500000, 2.5887000000000004E-13, 1.4324300000000001E-08, 8.2442675159235681E-10, -0.0010926661355493636
DataValue, -3.56, 500000, 2.6320000000000003E-13, 2.26815E-08, 8.3821656050955412E-10, -0.0011004597760748414
DataValue, -3.545, 500000, 2.58811E-13, 1.16227E-08, 8.2423885350318474E-10, -0.0011082525358280259
DataValue, -3.5300000000000002, 500000, 2.5693200000000004E-13, 1.10184E-08, 8.1825477707006386E-10, -0.0011159517247213379
DataValue, -3.515, 500000, 2.59016E-13, 6.1381E-09, 8.2489171974522283E-10, -0.0011236539739251596
DataValue, -3.5, 500000, 2.5837000000000004E-13, 2.49168E-08, 8.2283439490445875E-10, -0.00113137769008758
DataValue, -3.485, 500000, 2.58853E-13, 8.54303E-09, 8.2437261146496816E-10, -0.0011390989729299368
DataValue, -3.47, 500000, 2.5654900000000003E-13, 1.53121E-08, 8.170350318471338E-10, -0.0011467930712579619
DataValue, -3.455, 500000, 2.63372E-13, 1.38394E-08, 8.38764331210191E-10, -0.0011545546307722933
DataValue, -3.44, 500000, 2.6228800000000004E-13, 9.35613E-09, 8.3531210191082819E-10, -0.0011624018640525482
DataValue, -3.4250000000000003, 500000, 2.58604E-13, 1.36107E-08, 8.23579617834395E-10, -0.0011701779189888539
DataValue, -3.41, 500000, 2.60106E-13, 9.19089E-09, 8.2836305732484083E-10, -0.0011779214002786626
DataValue, -3.395, 500000, 2.58652E-13, 2.00872E-08, 8.2373248407643311E-10, -0.0011856655981289811
DataValue, -3.38, 500000, 2.61357E-13, 1.8202900000000002E-08, 8.3234713375796172E-10, -0.00119342847133758
DataValue, -3.365, 500000, 2.6032900000000004E-13, 2.24212E-08, 8.2907324840764342E-10, -0.0012012163793789809
DataValue, -3.35, 500000, 2.5839300000000004E-13, 2.00888E-08, 8.22907643312102E-10, -0.0012089600398089173
DataValue, -3.335, 500000, 2.58684E-13, 1.11467E-08, 8.2383439490445865E-10, -0.0012166791431130575
DataValue, -3.3200000000000003, 500000, 2.6171600000000003E-13, 1.46841E-08, 8.3349044585987276E-10, -0.00122444785330414
DataValue, -3.305, 500000, 2.6074100000000003E-13, 1.42332E-08, 8.3038535031847139E-10, -0.0012322472710987263
DataValue, -3.29, 500000, 2.6103400000000004E-13, 1.62976E-08, 8.3131847133757978E-10, -0.0012400365077627391
DataValue, -3.275, 500000, 2.6308500000000003E-13, 2.03577E-08, 8.3785031847133769E-10, -0.0012478607364649684
DataValue, -3.2600000000000002, 500000, 2.61199E-13, 1.83628E-08, 8.31843949044586E-10, -0.001255687428343949
DataValue, -3.245, 500000, 2.5809300000000003E-13, 2.6686800000000002E-08, 8.2195222929936308E-10, -0.0012634395979299364
DataValue, -3.23, 500000, 2.60478E-13, 8.25482E-09, 8.29547770700637E-10, -0.0012711810041799365
DataValue, -3.215, 500000, 2.61734E-13, 1.32337E-08, 8.3354777070063684E-10, -0.0012789767645302551
DataValue, -3.2, 500000, 2.62185E-13, 1.69064E-08, 8.34984076433121E-10, -0.0012867980075636945
DataValue, -3.185, 500000, 2.61245E-13, 1.00977E-08, 8.3199044585987261E-10, -0.0012946119506369431
DataValue, -3.17, 500000, 2.57813E-13, 2.41454E-08, 8.2106050955414009E-10, -0.0013023606269904463
DataValue, -3.1550000000000002, 500000, 2.6458800000000004E-13, 2.60304E-08, 8.4263694267515929E-10, -0.0013101592087977709
DataValue, -3.14, 500000, 2.5772900000000003E-13, 2.12453E-08, 8.2079299363057336E-10, -0.0013179565366242042
DataValue, -3.125, 500000, 2.61344E-13, 1.68123E-08, 8.3230573248407642E-10, -0.0013257054369028665
DataValue, -3.11, 500000, 2.60434E-13, 7.46041E-09, 8.2940764331210186E-10, -0.0013334947183519111
DataValue, -3.095, 500000, 2.5993000000000003E-13, 2.04965E-08, 8.2780254777070065E-10, -0.0013412628911226117
DataValue, -3.08, 500000, 2.6344200000000003E-13, 1.38191E-08, 8.3898726114649684E-10, -0.0013490759683519112
DataValue, -3.065, 500000, 2.61832E-13, 1.8339E-08, 8.3385987261146492E-10, -0.0013569174392914017
DataValue, -3.0500000000000003, 500000, 2.61775E-13, 1.80811E-08, 8.3367834394904452E-10, -0.0013647340246815288
DataValue, -3.035, 500000, 2.63815E-13, 4.53874E-09, 8.4017515923566881E-10, -0.0013725802129777071
DataValue, -3.02, 500000, 2.62611E-13, 2.9956800000000004E-08, 8.3634076433121023E-10, -0.001380438881369427
DataValue, -3.005, 500000, 2.6664300000000003E-13, 2.64546E-08, 8.4918152866242046E-10, -0.0013883397671178345
DataValue, -2.99, 500000, 2.65638E-13, 1.66662E-08, 8.4598089171974535E-10, -0.0013962858409633757
DataValue, -2.975, 500000, 2.6203E-13, 3.21458E-08, 8.3449044585987255E-10, -0.0014041630503582802
DataValue, -2.96, 500000, 2.6122100000000004E-13, 2.2793200000000002E-08, 8.3191401273885358E-10, -0.0014119743212579619
DataValue, -2.945, 500000, 2.6592000000000004E-13, 3.21431E-09, 8.4687898089171981E-10, -0.0014198436634156051
DataValue, -2.93, 500000, 2.65259E-13, 7.52962E-09, 8.4477388535031844E-10, -0.0014277732862261144
DataValue, -2.915, 500000, 2.65026E-13, 1.88157E-08, 8.4403184713375786E-10, -0.0014356895630971338
