
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.485, 500000, 3.46107E-14, -5.59481E-09, 1.1022515923566878E-10, -0.00010704117038216563
DataValue, -6.47, 500000, 3.54226E-14, 3.1249E-09, 1.128108280254777E-10, -0.00010808665157245229
DataValue, -6.455, 500000, 3.60918E-14, -1.12866E-09, 1.1494203821656051E-10, -0.00010915424313296181
DataValue, -6.44, 500000, 3.67633E-14, 3.08145E-09, 1.1708057324840765E-10, -0.00011024184912420383
DataValue, -6.425, 500000, 3.48585E-14, -1.3438E-09, 1.1101433121019108E-10, -0.00011131104398885354
DataValue, -6.41, 500000, 3.54686E-14, 9.18451E-09, 1.1295732484076431E-10, -0.00011236091112659239
DataValue, -6.3950000000000005, 500000, 3.64846E-14, 1.45306E-09, 1.1619299363057324E-10, -0.00011343505324442675
DataValue, -6.38, 500000, 3.74137E-14, -6.1577300000000006E-10, 1.1915191082802548E-10, -0.00011453823248407647
DataValue, -6.365, 500000, 3.81185E-14, 9.43542E-09, 1.2139649681528664E-10, -0.00011566580314490448
DataValue, -6.3500000000000005, 500000, 3.79881E-14, -4.43198E-09, 1.209812101910828E-10, -0.0001168019486464968
DataValue, -6.335, 500000, 3.72888E-14, 4.8681E-09, 1.1875414012738854E-10, -0.0001179257081011147
DataValue, -6.32, 500000, 3.60388E-14, -9.91E-09, 1.1477324840764331E-10, -0.00011902036773487263
DataValue, -6.305, 500000, 3.62118E-14, -1.56608E-09, 1.1532420382165605E-10, -0.00012009894954219752
DataValue, -6.29, 500000, 3.51067E-14, 3.99996E-09, 1.118047770700637E-10, -0.00012116361664012741
DataValue, -6.275, 500000, 3.67244E-14, -3.55572E-10, 1.1695668789808916E-10, -0.00012223593600716563
DataValue, -6.26, 500000, 3.48087E-14, 1.27888E-09, 1.1085573248407643E-10, -0.00012330380672770708
DataValue, -6.245, 500000, 3.73791E-14, -1.1066E-08, 1.1904171974522291E-10, -0.00012438145103503187
DataValue, -6.23, 500000, 3.73439E-14, -1.46989E-09, 1.189296178343949E-10, -0.00012549694167993629
DataValue, -6.215, 500000, 3.5604899999999996E-14, -8.6903200000000007E-10, 1.1339140127388533E-10, -0.00012658594645700643
DataValue, -6.2, 500000, 3.60979E-14, -2.04259E-09, 1.1496146496815286E-10, -0.00012765635051751597
DataValue, -6.1850000000000005, 500000, 3.5745E-14, 2.44851E-09, 1.1383757961783437E-10, -0.00012872884603901276
DataValue, -6.17, 500000, 3.72974E-14, -9.238E-09, 1.1878152866242035E-10, -0.00012981924810907648
DataValue, -6.155, 500000, 3.80839E-14, -9.75266E-10, 1.2128630573248408E-10, -0.00013094456608280257
DataValue, -6.1400000000000006, 500000, 3.3779E-14, 5.51357E-09, 1.075764331210191E-10, -0.00013201736017117834
DataValue, -6.125, 500000, 3.83862E-14, -5.38674E-09, 1.2224904458598724E-10, -0.00013309466709792995
DataValue, -6.11, 500000, 3.95344E-14, 6.74926E-09, 1.2590573248407643E-10, -0.00013425789261544584
DataValue, -6.095, 500000, 3.45669E-14, -3.90593E-09, 1.1008566878980891E-10, -0.00013536410230891724
DataValue, -6.08, 500000, 3.68363E-14, -7.48838E-09, 1.1731305732484076E-10, -0.00013643003383757965
DataValue, -6.065, 500000, 3.62075E-14, 5.54662E-09, 1.1531050955414014E-10, -0.00013752045680732482
DataValue, -6.05, 500000, 3.59719E-14, -1.3493900000000002E-10, 1.1456019108280255E-10, -0.00013859797571656054
DataValue, -6.035, 500000, 4.0299E-14, 4.74043E-09, 1.283407643312102E-10, -0.00013973657394506371
DataValue, -6.0200000000000005, 500000, 3.63504E-14, -3.71218E-09, 1.157656050955414E-10, -0.00014088082255175159
DataValue, -6.005, 500000, 3.85752E-14, -8.06939E-09, 1.2285095541401272E-10, -0.00014199933767914015
DataValue, -5.99, 500000, 3.84001E-14, -1.17483E-09, 1.2229331210191082E-10, -0.000143148451433121
DataValue, -5.9750000000000005, 500000, 3.6255399999999997E-14, -4.06953E-09, 1.1546305732484076E-10, -0.00014426293441480888
DataValue, -5.96, 500000, 3.96377E-14, -7.93331E-09, 1.2623471337579615E-10, -0.00014539589271496818
DataValue, -5.945, 500000, 4.04748E-14, 2.4979700000000003E-10, 1.2890063694267513E-10, -0.00014659183966958598
DataValue, -5.93, 500000, 3.4405299999999996E-14, 6.20724E-09, 1.0957101910828023E-10, -0.00014770967555732486
DataValue, -5.915, 500000, 4.04073E-14, 7.58124E-09, 1.2868566878980893E-10, -0.00014882650378184712
DataValue, -5.9, 500000, 3.6502099999999996E-14, -3.7126E-09, 1.1624872611464966E-10, -0.00014997463375796176
DataValue, -5.885, 500000, 4.22726E-14, 6.32424E-09, 1.3462611464968153E-10, -0.0001511506095740446
DataValue, -5.87, 500000, 4.00315E-14, -1.81519E-09, 1.2748885350318471E-10, -0.00015237927348726114
DataValue, -5.855, 500000, 3.62322E-14, 3.44055E-09, 1.1538917197452228E-10, -0.00015351776423168788
DataValue, -5.84, 500000, 3.70474E-14, 1.13361E-09, 1.1798535031847132E-10, -0.0001546117073049363
DataValue, -5.825, 500000, 3.59336E-14, -1.56531E-09, 1.1443821656050955E-10, -0.00015570119277468153
DataValue, -5.8100000000000005, 500000, 3.82052E-14, 2.83901E-09, 1.2167261146496817E-10, -0.00015680796228105095
DataValue, -5.795, 500000, 3.90448E-14, -2.22963E-09, 1.2434649681528662E-10, -0.00015796117685111467
DataValue, -5.78, 500000, 4.23425E-14, 7.2777E-09, 1.3484872611464967E-10, -0.00015917615445859874
DataValue, -5.765, 500000, 4.29859E-14, 1.73271E-09, 1.3689777070063695E-10, -0.00016044996616242042
DataValue, -5.75, 500000, 4.06954E-14, -2.2343E-09, 1.2960318471337579E-10, -0.00016169918939092358
DataValue, -5.735, 500000, 3.96337E-14, 3.7138400000000005E-10, 1.2622197452229297E-10, -0.00016289836982484073
DataValue, -5.72, 500000, 4.04193E-14, 5.03811E-09, 1.2872388535031847E-10, -0.00016409342854299366
DataValue, -5.705, 500000, 3.92213E-14, -4.43544E-09, 1.2490859872611464E-10, -0.00016528233081210194
DataValue, -5.69, 500000, 4.1178E-14, 4.43991E-09, 1.3114012738853503E-10, -0.00016648255921576432
DataValue, -5.675, 500000, 4.27788E-14, 7.27645E-09, 1.3623821656050952E-10, -0.0001677358952030255
DataValue, -5.66, 500000, 4.20194E-14, 5.58985E-09, 1.3381974522292994E-10, -0.00016900179189888534
DataValue, -5.6450000000000005, 500000, 4.04391E-14, 7.91891E-09, 1.2878694267515925E-10, -0.00017023276074840761
DataValue, -5.63, 500000, 3.90661E-14, 5.91612E-09, 1.2441433121019105E-10, -0.00017141964171974523
DataValue, -5.615, 500000, 4.3954E-14, 3.33921E-09, 1.3998089171974523E-10, -0.00017265899432722929
DataValue, -5.6000000000000005, 500000, 4.18416E-14, 2.9678E-09, 1.3325350318471338E-10, -0.00017393978055334393
DataValue, -5.585, 500000, 4.25066E-14, 6.26396E-09, 1.3537133757961782E-10, -0.00017519895949442675
DataValue, -5.57, 500000, 4.51206E-14, -8.14769E-09, 1.4369617834394905E-10, -0.00017650708847531847
DataValue, -5.555, 500000, 4.6522299999999996E-14, 5.69602E-09, 1.4816019108280253E-10, -0.00017787516520700641
DataValue, -5.54, 500000, 4.38211E-14, 3.20052E-09, 1.3955764331210191E-10, -0.00017922384255573251
DataValue, -5.525, 500000, 4.44322E-14, -4.92715E-09, 1.4150382165605096E-10, -0.0001805413181727707
DataValue, -5.51, 500000, 4.6630299999999996E-14, 7.58315E-09, 1.4850414012738849E-10, -0.00018190073049363065
DataValue, -5.495, 500000, 4.70915E-14, 5.95263E-09, 1.4997292993630572E-10, -0.00018329984175955417
DataValue, -5.48, 500000, 4.5115399999999996E-14, -4.2139E-09, 1.4367961783439489E-10, -0.00018467633807722926
DataValue, -5.465, 500000, 4.46235E-14, 4.96176E-10, 1.4211305732484074E-10, -0.00018601599124203825
DataValue, -5.45, 500000, 5.21252E-14, 4.76543E-09, 1.6600382165605093E-10, -0.00018746028911226115
DataValue, -5.4350000000000005, 500000, 4.9710599999999996E-14, 8.96481E-09, 1.5831401273885348E-10, -0.00018898052896098723
DataValue, -5.42, 500000, 5.1584399999999996E-14, 1.4879900000000001E-08, 1.6428152866242038E-10, -0.00019049269556130577
DataValue, -5.405, 500000, 5.0586699999999997E-14, -1.03134E-09, 1.6110414012738851E-10, -0.00019201794088375795
DataValue, -5.39, 500000, 5.25273E-14, -3.67957E-09, 1.672843949044586E-10, -0.00019355726214171981
DataValue, -5.375, 500000, 5.0285E-14, 5.18818E-09, 1.601433121019108E-10, -0.00019509207951831214
DataValue, -5.36, 500000, 5.3982199999999996E-14, -2.67074E-09, 1.7191783439490444E-10, -0.00019664861614251592
DataValue, -5.345, 500000, 5.76137E-14, 2.12609E-09, 1.8348312101910827E-10, -0.00019831455812101918
DataValue, -5.33, 500000, 5.63757E-14, 6.85847E-09, 1.7954044585987257E-10, -0.00020001623109076438
DataValue, -5.315, 500000, 5.8773E-14, 8.51994E-09, 1.8717515923566877E-10, -0.00020173521048964967
DataValue, -5.3, 500000, 5.92539E-14, 9.17409E-09, 1.8870668789808919E-10, -0.00020349715664808924
DataValue, -5.285, 500000, 6.20153E-14, 2.1123E-09, 1.9750095541401272E-10, -0.00020530750497611469
DataValue, -5.2700000000000005, 500000, 6.2230199999999993E-14, 1.93281E-09, 1.9818535031847132E-10, -0.00020716228453423566
DataValue, -5.255, 500000, 6.29576E-14, 2.04971E-09, 2.0050191082802543E-10, -0.00020903113107085996
DataValue, -5.24, 500000, 6.6649399999999993E-14, -2.3529E-09, 2.122592356687898E-10, -0.00021096594894506372
DataValue, -5.2250000000000005, 500000, 6.5917999999999992E-14, 4.50383E-09, 2.0992993630573242E-10, -0.00021294496068869425
DataValue, -5.21, 500000, 6.82059E-14, 6.29281E-12, 2.1721624203821654E-10, -0.00021494720839968157
DataValue, -5.195, 500000, 7.07055E-14, 4.82595E-09, 2.2517675159235669E-10, -0.00021702092555732485
DataValue, -5.18, 500000, 7.2494E-14, 1.12462E-09, 2.3087261146496816E-10, -0.00021915865694665612
DataValue, -5.165, 500000, 7.4032499999999993E-14, 6.46391E-09, 2.3577229299363056E-10, -0.00022134605493630578
DataValue, -5.15, 500000, 7.16285E-14, 3.7699E-09, 2.2811624203821654E-10, -0.0002235205324442675
DataValue, -5.135, 500000, 7.47385E-14, -4.72297E-10, 2.3802070063694265E-10, -0.00022570554936305739
DataValue, -5.12, 500000, 7.524E-14, 5.22805E-09, 2.3961783439490448E-10, -0.00022794447999601911
DataValue, -5.105, 500000, 7.59454E-14, 1.50802E-08, 2.4186433121019107E-10, -0.00023020142764729296
DataValue, -5.09, 500000, 7.90957E-14, -6.2616300000000006E-10, 2.5189713375796177E-10, -0.00023251593451433127
DataValue, -5.075, 500000, 8.03338E-14, 1.3336700000000001E-08, 2.55840127388535E-10, -0.00023489595292595542
DataValue, -5.0600000000000005, 500000, 8.0979E-14, 1.3791400000000001E-08, 2.5789490445859872E-10, -0.00023730408588773882
DataValue, -5.045, 500000, 8.35032E-14, -1.67454E-09, 2.6593375796178342E-10, -0.00023975953274283442
DataValue, -5.03, 500000, 8.6408E-14, 4.13646E-09, 2.7518471337579622E-10, -0.00024229602557722927
DataValue, -5.015, 500000, 8.94061E-14, 5.47678E-09, 2.847328025477707E-10, -0.00024492063893312107
DataValue, -5, 500000, 8.63556E-14, 1.67528E-08, 2.7501783439490443E-10, -0.00024754447004378979
DataValue, -4.985, 500000, 8.9744199999999993E-14, 1.34625E-08, 2.8580955414012735E-10, -0.00025017334842754768
DataValue, -4.97, 500000, 9.12956E-14, 1.67525E-09, 2.9075031847133754E-10, -0.00025287597283041405
DataValue, -4.955, 500000, 9.42118E-14, 3.81035E-09, 3.0003757961783439E-10, -0.00025564529110270697
DataValue, -4.94, 500000, 9.1245E-14, 1.47676E-09, 2.9058917197452226E-10, -0.00025841385400079611
DataValue, -4.925, 500000, 9.52761E-14, 8.81312E-09, 3.0342707006369423E-10, -0.00026119830513535034
DataValue, -4.91, 500000, 9.7812499999999993E-14, 9.83687E-09, 3.1150477707006367E-10, -0.00026408079816878983
DataValue, -4.8950000000000005, 500000, 9.83618E-14, 7.47055E-09, 3.1325414012738852E-10, -0.00026700935559315276
DataValue, -4.88, 500000, 9.96985E-14, 1.35849E-08, 3.1751114649681522E-10, -0.00026996606787420383
DataValue, -4.865, 500000, 1.01403E-13, 2.2678E-08, 3.2293949044585989E-10, -0.00027296818023487255
DataValue, -4.8500000000000005, 500000, 1.02201E-13, 8.29059E-09, 3.2548089171974523E-10, -0.00027600765077627379
DataValue, -4.835, 500000, 1.0887600000000001E-13, 1.52585E-08, 3.4673885350318473E-10, -0.00027915868083200639
DataValue, -4.82, 500000, 1.0829400000000001E-13, 1.5976E-08, 3.4488535031847141E-10, -0.00028240066928742033
DataValue, -4.805, 500000, 1.1048500000000001E-13, 2.34379E-08, 3.5186305732484072E-10, -0.0002856666774482485
DataValue, -4.79, 500000, 1.1207600000000001E-13, 1.54049E-08, 3.5692993630573251E-10, -0.00028898914460589168
DataValue, -4.775, 500000, 1.1207800000000001E-13, 2.06699E-08, 3.5693630573248409E-10, -0.00029233539261544576
DataValue, -4.76, 500000, 1.15471E-13, 2.9617100000000002E-08, 3.6774203821656055E-10, -0.000295732322352707
DataValue, -4.745, 500000, 1.17033E-13, 1.3199700000000001E-08, 3.7271656050955413E-10, -0.00029920322203423556
DataValue, -4.73, 500000, 1.1924400000000002E-13, 2.20321E-08, 3.7975796178343956E-10, -0.00030273044635748393
DataValue, -4.715, 500000, 1.22766E-13, 2.21171E-08, 3.9097452229299369E-10, -0.00030634325487659232
DataValue, -4.7, 500000, 1.23598E-13, 3.0359E-08, 3.9362420382165604E-10, -0.00031002106140525469
DataValue, -4.6850000000000005, 500000, 1.28713E-13, 2.68012E-08, 4.0991401273885354E-10, -0.000313787646795382
DataValue, -4.67, 500000, 1.30378E-13, 1.69396E-08, 4.1521656050955413E-10, -0.00031765544635748404
DataValue, -4.655, 500000, 1.3290900000000002E-13, 2.01276E-08, 4.2327707006369429E-10, -0.00032158588525079605
DataValue, -4.64, 500000, 1.3468500000000002E-13, 3.07297E-08, 4.2893312101910831E-10, -0.00032558062052149677
DataValue, -4.625, 500000, 1.3572300000000002E-13, 1.9142E-08, 4.3223885350318475E-10, -0.00032961736415206992
DataValue, -4.61, 500000, 1.42398E-13, 2.5272100000000002E-08, 4.534968152866242E-10, -0.00033376925009952207
DataValue, -4.595, 500000, 1.42973E-13, 2.3143700000000002E-08, 4.5532802547770705E-10, -0.00033802936654060505
DataValue, -4.58, 500000, 1.44388E-13, 1.98195E-08, 4.5983439490445861E-10, -0.00034231919038614641
DataValue, -4.565, 500000, 1.46756E-13, 2.567E-08, 4.67375796178344E-10, -0.00034666548815684694
DataValue, -4.55, 500000, 1.47831E-13, 1.32676E-08, 4.707993630573249E-10, -0.00035106318421576432
DataValue, -4.535, 500000, 1.50686E-13, 1.84204E-08, 4.79891719745223E-10, -0.00035551954866640115
DataValue, -4.5200000000000005, 500000, 1.5230800000000002E-13, 1.21944E-08, 4.8505732484076427E-10, -0.0003600427473128979
DataValue, -4.505, 500000, 1.5551600000000002E-13, 1.60539E-08, 4.9527388535031846E-10, -0.00036463804986066879
DataValue, -4.49, 500000, 1.61843E-13, 2.04948E-08, 5.154235668789809E-10, -0.00036937569416799356
DataValue, -4.4750000000000005, 500000, 1.6205300000000002E-13, 1.14936E-08, 5.1609235668789809E-10, -0.00037421092505971317
DataValue, -4.46, 500000, 1.6246100000000002E-13, 5.03477E-09, 5.17391719745223E-10, -0.00037905538166799365
DataValue, -4.445, 500000, 1.6460300000000002E-13, 1.38459E-08, 5.2421337579617833E-10, -0.00038393790555334384
DataValue, -4.43, 500000, 1.6823300000000002E-13, 1.29742E-08, 5.3577388535031858E-10, -0.00038890659583996825
DataValue, -4.415, 500000, 1.6851500000000002E-13, 2.1675E-08, 5.36671974522293E-10, -0.000393933685808121
DataValue, -4.4, 500000, 1.73511E-13, 2.1531600000000002E-08, 5.5258280254777071E-10, -0.00039903956757563684
DataValue, -4.385, 500000, 1.77808E-13, 1.32256E-08, 5.6626751592356674E-10, -0.00040428417844347141
DataValue, -4.37, 500000, 1.7583700000000002E-13, 1.88579E-08, 5.5999044585987261E-10, -0.00040956351263933121
DataValue, -4.355, 500000, 1.8082E-13, 5.68088E-09, 5.75859872611465E-10, -0.00041488781100716546
DataValue, -4.34, 500000, 1.8276100000000002E-13, 1.57242E-08, 5.8204140127388536E-10, -0.00042031547322850319
DataValue, -4.325, 500000, 1.8635E-13, 1.07789E-08, 5.9347133757961782E-10, -0.00042582568919187892
DataValue, -4.3100000000000005, 500000, 1.9311900000000002E-13, 1.43402E-08, 6.1502866242038219E-10, -0.00043149053294187876
DataValue, -4.295, 500000, 1.91927E-13, 9.00201E-09, 6.1123248407643317E-10, -0.00043723863206608285
DataValue, -4.28, 500000, 1.9395900000000002E-13, 1.18922E-08, 6.17703821656051E-10, -0.00044299927099920378
DataValue, -4.265, 500000, 2.0172200000000002E-13, 7.54016E-09, 6.4242675159235672E-10, -0.00044890613306130584
DataValue, -4.25, 500000, 1.99355E-13, 1.57977E-08, 6.3488853503184723E-10, -0.00045489354846735671
DataValue, -4.235, 500000, 2.0347000000000002E-13, 1.2835500000000001E-08, 6.4799363057324836E-10, -0.00046090705861863044
DataValue, -4.22, 500000, 2.0552500000000003E-13, 1.11755E-08, 6.5453821656050963E-10, -0.0004670126766520702
DataValue, -4.205, 500000, 2.0865000000000003E-13, 1.3522900000000001E-08, 6.6449044585987272E-10, -0.00047319562350716559
DataValue, -4.19, 500000, 2.1255400000000003E-13, 5.37584E-09, 6.7692356687898092E-10, -0.00047948350169187891
DataValue, -4.175, 500000, 2.1420700000000001E-13, 1.07707E-08, 6.8218789808917189E-10, -0.00048585433668391732
DataValue, -4.16, 500000, 2.1773200000000002E-13, 1.45062E-08, 6.9341401273885349E-10, -0.00049230247064092349
DataValue, -4.1450000000000005, 500000, 2.2375200000000002E-13, 1.31413E-08, 7.1258598726114651E-10, -0.00049889309564092339
DataValue, -4.13, 500000, 2.2566100000000002E-13, 3.1612700000000005E-10, 7.1866560509554146E-10, -0.00050560208748009572
DataValue, -4.115, 500000, 2.2645600000000002E-13, 1.99406E-08, 7.2119745222929948E-10, -0.00051235144556130571
DataValue, -4.1, 500000, 2.28377E-13, 6.9959E-09, 7.2731528662420378E-10, -0.00051914134902468175
DataValue, -4.085, 500000, 2.3176E-13, 5.82417E-09, 7.3808917197452231E-10, -0.00052601043242436318
DataValue, -4.07, 500000, 2.3434700000000004E-13, 1.7372E-08, 7.4632802547770718E-10, -0.0005329686380374203
DataValue, -4.055, 500000, 2.4001E-13, 1.2471300000000001E-08, 7.6436305732484074E-10, -0.00054005000248805754
DataValue, -4.04, 500000, 2.44834E-13, 1.99725E-08, 7.7972611464968158E-10, -0.000547287920481688
DataValue, -4.025, 500000, 2.45571E-13, 1.4842300000000001E-08, 7.8207324840764338E-10, -0.000554608854996019
DataValue, -4.01, 500000, 2.4739300000000003E-13, 1.64208E-08, 7.87875796178344E-10, -0.00056196799114251606
DataValue, -3.995, 500000, 2.44521E-13, 1.45307E-08, 7.7872929936305732E-10, -0.00056931145252786628
DataValue, -3.98, 500000, 2.4770200000000004E-13, 4.16078E-09, 7.8885987261146518E-10, -0.00057665952677149685
DataValue, -3.9650000000000003, 500000, 2.51436E-13, 1.94162E-08, 8.0075159235668792E-10, -0.000584110830513535
DataValue, -3.95, 500000, 2.53234E-13, 1.26305E-08, 8.0647770700636939E-10, -0.00059164471785429923
DataValue, -3.935, 500000, 2.56057E-13, 6.31527E-09, 8.15468152866242E-10, -0.00059924758907245218
DataValue, -3.92, 500000, 2.5526300000000003E-13, 2.12008E-08, 8.1293949044585985E-10, -0.00060688074990047772
DataValue, -3.9050000000000002, 500000, 2.6022000000000003E-13, 2.00577E-08, 8.2872611464968162E-10, -0.00061457605742436293
DataValue, -3.89, 500000, 2.6069E-13, 1.24455E-08, 8.3022292993630572E-10, -0.00062235238107085982
DataValue, -3.875, 500000, 2.62522E-13, 2.00036E-08, 8.360573248407643E-10, -0.00063016306976512748
DataValue, -3.86, 500000, 2.59056E-13, 1.92702E-08, 8.2501910828025478E-10, -0.00063794936554538233
DataValue, -3.845, 500000, 2.6177100000000003E-13, 1.30149E-08, 8.3366560509554137E-10, -0.00064572445013933116
DataValue, -3.83, 500000, 2.64367E-13, 1.79854E-08, 8.4193312101910818E-10, -0.00065357881916799367
DataValue, -3.815, 500000, 2.6388200000000003E-13, 1.99355E-08, 8.4038853503184709E-10, -0.00066146470193073257
DataValue, -3.8000000000000003, 500000, 2.6723E-13, 1.42522E-08, 8.5105095541401278E-10, -0.00066939332454219748
DataValue, -3.785, 500000, 2.64895E-13, 1.2478800000000001E-08, 8.4361464968152872E-10, -0.00067733706956608279
DataValue, -3.77, 500000, 2.67769E-13, 6.56019E-09, 8.5276751592356684E-10, -0.0006852888609673568
DataValue, -3.755, 500000, 2.66011E-13, 2.72135E-08, 8.4716878980891721E-10, -0.00069325731240047785
DataValue, -3.74, 500000, 2.68204E-13, 1.43454E-08, 8.541528662420382E-10, -0.00070123225766321648
DataValue, -3.725, 500000, 2.66287E-13, 2.33575E-08, 8.48047770700637E-10, -0.00070921132314888543
DataValue, -3.71, 500000, 2.6852E-13, 4.07205E-09, 8.5515923566878977E-10, -0.00071719510599124227
DataValue, -3.6950000000000003, 500000, 2.70309E-13, 1.35771E-08, 8.6085668789808929E-10, -0.00072523893063296187
DataValue, -3.68, 500000, 2.69519E-13, 1.3701300000000001E-08, 8.5834076433121026E-10, -0.00073329766869028668
DataValue, -3.665, 500000, 2.71636E-13, 2.11381E-08, 8.6508280254777071E-10, -0.000741376216660032
DataValue, -3.65, 500000, 2.6883500000000004E-13, 1.22752E-08, 8.5616242038216571E-10, -0.00074944455364251621
DataValue, -3.6350000000000002, 500000, 2.70133E-13, 1.4333200000000001E-08, 8.60296178343949E-10, -0.00075749045332404474
DataValue, -3.62, 500000, 2.71802E-13, 1.42629E-08, 8.6561146496815281E-10, -0.0007655806454020703
DataValue, -3.605, 500000, 2.743E-13, 1.4684000000000001E-08, 8.7356687898089174E-10, -0.0007737330438893316
DataValue, -3.59, 500000, 2.7088400000000004E-13, 2.1639600000000002E-08, 8.6268789808917215E-10, -0.00078187173815684756
DataValue, -3.575, 500000, 2.7167400000000003E-13, 1.23763E-08, 8.6520382165605108E-10, -0.00078997123059315307
DataValue, -3.56, 500000, 2.76511E-13, 1.08751E-08, 8.80608280254777E-10, -0.00079815472482086015
DataValue, -3.545, 500000, 2.7428E-13, 2.28894E-08, 8.7350318471337587E-10, -0.00080637712231289846
DataValue, -3.5300000000000002, 500000, 2.72591E-13, 2.11122E-08, 8.6812420382165611E-10, -0.00081454100069665628
DataValue, -3.515, 500000, 2.7569800000000003E-13, 1.4456500000000001E-08, 8.780191082802549E-10, -0.000822726047472134
DataValue, -3.5, 500000, 2.75937E-13, 2.20244E-08, 8.7878025477707011E-10, -0.00083096104448646536
DataValue, -3.485, 500000, 2.7566E-13, 1.53905E-08, 8.7789808917197464E-10, -0.00083919547422372674
DataValue, -3.47, 500000, 2.76349E-13, 1.43728E-08, 8.8009235668789808E-10, -0.00084743605443869468
DataValue, -3.455, 500000, 2.73007E-13, 1.9957200000000002E-08, 8.6944904458598723E-10, -0.000855637029757166
DataValue, -3.44, 500000, 2.7539400000000004E-13, 2.42134E-08, 8.7705095541401279E-10, -0.00086382374850716619
DataValue, -3.4250000000000003, 500000, 2.7423000000000003E-13, 1.36116E-08, 8.73343949044586E-10, -0.00087202872462181563
DataValue, -3.41, 500000, 2.71222E-13, 1.71673E-08, 8.6376433121019106E-10, -0.00088017141968551
DataValue, -3.395, 500000, 2.78603E-13, 1.79145E-08, 8.8727070063694261E-10, -0.00088837939639729348
DataValue, -3.38, 500000, 2.78504E-13, 2.21866E-08, 8.869554140127389E-10, -0.00089669608130971384
DataValue, -3.365, 500000, 2.7430800000000003E-13, 1.66111E-08, 8.7359235668789815E-10, -0.00090494864898487293
DataValue, -3.35, 500000, 2.77451E-13, 1.5975E-08, 8.8360191082802553E-10, -0.00091318549711385383
DataValue, -3.335, 500000, 2.76494E-13, 2.2597E-08, 8.8055414012738846E-10, -0.00092145497860270749
DataValue, -3.3200000000000003, 500000, 2.79506E-13, 1.6359E-08, 8.901464968152866E-10, -0.00092975513783837612
DataValue, -3.305, 500000, 2.78608E-13, 1.6484E-08, 8.872866242038216E-10, -0.00093808685559315316
DataValue, -3.29, 500000, 2.77238E-13, 1.93737E-08, 8.8292356687898082E-10, -0.00094638471586385386
DataValue, -3.275, 500000, 2.77066E-13, 2.7937700000000002E-08, 8.823757961783439E-10, -0.00095465955662818512
DataValue, -3.2600000000000002, 500000, 2.8023100000000003E-13, 1.29172E-08, 8.9245541401273893E-10, -0.0009629790779259556
DataValue, -3.245, 500000, 2.77329E-13, 1.35321E-08, 8.8321337579617833E-10, -0.000971302525378185
DataValue, -3.23, 500000, 2.8147E-13, 1.19555E-08, 8.9640127388535026E-10, -0.00097964446904856735
DataValue, -3.215, 500000, 2.77328E-13, 2.16807E-09, 8.8321019108280249E-10, -0.00098798639779060574
DataValue, -3.2, 500000, 2.7858100000000003E-13, 2.32193E-08, 8.8720063694267516E-10, -0.00099628519854697483
DataValue, -3.185, 500000, 2.8115E-13, 2.6143E-08, 8.9538216560509553E-10, -0.0010046410554339176
DataValue, -3.17, 500000, 2.7571000000000004E-13, 1.3622000000000001E-08, 8.7805732484076447E-10, -0.0010129540530453827
DataValue, -3.1550000000000002, 500000, 2.7999800000000003E-13, 1.38326E-08, 8.9171337579617846E-10, -0.0010212498532046182
DataValue, -3.14, 500000, 2.8215600000000004E-13, 1.71761E-08, 8.9858598726114649E-10, -0.0010296418814689495
DataValue, -3.125, 500000, 2.82972E-13, 1.64953E-08, 9.0118471337579623E-10, -0.0010380783066281851
DataValue, -3.11, 500000, 2.82685E-13, 2.29938E-08, 9.0027070063694267E-10, -0.00104652262888137
DataValue, -3.095, 500000, 2.8579200000000003E-13, 1.62582E-08, 9.1016560509554147E-10, -0.0010550090490644907
DataValue, -3.08, 500000, 2.8168E-13, 2.3874600000000002E-08, 8.9707006369426755E-10, -0.001063480466261943
DataValue, -3.065, 500000, 2.80688E-13, 5.56339E-09, 8.9391082802547763E-10, -0.0010718756891918793
DataValue, -3.0500000000000003, 500000, 2.7763200000000004E-13, 1.33314E-08, 8.8417834394904471E-10, -0.00108021048218551
DataValue, -3.035, 500000, 2.79921E-13, 1.32371E-08, 8.9146815286624209E-10, -0.0010885338251393317
DataValue, -3.02, 500000, 2.80101E-13, 1.70703E-08, 8.9204140127388522E-10, -0.0010968940261743636
DataValue, -3.005, 500000, 2.7981E-13, 8.05249E-09, 8.9111464968152851E-10, -0.0011052525701632171
DataValue, -2.99, 500000, 2.8229E-13, 8.55286E-09, 8.9901273885350315E-10, -0.0011136437922969749
DataValue, -2.975, 500000, 2.7933900000000003E-13, 1.2982600000000001E-08, 8.8961464968152877E-10, -0.0011220279831807331
DataValue, -2.96, 500000, 2.81995E-13, 1.16541E-08, 8.9807324840764329E-10, -0.0011304077702030261
DataValue, -2.945, 500000, 2.84775E-13, 1.8192000000000002E-08, 9.0692675159235668E-10, -0.0011388687077030263
DataValue, -2.93, 500000, 2.8206E-13, 2.43291E-08, 8.9828025477707009E-10, -0.0011473306155453827
DataValue, -2.915, 500000, 2.83235E-13, 2.20763E-08, 9.0202229299363045E-10, -0.0011557695337380579
DataValue, -2.9, 500000, 2.80725E-13, 2.36027E-08, 8.9402866242038216E-10, -0.0011641885225915614
