
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -6.485, 500000, 3.1673099999999996E-14, 5.63851E-09, 1.008697452229299E-10, -9.7981531648089115E-05
DataValue, -6.47, 500000, 3.59844E-14, -6.91272E-10, 1.1459999999999998E-10, -9.8991546078821635E-05
DataValue, -6.455, 500000, 3.33102E-14, 2.5744E-09, 1.0608343949044587E-10, -0.00010002599970143309
DataValue, -6.44, 500000, 3.31508E-14, -2.21331E-09, 1.0557579617834393E-10, -0.00010101815236863052
DataValue, -6.425, 500000, 3.33149E-14, -3.38595E-09, 1.0609840764331209E-10, -0.00010201037519904457
DataValue, -6.41, 500000, 3.37032E-14, 5.73233E-09, 1.0733503184713376E-10, -0.00010301084444665601
DataValue, -6.3950000000000005, 500000, 3.36247E-14, -3.66494E-09, 1.0708503184713374E-10, -0.00010401593849522286
DataValue, -6.38, 500000, 3.27518E-14, -4.35793E-09, 1.0430509554140126E-10, -0.00010500682971735665
DataValue, -6.365, 500000, 3.3934999999999996E-14, -2.33465E-09, 1.080732484076433E-10, -0.00010600235320461778
DataValue, -6.3500000000000005, 500000, 3.30144E-14, 7.62167E-09, 1.0514140127388534E-10, -0.00010700179687499993
DataValue, -6.335, 500000, 3.28473E-14, -2.09327E-09, 1.0460923566878981E-10, -0.00010798500298566876
DataValue, -6.32, 500000, 3.35125E-14, 2.3553E-09, 1.0672770700636942E-10, -0.00010897564490445855
DataValue, -6.305, 500000, 3.30259E-14, 3.66791E-09, 1.05178025477707E-10, -0.0001099689530254777
DataValue, -6.29, 500000, 3.42825E-14, -3.34886E-09, 1.0917993630573249E-10, -0.00011097375597133754
DataValue, -6.275, 500000, 3.36029E-14, 9.0108299999999992E-09, 1.070156050955414E-10, -0.00011198717257165599
DataValue, -6.26, 500000, 3.49612E-14, 3.88116E-09, 1.1134140127388534E-10, -0.00011301072103901272
DataValue, -6.245, 500000, 3.4606499999999996E-14, 2.03442E-09, 1.1021178343949044E-10, -0.00011404925159235664
DataValue, -6.23, 500000, 3.34893E-14, 9.70652E-09, 1.0665382165605093E-10, -0.00011506580911624197
DataValue, -6.215, 500000, 3.37774E-14, -3.2758E-10, 1.0757133757961782E-10, -0.00011606998955015921
DataValue, -6.2, 500000, 3.44157E-14, -1.77967E-09, 1.0960414012738853E-10, -0.00011708799960191079
DataValue, -6.1850000000000005, 500000, 3.66213E-14, -7.34871E-09, 1.1662834394904458E-10, -0.00011814846437101904
DataValue, -6.17, 500000, 3.50101E-14, -2.01972E-09, 1.1149713375796179E-10, -0.00011921780254777068
DataValue, -6.155, 500000, 3.60176E-14, 4.87164E-09, 1.1470573248407642E-10, -0.00012027812848328022
DataValue, -6.1400000000000006, 500000, 3.5607699999999997E-14, 8.86624E-09, 1.1340031847133756E-10, -0.00012134737559713372
DataValue, -6.125, 500000, 3.49472E-14, -1.04603E-09, 1.1129681528662419E-10, -0.00012240064341162419
DataValue, -6.11, 500000, 3.51124E-14, 1.85422E-09, 1.1182292993630572E-10, -0.00012344651721735666
DataValue, -6.095, 500000, 3.44557E-14, 5.39251E-09, 1.0973152866242037E-10, -0.00012448505374203822
DataValue, -6.08, 500000, 3.25753E-14, -2.31108E-09, 1.0374299363057323E-10, -0.0001254857155652866
DataValue, -6.065, 500000, 3.67992E-14, -4.24985E-09, 1.171949044585987E-10, -0.00012652136196257958
DataValue, -6.05, 500000, 3.29498E-14, 2.89327E-09, 1.0493566878980892E-10, -0.00012756259902468151
DataValue, -6.035, 500000, 3.5574399999999997E-14, 2.90594E-09, 1.1329426751592357E-10, -0.0001285855518511146
DataValue, -6.0200000000000005, 500000, 3.40042E-14, -3.56664E-09, 1.0829363057324841E-10, -0.00012962424512340761
DataValue, -6.005, 500000, 3.67316E-14, 2.72392E-09, 1.1697961783439492E-10, -0.00013068021347531844
DataValue, -5.99, 500000, 3.63196E-14, -5.3325800000000006E-10, 1.1566751592356688E-10, -0.00013177074691480889
DataValue, -5.9750000000000005, 500000, 3.33426E-14, 5.35582E-09, 1.0618662420382166E-10, -0.000132810688196656
DataValue, -5.96, 500000, 3.3903099999999997E-14, -3.24848E-09, 1.079716560509554E-10, -0.00013381455513535029
DataValue, -5.945, 500000, 3.51848E-14, 1.1847600000000001E-08, 1.1205350318471338E-10, -0.00013484592306926748
DataValue, -5.93, 500000, 3.46397E-14, 7.51788E-09, 1.1031751592356688E-10, -0.00013588828722133756
DataValue, -5.915, 500000, 3.51629E-14, 1.51632E-09, 1.1198375796178344E-10, -0.00013693032444267512
DataValue, -5.9, 500000, 3.62959E-14, 5.08941E-09, 1.1559203821656052E-10, -0.00013799708598726109
DataValue, -5.885, 500000, 3.4221799999999996E-14, 5.94945E-09, 1.0898662420382165E-10, -0.00013904979846735669
DataValue, -5.87, 500000, 3.4713E-14, -1.66128E-09, 1.1055095541401274E-10, -0.00014007888087181524
DataValue, -5.855, 500000, 3.46184E-14, -7.07372E-10, 1.1024968152866241E-10, -0.000141113883857484
DataValue, -5.84, 500000, 3.5823099999999996E-14, 1.0316E-08, 1.1408630573248407E-10, -0.0001421654587977707
DataValue, -5.825, 500000, 3.48643E-14, -3.33059E-09, 1.1103280254777069E-10, -0.00014322070461783435
DataValue, -5.8100000000000005, 500000, 3.69227E-14, 7.51156E-09, 1.1758821656050956E-10, -0.0001442923656449044
DataValue, -5.795, 500000, 3.97459E-14, -5.31109E-09, 1.2657929936305731E-10, -0.00014543690087579617
DataValue, -5.78, 500000, 3.85388E-14, -2.80437E-09, 1.2273503184713378E-10, -0.00014660556180334393
DataValue, -5.765, 500000, 3.5714399999999997E-14, 6.26323E-09, 1.1374012738853502E-10, -0.00014771403911226116
DataValue, -5.75, 500000, 3.68455E-14, 2.88255E-09, 1.173423566878981E-10, -0.00014879723825636943
DataValue, -5.735, 500000, 3.8998E-14, 1.07641E-08, 1.2419745222929935E-10, -0.00014992945611066877
DataValue, -5.72, 500000, 3.68341E-14, 7.19392E-09, 1.1730605095541402E-10, -0.00015106150378184715
DataValue, -5.705, 500000, 3.85027E-14, 3.7521E-09, 1.2262006369426753E-10, -0.00015218615744426751
DataValue, -5.69, 500000, 3.69786E-14, 4.05438E-09, 1.1776624203821656E-10, -0.00015331296825238849
DataValue, -5.675, 500000, 3.69722E-14, 3.63717E-09, 1.1774585987261147E-10, -0.00015441693123009555
DataValue, -5.66, 500000, 3.68266E-14, 3.24022E-09, 1.1728216560509555E-10, -0.00015551862509952227
DataValue, -5.6450000000000005, 500000, 3.70022E-14, -2.00537E-09, 1.1784140127388535E-10, -0.00015662076681926751
DataValue, -5.63, 500000, 3.69081E-14, 4.18761E-10, 1.1754171974522292E-10, -0.00015772412519904461
DataValue, -5.615, 500000, 3.59334E-14, -2.06201E-09, 1.144375796178344E-10, -0.00015881152816480892
DataValue, -5.6000000000000005, 500000, 3.71323E-14, 1.08687E-08, 1.1825573248407641E-10, -0.00015990227806528663
DataValue, -5.585, 500000, 3.93618E-14, 3.9202E-10, 1.25356050955414E-10, -0.00016104420830015927
DataValue, -5.57, 500000, 3.7598E-14, 2.6023E-09, 1.1973885350318472E-10, -0.0001621930906648089
DataValue, -5.555, 500000, 3.7395E-14, 2.1872600000000002E-10, 1.190923566878981E-10, -0.00016331261196257966
DataValue, -5.54, 500000, 4.02278E-14, -1.04091E-09, 1.2811401273885349E-10, -0.00016447139181926751
DataValue, -5.525, 500000, 3.92448E-14, 1.14191E-08, 1.2498343949044585E-10, -0.00016565778612659231
DataValue, -5.51, 500000, 3.8230499999999997E-14, 2.89855E-09, 1.2175318471337578E-10, -0.00016681436405254778
DataValue, -5.495, 500000, 3.82632E-14, 6.69323E-09, 1.2185732484076433E-10, -0.00016795628831608279
DataValue, -5.48, 500000, 3.79386E-14, -4.98033E-10, 1.2082356687898089E-10, -0.00016909385499601907
DataValue, -5.465, 500000, 3.82168E-14, -9.35902E-10, 1.2170955414012737E-10, -0.00017023072900079617
DataValue, -5.45, 500000, 4.01911E-14, 3.1513E-09, 1.2799713375796179E-10, -0.00017140122910031842
DataValue, -5.4350000000000005, 500000, 3.96055E-14, -9.86037E-09, 1.2613216560509553E-10, -0.00017259246019108273
DataValue, -5.42, 500000, 3.89704E-14, 2.817E-09, 1.2410955414012738E-10, -0.00017376546825238854
DataValue, -5.405, 500000, 4.0186E-14, 7.44279E-09, 1.2798089171974522E-10, -0.00017494714221735666
DataValue, -5.39, 500000, 4.21286E-14, 1.13314E-08, 1.3416751592356686E-10, -0.00017617596287818475
DataValue, -5.375, 500000, 3.86975E-14, -4.2069E-10, 1.2324044585987262E-10, -0.00017738256269904458
DataValue, -5.36, 500000, 3.7539E-14, -4.82807E-09, 1.1955095541401274E-10, -0.00017852064739251589
DataValue, -5.345, 500000, 4.27451E-14, -7.45678E-11, 1.3613089171974521E-10, -0.00017971915605095542
DataValue, -5.33, 500000, 4.2910599999999996E-14, 3.81905E-09, 1.3665796178343949E-10, -0.00018099785380175156
DataValue, -5.315, 500000, 4.1152299999999996E-14, 2.94989E-09, 1.3105828025477706E-10, -0.00018225277368630569
DataValue, -5.3, 500000, 4.10845E-14, 9.14889E-09, 1.3084235668789808E-10, -0.00018348043292197453
DataValue, -5.285, 500000, 4.32965E-14, 4.2153E-09, 1.3788694267515925E-10, -0.0001847401015127388
DataValue, -5.2700000000000005, 500000, 4.3934199999999997E-14, 4.78304E-10, 1.3991783439490445E-10, -0.0001860423114052547
DataValue, -5.255, 500000, 4.03623E-14, 4.79985E-09, 1.2854235668789807E-10, -0.00018730071855095539
DataValue, -5.24, 500000, 4.3352999999999996E-14, 2.6257E-09, 1.3806687898089172E-10, -0.00018855044934315283
DataValue, -5.2250000000000005, 500000, 4.2328E-14, 1.1187E-09, 1.3480254777070064E-10, -0.00018982952478105089
DataValue, -5.21, 500000, 4.41079E-14, 1.0511100000000001E-08, 1.4047101910828025E-10, -0.00019111986962579614
DataValue, -5.195, 500000, 4.36196E-14, 6.04221E-09, 1.3891592356687897E-10, -0.00019242949591958593
DataValue, -5.18, 500000, 4.76987E-14, 6.01044E-09, 1.5190668789808917E-10, -0.000193792726910828
DataValue, -5.165, 500000, 4.66414E-14, 2.19892E-09, 1.4853949044585985E-10, -0.00019520106837181523
DataValue, -5.15, 500000, 4.3721E-14, 6.6777E-09, 1.392388535031847E-10, -0.00019655002935907635
DataValue, -5.135, 500000, 4.55472E-14, 1.82463E-09, 1.4505477707006369E-10, -0.00019788265575238853
DataValue, -5.12, 500000, 4.84608E-14, 1.68959E-08, 1.5433375796178341E-10, -0.00019928603951035028
DataValue, -5.105, 500000, 5.24575E-14, 1.6188600000000002E-08, 1.6706210191082802E-10, -0.0002007925826035031
DataValue, -5.09, 500000, 4.97274E-14, 1.61363E-09, 1.5836751592356686E-10, -0.00020231803393710188
DataValue, -5.075, 500000, 5.29013E-14, -9.1910000000000006E-10, 1.6847547770700638E-10, -0.00020385011046974516
DataValue, -5.0600000000000005, 500000, 5.17161E-14, 1.13827E-08, 1.6470095541401274E-10, -0.00020541187499999991
DataValue, -5.045, 500000, 5.2715299999999996E-14, 1.1240600000000001E-08, 1.6788312101910827E-10, -0.00020697086285828022
DataValue, -5.03, 500000, 5.41294E-14, 3.11032E-09, 1.7238662420382167E-10, -0.00020856587728901267
DataValue, -5.015, 500000, 5.97219E-14, 9.25209E-09, 1.9019713375796177E-10, -0.00021026548865445859
DataValue, -5, 500000, 5.76796E-14, 1.06492E-08, 1.8369299363057323E-10, -0.00021201809862659229
DataValue, -4.985, 500000, 5.82794E-14, 7.34927E-09, 1.856031847133758E-10, -0.00021374917446257953
DataValue, -4.97, 500000, 5.9601E-14, 6.84845E-09, 1.8981210191082802E-10, -0.00021550893361863056
DataValue, -4.955, 500000, 6.19925E-14, 1.00595E-08, 1.9742834394904457E-10, -0.00021732412320859867
DataValue, -4.94, 500000, 6.22344E-14, 1.49662E-08, 1.9819872611464966E-10, -0.00021917862509952219
DataValue, -4.925, 500000, 6.4618E-14, 1.3031400000000001E-08, 2.0578980891719744E-10, -0.00022107232135748405
DataValue, -4.91, 500000, 6.614E-14, 6.5495E-09, 2.106369426751592E-10, -0.00022302432175557317
DataValue, -4.8950000000000005, 500000, 6.8817E-14, 1.1984600000000001E-08, 2.1916242038216558E-10, -0.00022503900626990434
DataValue, -4.88, 500000, 7.09496E-14, 1.5990900000000002E-08, 2.2595414012738852E-10, -0.00022712549014729293
DataValue, -4.865, 500000, 7.2999499999999994E-14, 1.86663E-08, 2.3248248407643309E-10, -0.00022927441182324832
DataValue, -4.8500000000000005, 500000, 7.49472E-14, 1.82624E-08, 2.386853503184713E-10, -0.00023148301104697439
DataValue, -4.835, 500000, 7.69133E-14, 1.61299E-08, 2.4494681528662418E-10, -0.00023375003682324835
DataValue, -4.82, 500000, 7.8791E-14, 1.41764E-08, 2.5092675159235668E-10, -0.0002360744441679935
DataValue, -4.805, 500000, 8.29217E-14, 1.69834E-08, 2.6408184713375792E-10, -0.00023848854697452231
DataValue, -4.79, 500000, 8.5464E-14, 1.69943E-08, 2.7217834394904455E-10, -0.00024100226662022287
DataValue, -4.775, 500000, 8.87021E-14, 1.72809E-08, 2.8249076433121023E-10, -0.00024360227806528653
DataValue, -4.76, 500000, 8.75084E-14, 2.16959E-08, 2.7868917197452228E-10, -0.0002462328090167197
DataValue, -4.745, 500000, 9.23892E-14, 1.76252E-08, 2.9423312101910825E-10, -0.00024891838226512726
DataValue, -4.73, 500000, 9.50193E-14, 1.55096E-08, 3.026092356687898E-10, -0.00025171608081210172
DataValue, -4.715, 500000, 9.93341E-14, 1.97851E-08, 3.1635063694267511E-10, -0.0002546174552149681
DataValue, -4.7, 500000, 1.0352800000000001E-13, 2.27892E-08, 3.2970700636942675E-10, -0.00025764585041799349
DataValue, -4.6850000000000005, 500000, 1.0488E-13, 1.89892E-08, 3.3401273885350319E-10, -0.00026075703672372592
DataValue, -4.67, 500000, 1.0925000000000001E-13, 1.96479E-08, 3.4792993630573249E-10, -0.00026395364301353493
DataValue, -4.655, 500000, 1.1131200000000001E-13, 1.90438E-08, 3.5449681528662423E-10, -0.00026724626841162405
DataValue, -4.64, 500000, 1.1568100000000002E-13, 1.58873E-08, 3.6841082802547774E-10, -0.00027063489798964966
DataValue, -4.625, 500000, 1.16721E-13, 2.28966E-08, 3.7172292993630576E-10, -0.00027410427498009545
DataValue, -4.61, 500000, 1.2217100000000002E-13, 5.68877E-09, 3.8907961783439497E-10, -0.0002776705369227705
DataValue, -4.595, 500000, 1.26578E-13, 1.8902600000000002E-08, 4.0311464968152869E-10, -0.00028138394755175154
DataValue, -4.58, 500000, 1.28782E-13, 1.1601800000000001E-08, 4.1013375796178345E-10, -0.00028519604946257952
DataValue, -4.565, 500000, 1.32245E-13, 4.95143E-09, 4.2116242038216556E-10, -0.00028909275029856667
DataValue, -4.55, 500000, 1.3357500000000001E-13, 9.39613E-09, 4.2539808917197455E-10, -0.0002930610026871019
DataValue, -4.535, 500000, 1.3783300000000002E-13, 1.37289E-08, 4.3895859872611474E-10, -0.00029711267466162408
DataValue, -4.5200000000000005, 500000, 1.4061900000000001E-13, 7.02133E-09, 4.4783121019108281E-10, -0.00030126950189092336
DataValue, -4.505, 500000, 1.43536E-13, 9.57144E-09, 4.5712101910828024E-10, -0.00030551146546576436
DataValue, -4.49, 500000, 1.4769100000000002E-13, 9.93044E-09, 4.7035350318471341E-10, -0.00030985900228901262
DataValue, -4.4750000000000005, 500000, 1.5115800000000002E-13, 1.2974400000000001E-08, 4.8139490445859877E-10, -0.00031432032294984058
DataValue, -4.46, 500000, 1.54815E-13, 1.7070400000000002E-08, 4.9304140127388535E-10, -0.00031888799313296173
DataValue, -4.445, 500000, 1.5504500000000002E-13, 9.16196E-09, 4.9377388535031841E-10, -0.00032351368978901252
DataValue, -4.43, 500000, 1.58801E-13, 8.44924E-09, 5.05735668789809E-10, -0.00032819889082404461
DataValue, -4.415, 500000, 1.6386900000000002E-13, 1.35116E-08, 5.21875796178344E-10, -0.00033301581956608268
DataValue, -4.4, 500000, 1.6581100000000002E-13, -1.6646400000000002E-10, 5.2806050955414017E-10, -0.00033793739599920355
DataValue, -4.385, 500000, 1.67616E-13, 5.36792E-09, 5.338089171974522E-10, -0.00034291490893710184
DataValue, -4.37, 500000, 1.70294E-13, 1.12557E-08, 5.4233757961783437E-10, -0.00034795934564092333
DataValue, -4.355, 500000, 1.74213E-13, 7.93866E-09, 5.5481847133757965E-10, -0.00035310226462977675
DataValue, -4.34, 500000, 1.7762200000000002E-13, 8.69675E-09, 5.6567515923566888E-10, -0.00035835457852308904
DataValue, -4.325, 500000, 1.78709E-13, 8.27415E-09, 5.6913694267515926E-10, -0.00036367401025079595
DataValue, -4.3100000000000005, 500000, 1.81321E-13, 7.685E-09, 5.7745541401273888E-10, -0.00036904866192277031
DataValue, -4.295, 500000, 1.8521800000000002E-13, 9.95018E-09, 5.8986624203821651E-10, -0.00037452048218550944
DataValue, -4.28, 500000, 1.86881E-13, 1.03391E-08, 5.9516242038216558E-10, -0.00038007530404060482
DataValue, -4.265, 500000, 1.8779300000000002E-13, 1.29172E-08, 5.9806687898089171E-10, -0.00038566856638136936
DataValue, -4.25, 500000, 1.9009400000000001E-13, 1.0879000000000001E-08, 6.0539490445859876E-10, -0.00039130979349124185
DataValue, -4.235, 500000, 1.9299600000000002E-13, 1.02084E-08, 6.1463694267515925E-10, -0.00039702869277468122
DataValue, -4.22, 500000, 1.9687700000000003E-13, 5.20148E-09, 6.2699681528662427E-10, -0.00040284885101512732
DataValue, -4.205, 500000, 1.9604700000000002E-13, 1.42455E-08, 6.2435350318471339E-10, -0.00040871455563296153
DataValue, -4.19, 500000, 1.9841600000000002E-13, 9.50464E-09, 6.3189808917197456E-10, -0.00041460323497213348
DataValue, -4.175, 500000, 1.97958E-13, 4.56006E-09, 6.3043949044585991E-10, -0.00042052044237659225
DataValue, -4.16, 500000, 2.0458300000000001E-13, 1.1816300000000001E-08, 6.5153821656050954E-10, -0.00042652971287818452
DataValue, -4.1450000000000005, 500000, 2.0498000000000003E-13, 9.66847E-09, 6.5280254777070073E-10, -0.000432643810210987
DataValue, -4.13, 500000, 2.07504E-13, 9.97278E-09, 6.6084076433121027E-10, -0.00043880151323646489
DataValue, -4.115, 500000, 2.0864300000000002E-13, 1.15759E-08, 6.64468152866242E-10, -0.00044501389878582779
DataValue, -4.1, 500000, 2.09321E-13, 1.5049E-08, 6.6662738853503176E-10, -0.00045125340913614644
DataValue, -4.085, 500000, 2.09782E-13, 1.30796E-08, 6.6809554140127393E-10, -0.00045750992287022277
DataValue, -4.07, 500000, 2.1119900000000003E-13, 1.3211E-08, 6.7260828025477712E-10, -0.00046379447203423533
DataValue, -4.055, 500000, 2.1606000000000002E-13, 1.08797E-08, 6.8808917197452228E-10, -0.00047017274134156033
DataValue, -4.04, 500000, 2.1245700000000002E-13, 1.24094E-08, 6.7661464968152868E-10, -0.00047656979050557293
DataValue, -4.025, 500000, 2.1490200000000002E-13, 1.99656E-08, 6.8440127388535037E-10, -0.00048294955264729255
DataValue, -4.01, 500000, 2.1748100000000002E-13, 1.8083700000000002E-08, 6.9261464968152873E-10, -0.0004894043147890126
DataValue, -3.995, 500000, 2.2044100000000002E-13, 6.56396E-09, 7.0204140127388546E-10, -0.00049594176502786589
DataValue, -3.98, 500000, 2.1869200000000002E-13, 1.3090200000000001E-08, 6.9647133757961788E-10, -0.0005024972934912417
DataValue, -3.9650000000000003, 500000, 2.2177200000000002E-13, 1.20002E-08, 7.0628025477707E-10, -0.00050907269158041366
DataValue, -3.95, 500000, 2.21607E-13, 1.10077E-08, 7.0575477707006368E-10, -0.00051569160579219709
DataValue, -3.935, 500000, 2.2433700000000002E-13, 9.04533E-09, 7.1444904458598725E-10, -0.00052234881120620991
DataValue, -3.92, 500000, 2.2465500000000002E-13, 1.15866E-08, 7.154617834394905E-10, -0.0005290515182125794
DataValue, -3.9050000000000002, 500000, 2.25754E-13, 8.60022E-09, 7.1896178343949033E-10, -0.00053577537868232438
DataValue, -3.89, 500000, 2.2654400000000002E-13, 8.4964E-09, 7.2147770700636958E-10, -0.0005425274387937895
DataValue, -3.875, 500000, 2.2898600000000003E-13, 9.79371E-09, 7.2925477707006375E-10, -0.00054932774731289782
DataValue, -3.86, 500000, 2.2747000000000004E-13, 1.32792E-08, 7.2442675159235675E-10, -0.000556141879478503
DataValue, -3.845, 500000, 2.32896E-13, 1.19169E-08, 7.4170700636942688E-10, -0.00056301438146894869
DataValue, -3.83, 500000, 2.34645E-13, 1.80259E-08, 7.4727707006369426E-10, -0.00056999399432722893
DataValue, -3.815, 500000, 2.34694E-13, 1.67342E-08, 7.4743312101910835E-10, -0.00057700044834792968
DataValue, -3.8000000000000003, 500000, 2.3541E-13, 1.92533E-08, 7.4971337579617833E-10, -0.0005840183225517511
DataValue, -3.785, 500000, 2.36053E-13, 1.42032E-08, 7.517611464968153E-10, -0.0005910564843749997
DataValue, -3.77, 500000, 2.3667400000000003E-13, 1.7040600000000002E-08, 7.5373885350318472E-10, -0.00059811351562499978
DataValue, -3.755, 500000, 2.37353E-13, 1.01029E-08, 7.5590127388535038E-10, -0.0006051899537221335
DataValue, -3.74, 500000, 2.3946E-13, 1.22362E-08, 7.62611464968153E-10, -0.00061230798218550922
DataValue, -3.725, 500000, 2.39711E-13, 8.99633E-09, 7.6341082802547762E-10, -0.000619461211683917
DataValue, -3.71, 500000, 2.41684E-13, 9.06414E-09, 7.6969426751592353E-10, -0.00062664764181926725
DataValue, -3.6950000000000003, 500000, 2.40072E-13, 1.9663000000000002E-08, 7.6456050955414013E-10, -0.000633839461086783
DataValue, -3.68, 500000, 2.4260900000000004E-13, 2.17739E-08, 7.7264012738853507E-10, -0.00064104508907245191
DataValue, -3.665, 500000, 2.4601700000000003E-13, 1.1005200000000001E-08, 7.8349363057324846E-10, -0.00064833946606289775
DataValue, -3.65, 500000, 2.45438E-13, 1.4485500000000001E-08, 7.8164968152866245E-10, -0.00065567607533837551
DataValue, -3.6350000000000002, 500000, 2.4498200000000003E-13, 1.42697E-08, 7.8019745222929938E-10, -0.00066299723377786579
DataValue, -3.62, 500000, 2.4281800000000003E-13, 2.25077E-08, 7.7330573248407642E-10, -0.00067027927995620988
DataValue, -3.605, 500000, 2.47422E-13, 1.25266E-08, 7.8796815286624208E-10, -0.00067759775129378949
DataValue, -3.59, 500000, 2.4714E-13, 1.60051E-08, 7.8707006369426742E-10, -0.000684980742933917
DataValue, -3.575, 500000, 2.4855000000000004E-13, 1.65529E-08, 7.9156050955414014E-10, -0.00069238057374601872
DataValue, -3.56, 500000, 2.47918E-13, 1.64176E-08, 7.89547770700637E-10, -0.00069979201880971309
DataValue, -3.545, 500000, 2.509E-13, 1.14129E-08, 7.9904458598726128E-10, -0.00070723854548168771
DataValue, -3.5300000000000002, 500000, 2.4969E-13, 8.24144E-09, 7.9519108280254765E-10, -0.0007147115251791398
DataValue, -3.515, 500000, 2.47175E-13, 1.1336E-08, 7.8718152866242037E-10, -0.00072212889679538193
DataValue, -3.5, 500000, 2.50796E-13, 1.78903E-08, 7.9871337579617836E-10, -0.00072956277916003153
DataValue, -3.485, 500000, 2.51899E-13, 1.24399E-08, 8.0222611464968145E-10, -0.00073706718302149672
DataValue, -3.47, 500000, 2.5199E-13, 1.62142E-08, 8.02515923566879E-10, -0.00074458941132563657
DataValue, -3.455, 500000, 2.50123E-13, 1.32056E-08, 7.9657006369426764E-10, -0.00075208512689092333
DataValue, -3.44, 500000, 2.54886E-13, 1.45674E-08, 8.1173885350318473E-10, -0.00075962407494028637
DataValue, -3.4250000000000003, 500000, 2.51685E-13, 1.32359E-08, 8.0154458598726111E-10, -0.00076718634106289776
DataValue, -3.41, 500000, 2.5321700000000004E-13, 1.5392100000000002E-08, 8.0642356687898093E-10, -0.00077472369177945843
DataValue, -3.395, 500000, 2.54172E-13, 6.34668E-09, 8.0946496815286622E-10, -0.00078229816928742019
DataValue, -3.38, 500000, 2.5399600000000004E-13, 1.8149E-08, 8.0890445859872625E-10, -0.00078988427597531826
DataValue, -3.365, 500000, 2.5455800000000003E-13, 1.6397200000000002E-08, 8.1069426751592359E-10, -0.00079747614500398059
DataValue, -3.35, 500000, 2.55666E-13, 1.9211600000000002E-08, 8.1422292993630578E-10, -0.000805092944367038
DataValue, -3.335, 500000, 2.5313800000000003E-13, 1.17767E-08, 8.06171974522293E-10, -0.00081268854548168781
DataValue, -3.3200000000000003, 500000, 2.53692E-13, 1.74356E-08, 8.07936305732484E-10, -0.000820254678045382
DataValue, -3.305, 500000, 2.5495700000000004E-13, 1.68517E-08, 8.1196496815286637E-10, -0.00082784796526671957
DataValue, -3.29, 500000, 2.5549E-13, 1.0729300000000001E-08, 8.136624203821656E-10, -0.00083546809365047758
DataValue, -3.275, 500000, 2.5549800000000003E-13, 2.3663E-08, 8.13687898089172E-10, -0.00084309629826831206
DataValue, -3.2600000000000002, 500000, 2.56893E-13, 1.9283500000000002E-08, 8.1813057324840765E-10, -0.00085074544735270672
DataValue, -3.245, 500000, 2.55153E-13, 1.70293E-08, 8.1258917197452221E-10, -0.00085838944615843939
DataValue, -3.23, 500000, 2.5582100000000004E-13, 1.39855E-08, 8.1471656050955415E-10, -0.00086601744177945846
DataValue, -3.215, 500000, 2.5481E-13, 1.55811E-08, 8.114968152866242E-10, -0.0008736403169785032
DataValue, -3.2, 500000, 2.56995E-13, 1.05214E-08, 8.1845541401273888E-10, -0.00088128071805334369
DataValue, -3.185, 500000, 2.5677300000000004E-13, 1.90856E-08, 8.1774840764331223E-10, -0.00088895042346735645
DataValue, -3.17, 500000, 2.5743400000000003E-13, 2.49822E-08, 8.1985350318471349E-10, -0.00089662668242436287
DataValue, -3.1550000000000002, 500000, 2.56278E-13, 6.69139E-09, 8.16171974522293E-10, -0.00090429555185111423
DataValue, -3.14, 500000, 2.57331E-13, 1.19497E-08, 8.1952547770700632E-10, -0.00091196288365843906
DataValue, -3.125, 500000, 2.5784000000000004E-13, 1.6436600000000002E-08, 8.2114649681528663E-10, -0.00091965353353901233
DataValue, -3.11, 500000, 2.5530000000000003E-13, 1.98099E-08, 8.1305732484076438E-10, -0.00092731386395302525
DataValue, -3.095, 500000, 2.6008700000000004E-13, 1.90055E-08, 8.283025477707007E-10, -0.00093500773835589136
DataValue, -3.08, 500000, 2.56762E-13, 1.20526E-08, 8.177133757961784E-10, -0.00094272343799761107
DataValue, -3.065, 500000, 2.5746E-13, 1.55052E-08, 8.19936305732484E-10, -0.00095039992087977694
DataValue, -3.0500000000000003, 500000, 2.58258E-13, 1.75665E-08, 8.2247770700636943E-10, -0.00095809873656449
DataValue, -3.035, 500000, 2.6063300000000004E-13, 2.24988E-08, 8.3004140127388543E-10, -0.00096584491988455372
DataValue, -3.02, 500000, 2.58871E-13, 1.59137E-08, 8.2442993630573255E-10, -0.0009736002542794583
DataValue, -3.005, 500000, 2.58076E-13, 9.68027E-09, 8.2189808917197452E-10, -0.0009813174168988852
DataValue, -2.99, 500000, 2.58463E-13, 2.08235E-08, 8.2313057324840753E-10, -0.00098902848875398052
DataValue, -2.975, 500000, 2.6208900000000003E-13, 1.50792E-08, 8.3467834394904472E-10, -0.00099679946805334373
DataValue, -2.96, 500000, 2.60182E-13, 1.974E-08, 8.2860509554140136E-10, -0.0010045961091759554
DataValue, -2.945, 500000, 2.58862E-13, 1.27747E-08, 8.244012738853504E-10, -0.0010123445765326433
DataValue, -2.93, 500000, 2.6035900000000004E-13, 9.66614E-09, 8.2916878980891728E-10, -0.00102009568620621
DataValue, -2.915, 500000, 2.60134E-13, 1.37999E-08, 8.2845222929936311E-10, -0.00102786578473328
DataValue, -2.9, 500000, 2.5977E-13, 1.73982E-08, 8.2729299363057318E-10, -0.0010356270904657643
