
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -15.88, 1000000, 1.11651E-11, 2.35244E-06, 1.4223057324840764E-07, -0.36768068471337584
DataValue, -15.84, 1000000, 1.11646E-11, 2.34356E-06, 1.4222420382165604E-07, -0.37123636942675164
DataValue, -15.8, 1000000, 1.11637E-11, 2.3404499999999998E-06, 1.4221273885350317E-07, -0.37479183121019105
DataValue, -15.76, 1000000, 1.11629E-11, 2.3403399999999997E-06, 1.4220254777070063E-07, -0.37834702229299366
DataValue, -15.72, 1000000, 1.11629E-11, 2.3386699999999998E-06, 1.4220254777070063E-07, -0.38190208598726111
DataValue, -15.68, 1000000, 1.11619E-11, 2.3312599999999998E-06, 1.4218980891719745E-07, -0.3854569904458599
DataValue, -15.64, 1000000, 1.11613E-11, 2.32274E-06, 1.4218216560509552E-07, -0.38901164012738848
DataValue, -15.6, 1000000, 1.11589E-11, 2.31255E-06, 1.4215159235668789E-07, -0.39256581210191083
DataValue, -15.56, 1000000, 1.1159E-11, 2.30854E-06, 1.4215286624203822E-07, -0.39611961783439487
DataValue, -15.52, 1000000, 1.11593E-11, 2.31359E-06, 1.4215668789808915E-07, -0.39967348726114654
DataValue, -15.48, 1000000, 1.11585E-11, 2.30682E-06, 1.4214649681528661E-07, -0.40322727707006367
DataValue, -15.44, 1000000, 1.11594E-11, 2.30988E-06, 1.4215796178343947E-07, -0.40678108280254782
DataValue, -15.4, 1000000, 1.1159E-11, 2.30649E-06, 1.4215286624203822E-07, -0.41033496815286624
DataValue, -15.36, 1000000, 1.11598E-11, 2.30704E-06, 1.4216305732484076E-07, -0.4138889171974523
DataValue, -15.32, 1000000, 1.11601E-11, 2.29928E-06, 1.4216687898089172E-07, -0.41744304140127392
DataValue, -15.280000000000001, 1000000, 1.11603E-11, 2.29834E-06, 1.4216942675159234E-07, -0.42099724522292986
DataValue, -15.24, 1000000, 1.11608E-11, 2.29441E-06, 1.4217579617834394E-07, -0.42455156050955412
DataValue, -15.200000000000001, 1000000, 1.11607E-11, 2.28553E-06, 1.4217452229299365E-07, -0.42810593949044579
DataValue, -15.16, 1000000, 1.11599E-11, 2.28001E-06, 1.4216433121019108E-07, -0.4316601751592356
DataValue, -15.120000000000001, 1000000, 1.11612E-11, 2.28228E-06, 1.421808917197452E-07, -0.43521449044585975
DataValue, -15.08, 1000000, 1.11613E-11, 2.2867E-06, 1.4218216560509552E-07, -0.43876902866242035
DataValue, -15.040000000000001, 1000000, 1.116E-11, 2.27597E-06, 1.421656050955414E-07, -0.4423233757961782
DataValue, -15, 1000000, 1.11603E-11, 2.2795699999999998E-06, 1.4216942675159234E-07, -0.44587756369426745
DataValue, -14.96, 1000000, 1.11608E-11, 2.2811499999999998E-06, 1.4217579617834394E-07, -0.4494318789808916
DataValue, -14.92, 1000000, 1.11618E-11, 2.28082E-06, 1.4218853503184713E-07, -0.45298643312101905
DataValue, -14.88, 1000000, 1.11628E-11, 2.2794599999999997E-06, 1.4220127388535031E-07, -0.45654130573248392
DataValue, -14.84, 1000000, 1.11637E-11, 2.2777E-06, 1.4221273885350317E-07, -0.46009648089171967
DataValue, -14.8, 1000000, 1.11657E-11, 2.28585E-06, 1.4223821656050954E-07, -0.46365211783439475
DataValue, -14.76, 1000000, 1.11656E-11, 2.28731E-06, 1.4223694267515922E-07, -0.46720805732484066
DataValue, -14.72, 1000000, 1.11656E-11, 2.28202E-06, 1.4223694267515922E-07, -0.47076398089171961
DataValue, -14.68, 1000000, 1.11675E-11, 2.29065E-06, 1.422611464968153E-07, -0.47432020700636934
DataValue, -14.64, 1000000, 1.11681E-11, 2.2900299999999997E-06, 1.422687898089172E-07, -0.47787683121019092
DataValue, -14.6, 1000000, 1.11687E-11, 2.2869199999999998E-06, 1.422764331210191E-07, -0.48143364649681525
DataValue, -14.56, 1000000, 1.11698E-11, 2.2894199999999998E-06, 1.422904458598726E-07, -0.4849907324840762
DataValue, -14.52, 1000000, 1.11709E-11, 2.28772E-06, 1.4230445859872611E-07, -0.48854816878980878
DataValue, -14.48, 1000000, 1.11735E-11, 2.2889E-06, 1.4233757961783438E-07, -0.49210619426751573
DataValue, -14.44, 1000000, 1.11741E-11, 2.28785E-06, 1.423452229299363E-07, -0.49566472929936295
DataValue, -14.4, 1000000, 1.11732E-11, 2.2842799999999998E-06, 1.4233375796178341E-07, -0.49922321656050939
DataValue, -14.36, 1000000, 1.11727E-11, 2.2759299999999997E-06, 1.4232738853503183E-07, -0.50278148089171959
DataValue, -14.32, 1000000, 1.11754E-11, 2.28094E-06, 1.4236178343949045E-07, -0.50634009554140114
DataValue, -14.280000000000001, 1000000, 1.11759E-11, 2.28028E-06, 1.4236815286624203E-07, -0.50989921974522268
DataValue, -14.24, 1000000, 1.11764E-11, 2.27651E-06, 1.4237452229299364E-07, -0.5134585031847132
DataValue, -14.200000000000001, 1000000, 1.11769E-11, 2.2748899999999997E-06, 1.4238089171974519E-07, -0.51701794585987237
DataValue, -14.16, 1000000, 1.11774E-11, 2.2753199999999998E-06, 1.4238726114649682E-07, -0.52057754777070042
DataValue, -14.120000000000001, 1000000, 1.11797E-11, 2.2764999999999997E-06, 1.4241656050955413E-07, -0.52413759554140116
DataValue, -14.08, 1000000, 1.11809E-11, 2.28047E-06, 1.4243184713375795E-07, -0.52769820063694262
DataValue, -14.040000000000001, 1000000, 1.11828E-11, 2.28479E-06, 1.42456050955414E-07, -0.53125929936305716
DataValue, -14, 1000000, 1.1182E-11, 2.2776799999999997E-06, 1.4244585987261146E-07, -0.53482057324840759
DataValue, -13.96, 1000000, 1.11848E-11, 2.29019E-06, 1.4248152866242037E-07, -0.53838216560509533
DataValue, -13.92, 1000000, 1.11849E-11, 2.2868099999999997E-06, 1.4248280254777069E-07, -0.54194421974522278
DataValue, -13.88, 1000000, 1.11858E-11, 2.28508E-06, 1.4249426751592355E-07, -0.54550643312101887
DataValue, -13.84, 1000000, 1.11864E-11, 2.28398E-06, 1.4250191082802548E-07, -0.54906888535031828
DataValue, -13.8, 1000000, 1.11873E-11, 2.28218E-06, 1.4251337579617832E-07, -0.55263157643312077
DataValue, -13.76, 1000000, 1.11879E-11, 2.28189E-06, 1.4252101910828024E-07, -0.55619450636942658
DataValue, -13.72, 1000000, 1.11892E-11, 2.27545E-06, 1.4253757961783437E-07, -0.559757738853503
DataValue, -13.68, 1000000, 1.11898E-11, 2.27172E-06, 1.4254522292993629E-07, -0.56332127388535025
DataValue, -13.64, 1000000, 1.11906E-11, 2.2660799999999997E-06, 1.4255541401273886E-07, -0.56688503184713357
DataValue, -13.6, 1000000, 1.1192199999999999E-11, 2.26635E-06, 1.4257579617834392E-07, -0.57044917197452227
DataValue, -13.56, 1000000, 1.11927E-11, 2.26003E-06, 1.4258216560509552E-07, -0.57401364649681508
DataValue, -13.52, 1000000, 1.11942E-11, 2.2658199999999997E-06, 1.4260127388535031E-07, -0.57757843949044574
DataValue, -13.48, 1000000, 1.11956E-11, 2.26976E-06, 1.4261910828025478E-07, -0.58114369426751578
DataValue, -13.44, 1000000, 1.1196E-11, 2.26785E-06, 1.4262420382165604E-07, -0.58470923566878974
DataValue, -13.4, 1000000, 1.1198499999999999E-11, 2.26859E-06, 1.42656050955414E-07, -0.588275238853503
DataValue, -13.36, 1000000, 1.12001E-11, 2.2728799999999997E-06, 1.426764331210191E-07, -0.59184189490445849
DataValue, -13.32, 1000000, 1.12027E-11, 2.2835E-06, 1.427095541401274E-07, -0.59540921974522276
DataValue, -13.280000000000001, 1000000, 1.12029E-11, 2.27924E-06, 1.42712101910828E-07, -0.59897699044585984
DataValue, -13.24, 1000000, 1.12017E-11, 2.2725099999999997E-06, 1.4269681528662421E-07, -0.602544601910828
DataValue, -13.200000000000001, 1000000, 1.12036E-11, 2.26796E-06, 1.4272101910828026E-07, -0.60611232484076416
DataValue, -13.16, 1000000, 1.12046E-11, 2.2690299999999998E-06, 1.4273375796178344E-07, -0.60968050955414022
DataValue, -13.120000000000001, 1000000, 1.1205599999999999E-11, 2.27054E-06, 1.427464968152866E-07, -0.61324901273885346
DataValue, -13.08, 1000000, 1.12068E-11, 2.2663899999999997E-06, 1.4276178343949046E-07, -0.61681786624203827
DataValue, -13.040000000000001, 1000000, 1.12086E-11, 2.26765E-06, 1.4278471337579618E-07, -0.62038719745222926
DataValue, -13, 1000000, 1.12096E-11, 2.2598999999999997E-06, 1.4279745222929937E-07, -0.62395697452229293
DataValue, -12.96, 1000000, 1.12112E-11, 2.26317E-06, 1.4281783439490448E-07, -0.62752716560509536
DataValue, -12.92, 1000000, 1.12139E-11, 2.27955E-06, 1.4285222929936307E-07, -0.6310980414012739
DataValue, -12.88, 1000000, 1.12162E-11, 2.2837099999999997E-06, 1.4288152866242035E-07, -0.63466971337579614
DataValue, -12.84, 1000000, 1.1217099999999999E-11, 2.28551E-06, 1.4289299363057321E-07, -0.6382418949044586
DataValue, -12.8, 1000000, 1.12198E-11, 2.29127E-06, 1.4292738853503183E-07, -0.64181464968152857
DataValue, -12.76, 1000000, 1.1222E-11, 2.3042E-06, 1.4295541401273884E-07, -0.64538818471337567
DataValue, -12.72, 1000000, 1.12231E-11, 2.298E-06, 1.4296942675159234E-07, -0.64896224522292989
DataValue, -12.68, 1000000, 1.1223E-11, 2.29458E-06, 1.4296815286624202E-07, -0.65253646496815287
DataValue, -12.64, 1000000, 1.12248E-11, 2.2948199999999997E-06, 1.4299108280254775E-07, -0.65611095541401265
DataValue, -12.6, 1000000, 1.12274E-11, 2.29797E-06, 1.4302420382165605E-07, -0.65968614649681534
DataValue, -12.56, 1000000, 1.1229399999999999E-11, 2.29704E-06, 1.4304968152866239E-07, -0.6632620700636942
DataValue, -12.52, 1000000, 1.12313E-11, 2.29986E-06, 1.4307388535031849E-07, -0.66683861464968164
DataValue, -12.48, 1000000, 1.1233099999999999E-11, 2.2949399999999997E-06, 1.4309681528662419E-07, -0.67041574840764329
DataValue, -12.44, 1000000, 1.12356E-11, 2.30179E-06, 1.4312866242038216E-07, -0.673993566878981
DataValue, -12.4, 1000000, 1.12376E-11, 2.3180799999999998E-06, 1.4315414012738856E-07, -0.67757210191082806
DataValue, -12.36, 1000000, 1.12404E-11, 2.32562E-06, 1.4318980891719744E-07, -0.6811514012738854
DataValue, -12.32, 1000000, 1.12426E-11, 2.33065E-06, 1.4321783439490445E-07, -0.68473149681528667
DataValue, -12.280000000000001, 1000000, 1.12458E-11, 2.34366E-06, 1.4325859872611465E-07, -0.68831245222929927
DataValue, -12.24, 1000000, 1.1247599999999999E-11, 2.3437599999999996E-06, 1.4328152866242035E-07, -0.69189420382165612
DataValue, -12.200000000000001, 1000000, 1.12507E-11, 2.34959E-06, 1.4332101910828025E-07, -0.69547673566878965
DataValue, -12.16, 1000000, 1.12527E-11, 2.3460199999999998E-06, 1.4334649681528662E-07, -0.69906007961783434
DataValue, -12.120000000000001, 1000000, 1.12558E-11, 2.3505899999999997E-06, 1.4338598726114652E-07, -0.70264423566878964
DataValue, -12.08, 1000000, 1.12575E-11, 2.35681E-06, 1.4340764331210193E-07, -0.70622915605095538
DataValue, -12.040000000000001, 1000000, 1.12592E-11, 2.3462499999999998E-06, 1.4342929936305733E-07, -0.70981461783439481
DataValue, -12, 1000000, 1.12604E-11, 2.34044E-06, 1.4344458598726113E-07, -0.71340054140127374
DataValue, -11.96, 1000000, 1.12642E-11, 2.34836E-06, 1.4349299363057323E-07, -0.71698726114649658
DataValue, -11.92, 1000000, 1.1265799999999999E-11, 2.3504E-06, 1.4351337579617831E-07, -0.72057484076433109
DataValue, -11.88, 1000000, 1.12675E-11, 2.3593E-06, 1.4353503184713375E-07, -0.72416294585987251
DataValue, -11.84, 1000000, 1.127E-11, 2.36427E-06, 1.4356687898089172E-07, -0.7277517197452229
DataValue, -11.8, 1000000, 1.1272E-11, 2.3661499999999998E-06, 1.4359235668789806E-07, -0.73134121019108278
DataValue, -11.76, 1000000, 1.12741E-11, 2.36632E-06, 1.4361910828025478E-07, -0.73493135350318484
DataValue, -11.72, 1000000, 1.1278099999999999E-11, 2.37197E-06, 1.4367006369426749E-07, -0.73852246815286637
DataValue, -11.68, 1000000, 1.12796E-11, 2.37519E-06, 1.4368917197452231E-07, -0.74211445859872627
DataValue, -11.64, 1000000, 1.12836E-11, 2.3810899999999997E-06, 1.4374012738853502E-07, -0.74570732484076452
DataValue, -11.6, 1000000, 1.12861E-11, 2.3798199999999998E-06, 1.4377197452229297E-07, -0.74930122611465
DataValue, -11.56, 1000000, 1.12891E-11, 2.38515E-06, 1.4381019108280255E-07, -0.75289600318471361
DataValue, -11.52, 1000000, 1.12908E-11, 2.37498E-06, 1.4383184713375795E-07, -0.75649152866242075
DataValue, -11.48, 1000000, 1.12935E-11, 2.37935E-06, 1.4386624203821657E-07, -0.76008775477707036
DataValue, -11.44, 1000000, 1.12951E-11, 2.37851E-06, 1.4388662420382165E-07, -0.763684665605096
DataValue, -11.4, 1000000, 1.1297E-11, 2.3741399999999997E-06, 1.439108280254777E-07, -0.76728213375796206
DataValue, -11.36, 1000000, 1.12992E-11, 2.36864E-06, 1.4393885350318471E-07, -0.77088025477707056
DataValue, -11.32, 1000000, 1.1302E-11, 2.3712699999999997E-06, 1.4397452229299365E-07, -0.77447917197452265
DataValue, -11.28, 1000000, 1.1305E-11, 2.37561E-06, 1.4401273885350318E-07, -0.778079012738854
DataValue, -11.24, 1000000, 1.13081E-11, 2.38418E-06, 1.4405222929936305E-07, -0.78167982484076481
DataValue, -11.200000000000001, 1000000, 1.13094E-11, 2.3807999999999997E-06, 1.440687898089172E-07, -0.78528133757961827
DataValue, -11.16, 1000000, 1.13127E-11, 2.38446E-06, 1.4411082802547772E-07, -0.78888358280254822
DataValue, -11.120000000000001, 1000000, 1.13159E-11, 2.38938E-06, 1.4415159235668791E-07, -0.79248686305732519
DataValue, -11.08, 1000000, 1.13172E-11, 2.38586E-06, 1.4416815286624203E-07, -0.796090859872612
DataValue, -11.040000000000001, 1000000, 1.13217E-11, 2.39219E-06, 1.4422547770700638E-07, -0.79969578025477739
DataValue, -11, 1000000, 1.13248E-11, 2.3934399999999997E-06, 1.4426496815286623E-07, -0.80330191082802593
DataValue, -10.96, 1000000, 1.1327499999999999E-11, 2.39221E-06, 1.4429936305732482E-07, -0.80690896496815312
DataValue, -10.92, 1000000, 1.13323E-11, 2.4095499999999997E-06, 1.443605095541401E-07, -0.81051721337579652
DataValue, -10.88, 1000000, 1.13352E-11, 2.4147699999999998E-06, 1.4439745222929935E-07, -0.8141266878980894
DataValue, -10.84, 1000000, 1.13404E-11, 2.4287599999999997E-06, 1.4446369426751592E-07, -0.81773745222929983
DataValue, -10.8, 1000000, 1.13448E-11, 2.43633E-06, 1.4451974522292991E-07, -0.82134974522293025
DataValue, -10.76, 1000000, 1.13478E-11, 2.43983E-06, 1.4455796178343947E-07, -0.82496321656051
DataValue, -10.72, 1000000, 1.1351699999999999E-11, 2.45028E-06, 1.4460764331210191E-07, -0.82857778662420423
DataValue, -10.68, 1000000, 1.13561E-11, 2.4634E-06, 1.4466369426751591E-07, -0.83219367834394953
DataValue, -10.64, 1000000, 1.13614E-11, 2.4815099999999997E-06, 1.4473121019108282E-07, -0.83581111464968183
DataValue, -10.6, 1000000, 1.13651E-11, 2.4935399999999998E-06, 1.4477834394904459E-07, -0.83942998407643354
DataValue, -10.56, 1000000, 1.13697E-11, 2.50504E-06, 1.4483694267515921E-07, -0.84305017515923608
DataValue, -10.52, 1000000, 1.1372499999999999E-11, 2.50935E-06, 1.4487261146496817E-07, -0.8466715445859877
DataValue, -10.48, 1000000, 1.13774E-11, 2.51891E-06, 1.4493503184713377E-07, -0.850294140127389
DataValue, -10.44, 1000000, 1.13823E-11, 2.5298399999999997E-06, 1.4499745222929937E-07, -0.85391829617834447
DataValue, -10.4, 1000000, 1.1388E-11, 2.54864E-06, 1.4507006369426749E-07, -0.85754414012738911
DataValue, -10.36, 1000000, 1.13932E-11, 2.5657999999999996E-06, 1.4513630573248405E-07, -0.86117171974522355
DataValue, -10.32, 1000000, 1.13961E-11, 2.56452E-06, 1.4517324840764331E-07, -0.864800589171975
DataValue, -10.28, 1000000, 1.14018E-11, 2.5809599999999997E-06, 1.4524585987261143E-07, -0.86843082802547822
DataValue, -10.24, 1000000, 1.1406699999999999E-11, 2.6000499999999998E-06, 1.4530828025477706E-07, -0.87206275477707051
DataValue, -10.200000000000001, 1000000, 1.14113E-11, 2.60624E-06, 1.453668789808917E-07, -0.87569619426751644
DataValue, -10.16, 1000000, 1.14165E-11, 2.62023E-06, 1.4543312101910826E-07, -0.87933119426751638
DataValue, -10.120000000000001, 1000000, 1.14204E-11, 2.6298299999999998E-06, 1.4548280254777068E-07, -0.8829676433121022
DataValue, -10.08, 1000000, 1.14261E-11, 2.64651E-06, 1.4555541401273885E-07, -0.88660562101910867
DataValue, -10.040000000000001, 1000000, 1.1430499999999999E-11, 2.65952E-06, 1.4561146496815284E-07, -0.89024520700636989
DataValue, -10, 1000000, 1.14347E-11, 2.6586699999999997E-06, 1.4566496815286625E-07, -0.89388616242038255
DataValue, -9.96, 1000000, 1.14393E-11, 2.67286E-06, 1.4572356687898089E-07, -0.89752851910828069
DataValue, -9.92, 1000000, 1.14465E-11, 2.69056E-06, 1.4581528662420382E-07, -0.90117275477707048
DataValue, -9.88, 1000000, 1.14523E-11, 2.70805E-06, 1.4588917197452229E-07, -0.90481906050955452
DataValue, -9.84, 1000000, 1.14581E-11, 2.72837E-06, 1.4596305732484078E-07, -0.90846721337579672
DataValue, -9.8, 1000000, 1.14636E-11, 2.7476299999999997E-06, 1.4603312101910831E-07, -0.91211716560509593
DataValue, -9.76, 1000000, 1.14709E-11, 2.76999E-06, 1.4612611464968151E-07, -0.91576915605095588
DataValue, -9.72, 1000000, 1.1477699999999999E-11, 2.79093E-06, 1.4621273885350318E-07, -0.91942339171974563
DataValue, -9.68, 1000000, 1.14838E-11, 2.8056399999999997E-06, 1.4629044585987261E-07, -0.92307968152866293
DataValue, -9.64, 1000000, 1.14895E-11, 2.8091999999999997E-06, 1.4636305732484076E-07, -0.92673785031847178
DataValue, -9.6, 1000000, 1.14945E-11, 2.81573E-06, 1.4642675159235668E-07, -0.93039772292993683
DataValue, -9.56, 1000000, 1.15002E-11, 2.83007E-06, 1.4649936305732485E-07, -0.93405929936305776
DataValue, -9.52, 1000000, 1.1507799999999999E-11, 2.84979E-06, 1.46596178343949E-07, -0.93772299363057376
DataValue, -9.48, 1000000, 1.15133E-11, 2.87409E-06, 1.4666624203821657E-07, -0.94138877388535069
DataValue, -9.44, 1000000, 1.15201E-11, 2.88828E-06, 1.4675286624203822E-07, -0.945056512738854
DataValue, -9.4, 1000000, 1.15282E-11, 2.9128699999999997E-06, 1.46856050955414E-07, -0.94872662420382214
DataValue, -9.36, 1000000, 1.15343E-11, 2.92489E-06, 1.4693375796178344E-07, -0.95239899681528717
DataValue, -9.32, 1000000, 1.15439E-11, 2.94827E-06, 1.4705605095541403E-07, -0.956073869426752
DataValue, -9.28, 1000000, 1.15491E-11, 2.96365E-06, 1.4712229299363059E-07, -0.95975109872611519
DataValue, -9.24, 1000000, 1.15586E-11, 2.9914699999999997E-06, 1.4724331210191083E-07, -0.96343066878980932
DataValue, -9.2000000000000011, 1000000, 1.15678E-11, 3.0237399999999998E-06, 1.4736050955414011E-07, -0.96711321656051
DataValue, -9.16, 1000000, 1.1577E-11, 3.0488099999999998E-06, 1.4747770700636941E-07, -0.9707986942675163
DataValue, -9.120000000000001, 1000000, 1.15835E-11, 3.0519799999999996E-06, 1.4756050955414012E-07, -0.97448667197452266
DataValue, -9.08, 1000000, 1.1590699999999999E-11, 3.05957E-06, 1.4765222929936306E-07, -0.97817683121019161
DataValue, -9.0400000000000009, 1000000, 1.15993E-11, 3.08769E-06, 1.4776178343949046E-07, -0.981869506369427
DataValue, -9, 1000000, 1.1608899999999999E-11, 3.11574E-06, 1.4788407643312102E-07, -0.9855650796178349
DataValue, -8.96, 1000000, 1.16179E-11, 3.13823E-06, 1.4799872611464968E-07, -0.98926361464968182
DataValue, -8.92, 1000000, 1.16287E-11, 3.17225E-06, 1.4813630573248407E-07, -0.99296530254777116
DataValue, -8.88, 1000000, 1.16397E-11, 3.20775E-06, 1.482764331210191E-07, -0.99667046178343988
DataValue, -8.84, 1000000, 1.16515E-11, 3.2460999999999997E-06, 1.484267515923567E-07, -1.0003792515923571
DataValue, -8.8, 1000000, 1.16635E-11, 3.28735E-06, 1.4857961783439488E-07, -1.0040918312101914
DataValue, -8.76, 1000000, 1.1674E-11, 3.31466E-06, 1.4871337579617836E-07, -1.0078079936305737
DataValue, -8.72, 1000000, 1.16864E-11, 3.36136E-06, 1.4887133757961783E-07, -1.011527802547771
DataValue, -8.68, 1000000, 1.17004E-11, 3.4035899999999996E-06, 1.4904968152866239E-07, -1.0152518152866246
DataValue, -8.64, 1000000, 1.1715E-11, 3.4593499999999998E-06, 1.4923566878980892E-07, -1.0189803821656054
DataValue, -8.6, 1000000, 1.17298E-11, 3.5048199999999996E-06, 1.4942420382165605E-07, -1.0227136305732489
DataValue, -8.56, 1000000, 1.1747199999999999E-11, 3.5685E-06, 1.4964585987261144E-07, -1.0264520063694271
DataValue, -8.52, 1000000, 1.17648E-11, 3.6353899999999997E-06, 1.4987006369426748E-07, -1.0301959554140132
DataValue, -8.48, 1000000, 1.17847E-11, 3.70662E-06, 1.5012356687898085E-07, -1.0339458757961786
DataValue, -8.44, 1000000, 1.18046E-11, 3.78025E-06, 1.5037707006369427E-07, -1.0377021337579622
DataValue, -8.4, 1000000, 1.18244E-11, 3.84853E-06, 1.5062929936305732E-07, -1.0414647133757964
DataValue, -8.36, 1000000, 1.18493E-11, 3.93471E-06, 1.5094649681528661E-07, -1.0452344108280258
DataValue, -8.32, 1000000, 1.18731E-11, 4.01423E-06, 1.5124968152866239E-07, -1.0490118630573253
DataValue, -8.28, 1000000, 1.19032E-11, 4.13485E-06, 1.5163312101910828E-07, -1.0527978980891724
DataValue, -8.24, 1000000, 1.19359E-11, 4.26029E-06, 1.5204968152866238E-07, -1.0565939331210195
DataValue, -8.2, 1000000, 1.19731E-11, 4.3967299999999993E-06, 1.525235668789809E-07, -1.0604010987261152
DataValue, -8.16, 1000000, 1.20153E-11, 4.55297E-06, 1.5306114649681529E-07, -1.0642209076433125
DataValue, -8.120000000000001, 1000000, 1.2065399999999999E-11, 4.7371999999999993E-06, 1.5369936305732481E-07, -1.0680554140127392
DataValue, -8.08, 1000000, 1.21319E-11, 5.02024E-06, 1.5454649681528659E-07, -1.0719084872611469
DataValue, -8.0400000000000009, 1000000, 1.22169E-11, 5.39288E-06, 1.5562929936305732E-07, -1.0757856847133762
DataValue, -8, 1000000, 1.23373E-11, 5.93258E-06, 1.5716305732484077E-07, -1.0796955891719748
DataValue, -7.96, 1000000, 1.2487E-11, 6.59367E-06, 1.5907006369426751E-07, -1.0836485031847136
DataValue, -7.92, 1000000, 1.27053E-11, 7.4819099999999993E-06, 1.6185095541401272E-07, -1.0876600159235672
DataValue, -7.88, 1000000, 1.29905E-11, 8.44914E-06, 1.65484076433121E-07, -1.0917517038216564
DataValue, -7.84, 1000000, 1.33395E-11, 9.34919E-06, 1.6992993630573249E-07, -1.095944378980892
DataValue, -7.8, 1000000, 1.3741499999999999E-11, 1.01575E-05, 1.7505095541401273E-07, -1.1002566401273888
DataValue, -7.76, 1000000, 1.42182E-11, 1.0893200000000001E-05, 1.8112356687898087E-07, -1.1047088216560512
DataValue, -7.72, 1000000, 1.47324E-11, 1.1468800000000001E-05, 1.8767388535031848E-07, -1.1093187898089174
DataValue, -7.68, 1000000, 1.5276199999999998E-11, 1.18919E-05, 1.946012738853503E-07, -1.1140972292993636
DataValue, -7.6400000000000006, 1000000, 1.58587E-11, 1.2218E-05, 2.0202165605095542E-07, -1.1190550159235673
DataValue, -7.6000000000000005, 1000000, 1.64533E-11, 1.23775E-05, 2.0959617834394903E-07, -1.1242002388535037
DataValue, -7.5600000000000005, 1000000, 1.70582E-11, 1.23332E-05, 2.1730191082802546E-07, -1.1295364649681532
DataValue, -7.5200000000000005, 1000000, 1.77096E-11, 1.22786E-05, 2.2559999999999998E-07, -1.1350727388535036
DataValue, -7.48, 1000000, 1.83948E-11, 1.21434E-05, 2.3432866242038216E-07, -1.1408218471337586
DataValue, -7.44, 1000000, 1.90726E-11, 1.1957100000000001E-05, 2.4296305732484076E-07, -1.1467879936305738
DataValue, -7.4, 1000000, 1.97699E-11, 1.17429E-05, 2.5184585987261147E-07, -1.1529731050955419
DataValue, -7.36, 1000000, 2.04694E-11, 1.14793E-05, 2.6075668789808914E-07, -1.1593806369426756
DataValue, -7.32, 1000000, 2.11987E-11, 1.12375E-05, 2.7004713375796181E-07, -1.1660156847133762
DataValue, -7.28, 1000000, 2.19595E-11, 1.10243E-05, 2.7973885350318475E-07, -1.1728880095541407
DataValue, -7.24, 1000000, 2.27216E-11, 1.08818E-05, 2.8944713375796179E-07, -1.1800028343949049
DataValue, -7.2, 1000000, 2.3492899999999998E-11, 1.07868E-05, 2.992726114649681E-07, -1.1873618312101915
DataValue, -7.16, 1000000, 2.43054E-11, 1.07965E-05, 3.0962292993630569E-07, -1.1949730254777073
DataValue, -7.12, 1000000, 2.51417E-11, 1.09253E-05, 3.2027643312101908E-07, -1.202846767515924
DataValue, -7.08, 1000000, 2.60418E-11, 1.1146E-05, 3.3174267515923568E-07, -1.2109970063694271
DataValue, -7.04, 1000000, 2.69583E-11, 1.14535E-05, 3.4341783439490446E-07, -1.219436512738854
DataValue, -7, 1000000, 2.79274E-11, 1.18224E-05, 3.5576305732484071E-07, -1.2281762738853508
DataValue, -6.96, 1000000, 2.8951399999999998E-11, 1.22595E-05, 3.6880764331210189E-07, -1.2372334076433125
DataValue, -6.92, 1000000, 3.00511E-11, 1.27778E-05, 3.8281656050955411E-07, -1.2466287101910833
DataValue, -6.88, 1000000, 3.12138E-11, 1.33397E-05, 3.9762802547770697E-07, -1.256384267515924
DataValue, -6.84, 1000000, 3.24933E-11, 1.38914E-05, 4.1392738853503186E-07, -1.2665287101910834
DataValue, -6.8, 1000000, 3.38121E-11, 1.4371400000000001E-05, 4.3072738853503185E-07, -1.2770868949044592
DataValue, -6.76, 1000000, 3.51807E-11, 1.47174E-05, 4.4816178343949037E-07, -1.2880730095541406
DataValue, -6.72, 1000000, 3.6618999999999997E-11, 1.4912200000000001E-05, 4.66484076433121E-07, -1.2995060828025482
DataValue, -6.68, 1000000, 3.80922E-11, 1.4914600000000001E-05, 4.8525095541401277E-07, -1.3114027707006375
DataValue, -6.6400000000000006, 1000000, 3.9644E-11, 1.47335E-05, 5.0501910828025483E-07, -1.3237811464968154
DataValue, -6.6000000000000005, 1000000, 4.11791E-11, 1.4409E-05, 5.245745222929936E-07, -1.3366510668789811
DataValue, -6.5600000000000005, 1000000, 4.27255E-11, 1.3949700000000001E-05, 5.4427388535031837E-07, -1.3500116719745228
DataValue, -6.5200000000000005, 1000000, 4.4300399999999997E-11, 1.34325E-05, 5.64336305732484E-07, -1.3638692993630577
DataValue, -6.48, 1000000, 4.58904E-11, 1.2856300000000001E-05, 5.8459108280254765E-07, -1.3782308917197457
DataValue, -6.44, 1000000, 4.74685E-11, 1.22586E-05, 6.046942675159235E-07, -1.3930969585987263
DataValue, -6.4, 1000000, 4.90651E-11, 1.16377E-05, 6.2503312101910824E-07, -1.4084685509554145
DataValue, -6.36, 1000000, 5.05851E-11, 1.10429E-05, 6.44396178343949E-07, -1.4243364171974526
DataValue, -6.32, 1000000, 5.20352E-11, 1.0492300000000001E-05, 6.62868789808917E-07, -1.4406772292993635
