
SetupTitle, MOS cap measurement
PrimitiveTest, C-V Sweep
DataValue, -7.94, 1000000, 1.81944E-11, 1.7242100000000002E-05, 2.3177579617834398E-07, -0.2202122611464967
DataValue, -7.92, 1000000, 1.8469399999999998E-11, 1.72673E-05, 2.3527898089171971E-07, -0.22313135350318467
DataValue, -7.9, 1000000, 1.87354E-11, 1.7241900000000002E-05, 2.3866751592356686E-07, -0.22609351910828013
DataValue, -7.88, 1000000, 1.90047E-11, 1.72137E-05, 2.4209808917197451E-07, -0.22909830414012733
DataValue, -7.86, 1000000, 1.92862E-11, 1.7116900000000002E-05, 2.45684076433121E-07, -0.23214694267515912
DataValue, -7.84, 1000000, 1.95617E-11, 1.70187E-05, 2.491936305732484E-07, -0.23523992834394902
DataValue, -7.82, 1000000, 1.9851E-11, 1.6950100000000002E-05, 2.5287898089171974E-07, -0.238377882165605
DataValue, -7.8, 1000000, 2.01285E-11, 1.6857200000000002E-05, 2.5641401273885345E-07, -0.24156096337579616
DataValue, -7.78, 1000000, 2.0419E-11, 1.68151E-05, 2.6011464968152863E-07, -0.24478926751592348
DataValue, -7.76, 1000000, 2.0695299999999998E-11, 1.67779E-05, 2.6363439490445854E-07, -0.24806269904458597
DataValue, -7.74, 1000000, 2.09901E-11, 1.68113E-05, 2.673898089171974E-07, -0.25138160031847123
DataValue, -7.72, 1000000, 2.1309399999999998E-11, 1.68339E-05, 2.7145732484076433E-07, -0.25474939490445853
DataValue, -7.7, 1000000, 2.16061E-11, 1.68565E-05, 2.7523694267515921E-07, -0.25816623407643308
DataValue, -7.68, 1000000, 2.1904899999999998E-11, 1.68206E-05, 2.7904331210191081E-07, -0.26163048566878983
DataValue, -7.66, 1000000, 2.22113E-11, 1.68214E-05, 2.8294649681528665E-07, -0.26514292197452222
DataValue, -7.6400000000000006, 1000000, 2.25283E-11, 1.68059E-05, 2.8698471337579616E-07, -0.26870499203821641
DataValue, -7.62, 1000000, 2.28636E-11, 1.68081E-05, 2.91256050955414E-07, -0.2723189968152866
DataValue, -7.6000000000000005, 1000000, 2.32064E-11, 1.68471E-05, 2.9562292993630575E-07, -0.27598699044585973
DataValue, -7.58, 1000000, 2.35556E-11, 1.69316E-05, 3.0007133757961786E-07, -0.27971007961783434
DataValue, -7.5600000000000005, 1000000, 2.39385E-11, 1.6985500000000002E-05, 3.0494904458598725E-07, -0.2834914570063693
DataValue, -7.54, 1000000, 2.43009E-11, 1.70283E-05, 3.0956560509554138E-07, -0.28733217356687896
DataValue, -7.5200000000000005, 1000000, 2.46744E-11, 1.70823E-05, 3.1432356687898085E-07, -0.29123148089171963
DataValue, -7.5, 1000000, 2.5077199999999998E-11, 1.7101E-05, 3.1945477707006364E-07, -0.29519259554140126
DataValue, -7.48, 1000000, 2.54576E-11, 1.7110800000000002E-05, 3.2430063694267508E-07, -0.29921606687898084
DataValue, -7.46, 1000000, 2.58381E-11, 1.71733E-05, 3.2914777070063692E-07, -0.30330011942675161
DataValue, -7.44, 1000000, 2.6245899999999998E-11, 1.72693E-05, 3.3434267515923566E-07, -0.30744693471337575
DataValue, -7.42, 1000000, 2.66506E-11, 1.73694E-05, 3.3949808917197452E-07, -0.31165843949044592
DataValue, -7.4, 1000000, 2.70683E-11, 1.74669E-05, 3.4481910828025481E-07, -0.31593542197452229
DataValue, -7.38, 1000000, 2.74773E-11, 1.75545E-05, 3.5002929936305734E-07, -0.3202782245222931
DataValue, -7.36, 1000000, 2.7928E-11, 1.77051E-05, 3.5577070063694264E-07, -0.32468947452229296
DataValue, -7.34, 1000000, 2.83906E-11, 1.7878700000000002E-05, 3.6166369426751596E-07, -0.329173439490446
DataValue, -7.32, 1000000, 2.88628E-11, 1.80356E-05, 3.6767898089171973E-07, -0.33373183121019112
DataValue, -7.3, 1000000, 2.93529E-11, 1.82317E-05, 3.7392229299363059E-07, -0.33836683917197463
DataValue, -7.28, 1000000, 2.98832E-11, 1.84449E-05, 3.8067770700636941E-07, -0.34308308917197455
DataValue, -7.26, 1000000, 3.04099E-11, 1.86938E-05, 3.8738726114649683E-07, -0.34788349522293
DataValue, -7.24, 1000000, 3.09526E-11, 1.89384E-05, 3.9430063694267515E-07, -0.35276904458598729
DataValue, -7.22, 1000000, 3.1522E-11, 1.92055E-05, 4.0155414012738854E-07, -0.35774313694267529
DataValue, -7.2, 1000000, 3.21091E-11, 1.9474900000000002E-05, 4.0903312101910827E-07, -0.36280930732484079
DataValue, -7.18, 1000000, 3.27419E-11, 1.97585E-05, 4.1709426751592354E-07, -0.36797260350318484
DataValue, -7.16, 1000000, 3.33862E-11, 1.99611E-05, 4.2530191082802545E-07, -0.37323757961783438
DataValue, -7.1400000000000006, 1000000, 3.40423E-11, 2.01521E-05, 4.3365987261146503E-07, -0.3786060907643311
DataValue, -7.12, 1000000, 3.47226E-11, 2.0297000000000002E-05, 4.4232611464968147E-07, -0.38408100318471339
DataValue, -7.1000000000000005, 1000000, 3.54189E-11, 2.0449E-05, 4.51196178343949E-07, -0.38966551751592343
DataValue, -7.08, 1000000, 3.62016E-11, 2.0578000000000002E-05, 4.6116687898089178E-07, -0.3953677866242038
DataValue, -7.0600000000000005, 1000000, 3.69502E-11, 2.06108E-05, 4.7070318471337576E-07, -0.40119197452229283
DataValue, -7.04, 1000000, 3.77165E-11, 2.06651E-05, 4.8046496815286623E-07, -0.40713677547770705
DataValue, -7.0200000000000005, 1000000, 3.85043E-11, 2.06325E-05, 4.9050063694267513E-07, -0.41320531050955406
DataValue, -7, 1000000, 3.93004E-11, 2.05545E-05, 5.0064203821656054E-07, -0.41939995222929943
DataValue, -6.98, 1000000, 4.01255E-11, 2.04289E-05, 5.1115286624203817E-07, -0.42572367038216552
DataValue, -6.96, 1000000, 4.09552E-11, 2.0275300000000002E-05, 5.2172229299363052E-07, -0.43217914012738867
DataValue, -6.94, 1000000, 4.17912E-11, 2.00646E-05, 5.3237197452229286E-07, -0.438767229299363
DataValue, -6.92, 1000000, 4.26356E-11, 1.97588E-05, 5.4312866242038217E-07, -0.4454891082802549
DataValue, -6.9, 1000000, 4.34932E-11, 1.94405E-05, 5.5405350318471334E-07, -0.4523464968152866
DataValue, -6.88, 1000000, 4.43289E-11, 1.90426E-05, 5.6469936305732485E-07, -0.45933870222929946
DataValue, -6.86, 1000000, 4.5220799999999996E-11, 1.85735E-05, 5.7606114649681517E-07, -0.46646845541401266
DataValue, -6.84, 1000000, 4.60519E-11, 1.80645E-05, 5.8664840764331207E-07, -0.47373539012738863
DataValue, -6.82, 1000000, 4.68759E-11, 1.75391E-05, 5.971452229299363E-07, -0.4811341003184712
DataValue, -6.8, 1000000, 4.76761E-11, 1.69582E-05, 6.073388535031848E-07, -0.48866212579617846
DataValue, -6.78, 1000000, 4.84636E-11, 1.63599E-05, 6.1737070063694265E-07, -0.49631656050955414
DataValue, -6.76, 1000000, 4.92135E-11, 1.57534E-05, 6.2692356687898083E-07, -0.50409339968152878
DataValue, -6.74, 1000000, 4.99555E-11, 1.5133100000000001E-05, 6.36375796178344E-07, -0.5119890207006369
DataValue, -6.72, 1000000, 5.06722E-11, 1.45078E-05, 6.4550573248407641E-07, -0.52000078025477725
DataValue, -6.7, 1000000, 5.13582E-11, 1.38911E-05, 6.5424458598726113E-07, -0.52812421974522283
DataValue, -6.68, 1000000, 5.20261E-11, 1.32816E-05, 6.6275286624203823E-07, -0.53635545382165606
DataValue, -6.66, 1000000, 5.26648E-11, 1.26931E-05, 6.7088917197452232E-07, -0.54469071656050949
DataValue, -6.6400000000000006, 1000000, 5.33101E-11, 1.21113E-05, 6.7910955414012743E-07, -0.55312820859872591
DataValue, -6.62, 1000000, 5.3895499999999996E-11, 1.15976E-05, 6.8656687898089172E-07, -0.56166368630573238
DataValue, -6.6000000000000005, 1000000, 5.44569E-11, 1.11207E-05, 6.9371847133757959E-07, -0.57029046974522268
DataValue, -6.58, 1000000, 5.4994399999999996E-11, 1.0689E-05, 7.0056560509554137E-07, -0.57900474522292988
DataValue, -6.5600000000000005, 1000000, 5.5511699999999997E-11, 1.0298300000000001E-05, 7.0715541401273877E-07, -0.58780300159235643
DataValue, -6.54, 1000000, 5.6015799999999996E-11, 9.94503E-06, 7.135770700636942E-07, -0.59668257961783422
DataValue, -6.5200000000000005, 1000000, 5.64981E-11, 9.64633E-06, 7.1972101910828022E-07, -0.605640692675159
DataValue, -6.5, 1000000, 5.6962E-11, 9.3738E-06, 7.2563057324840759E-07, -0.61467414012738852
DataValue, -6.48, 1000000, 5.74216E-11, 9.1383E-06, 7.3148535031847127E-07, -0.62378111464968133
DataValue, -6.46, 1000000, 5.78697E-11, 8.932829999999999E-06, 7.3719363057324827E-07, -0.63296035828025488
DataValue, -6.44, 1000000, 5.83066E-11, 8.7755699999999991E-06, 7.4275923566878984E-07, -0.64221006369426736
DataValue, -6.42, 1000000, 5.87609E-11, 8.62011E-06, 7.4854649681528659E-07, -0.651530724522293
DataValue, -6.4, 1000000, 5.91753E-11, 8.50845E-06, 7.538254777070063E-07, -0.66092054936305711
DataValue, -6.38, 1000000, 5.95841E-11, 8.40574E-06, 7.5903312101910836E-07, -0.67037591560509546
DataValue, -6.36, 1000000, 5.9987E-11, 8.33014E-06, 7.6416560509554149E-07, -0.67989590764331176
DataValue, -6.34, 1000000, 6.03765E-11, 8.27135E-06, 7.6912738853503186E-07, -0.689478988853503
DataValue, -6.32, 1000000, 6.07624E-11, 8.21768E-06, 7.7404331210191078E-07, -0.69912380573248378
DataValue, -6.3, 1000000, 6.1137599999999993E-11, 8.18184E-06, 7.7882292993630547E-07, -0.70882921974522284
DataValue, -6.28, 1000000, 6.15046E-11, 8.15297E-06, 7.8349808917197453E-07, -0.71859372611464944
DataValue, -6.26, 1000000, 6.18653E-11, 8.13745E-06, 7.8809299363057316E-07, -0.72841617038216544
DataValue, -6.24, 1000000, 6.22171E-11, 8.12188E-06, 7.9257452229299362E-07, -0.73829534235668748
DataValue, -6.22, 1000000, 6.25811E-11, 8.1156499999999991E-06, 7.9721146496815267E-07, -0.7482315047770699
DataValue, -6.2, 1000000, 6.29157E-11, 8.11885E-06, 8.0147388535031843E-07, -0.75822328821656
DataValue, -6.18, 1000000, 6.32414E-11, 8.12378E-06, 8.0562292993630579E-07, -0.76826764331210173
DataValue, -6.16, 1000000, 6.35611E-11, 8.12704E-06, 8.0969554140127389E-07, -0.77836338375796144
DataValue, -6.1400000000000006, 1000000, 6.38717E-11, 8.1453099999999988E-06, 8.13652229299363E-07, -0.78850930732484026
DataValue, -6.12, 1000000, 6.41745E-11, 8.157929999999999E-06, 8.1750955414012735E-07, -0.79870406847133735
DataValue, -6.1000000000000005, 1000000, 6.4465399999999992E-11, 8.1683399999999988E-06, 8.2121528662420372E-07, -0.80894609872611412
DataValue, -6.08, 1000000, 6.4752E-11, 8.19562E-06, 8.2486624203821662E-07, -0.81923410828025445
DataValue, -6.0600000000000005, 1000000, 6.50275E-11, 8.20329E-06, 8.2837579617834391E-07, -0.82956687101910775
DataValue, -6.04, 1000000, 6.52951E-11, 8.2196E-06, 8.3178471337579617E-07, -0.8399428742038213
DataValue, -6.0200000000000005, 1000000, 6.55545E-11, 8.24009E-06, 8.3508917197452216E-07, -0.85036083598726053
DataValue, -6, 1000000, 6.58195E-11, 8.25997E-06, 8.38464968152866E-07, -0.86082054936305707
DataValue, -5.98, 1000000, 6.6062199999999993E-11, 8.28159E-06, 8.41556687898089E-07, -0.87132068471337532
DataValue, -5.96, 1000000, 6.62984E-11, 8.30625E-06, 8.4456560509554128E-07, -0.88185894904458562
DataValue, -5.94, 1000000, 6.65231E-11, 8.3228699999999991E-06, 8.4742802547770694E-07, -0.89243390923566823
DataValue, -5.92, 1000000, 6.67428E-11, 8.3387E-06, 8.5022675159235669E-07, -0.90304425159235646
DataValue, -5.9, 1000000, 6.69524E-11, 8.35979E-06, 8.5289681528662431E-07, -0.91368877388534986
DataValue, -5.88, 1000000, 6.71565E-11, 8.3843299999999991E-06, 8.5549681528662419E-07, -0.92436623407643292
DataValue, -5.86, 1000000, 6.73512E-11, 8.40482E-06, 8.5797707006369415E-07, -0.93507544585987223
DataValue, -5.84, 1000000, 6.75397E-11, 8.42239E-06, 8.6037834394904457E-07, -0.945815167197452
DataValue, -5.82, 1000000, 6.77213E-11, 8.43638E-06, 8.6269171974522292E-07, -0.95658435509554085
DataValue, -5.8, 1000000, 6.78974E-11, 8.45854E-06, 8.6493503184713384E-07, -0.96738202229299342
DataValue, -5.78, 1000000, 6.8072E-11, 8.4742E-06, 8.6715923566878976E-07, -0.97820761146496771
DataValue, -5.76, 1000000, 6.82349E-11, 8.49499E-06, 8.6923439490445862E-07, -0.98906007165605059
DataValue, -5.74, 1000000, 6.83907E-11, 8.5119699999999987E-06, 8.712191082802547E-07, -0.999937906050955
DataValue, -5.72, 1000000, 6.85397E-11, 8.52513E-06, 8.7311719745222917E-07, -1.0108400079617832
DataValue, -5.7, 1000000, 6.86825E-11, 8.5371E-06, 8.74936305732484E-07, -1.0217653423566875
DataValue, -5.68, 1000000, 6.88222E-11, 8.55467E-06, 8.76715923566879E-07, -1.0327131687898086
DataValue, -5.66, 1000000, 6.89547E-11, 8.5745699999999988E-06, 8.78403821656051E-07, -1.0436826671974517
DataValue, -5.64, 1000000, 6.90844E-11, 8.585349999999999E-06, 8.80056050955414E-07, -1.0546730414012737
DataValue, -5.62, 1000000, 6.9209899999999993E-11, 8.60226E-06, 8.8165477707006363E-07, -1.0656837340764327
DataValue, -5.6000000000000005, 1000000, 6.93299E-11, 8.61757E-06, 8.8318343949044577E-07, -1.0767139729299358
DataValue, -5.58, 1000000, 6.9446399999999993E-11, 8.6368799999999989E-06, 8.846675159235668E-07, -1.0877630414012736
DataValue, -5.5600000000000005, 1000000, 6.95647E-11, 8.64271E-06, 8.8617452229299367E-07, -1.0988308041401269
DataValue, -5.54, 1000000, 6.9672E-11, 8.64932E-06, 8.8754140127388526E-07, -1.10991652866242
DataValue, -5.5200000000000005, 1000000, 6.97782E-11, 8.665819999999999E-06, 8.8889426751592357E-07, -1.1210192515923563
DataValue, -5.5, 1000000, 6.98811E-11, 8.67809E-06, 8.9020509554140125E-07, -1.1321386226114647
DataValue, -5.48, 1000000, 6.99813E-11, 8.69322E-06, 8.9148152866242039E-07, -1.1432741640127382
DataValue, -5.46, 1000000, 7.00793E-11, 8.69899E-06, 8.9272993630573253E-07, -1.1544254856687894
DataValue, -5.44, 1000000, 7.01734E-11, 8.71758E-06, 8.9392866242038206E-07, -1.1655921019108273
DataValue, -5.42, 1000000, 7.02679E-11, 8.7185899999999991E-06, 8.95132484076433E-07, -1.1767737340764328
DataValue, -5.4, 1000000, 7.03577E-11, 8.7331199999999992E-06, 8.9627643312101894E-07, -1.1879700398089166
DataValue, -5.38, 1000000, 7.04478E-11, 8.746049999999999E-06, 8.97424203821656E-07, -1.1991806687898086
DataValue, -5.36, 1000000, 7.05411E-11, 8.74902E-06, 8.9861273885350312E-07, -1.2104058996815279
DataValue, -5.34, 1000000, 7.0629E-11, 8.76463E-06, 8.9973248407643311E-07, -1.2216455573248402
DataValue, -5.32, 1000000, 7.0715E-11, 8.77297E-06, 9.00828025477707E-07, -1.2328990605095536
DataValue, -5.3, 1000000, 7.0799599999999992E-11, 8.78173E-06, 9.019057324840763E-07, -1.2441661464968148
DataValue, -5.28, 1000000, 7.08859E-11, 8.78708E-06, 9.0300509554140126E-07, -1.2554468391719738
DataValue, -5.26, 1000000, 7.09701E-11, 8.80096E-06, 9.0407770700636934E-07, -1.2667411066878977
DataValue, -5.24, 1000000, 7.10541E-11, 8.81258E-06, 9.05147770700637E-07, -1.2780487659235662
DataValue, -5.22, 1000000, 7.11381E-11, 8.81645E-06, 9.0621783439490444E-07, -1.2893698009554135
DataValue, -5.2, 1000000, 7.12226E-11, 8.82079E-06, 9.0729426751592357E-07, -1.3007042515923559
DataValue, -5.18, 1000000, 7.13089E-11, 8.83384E-06, 9.0839363057324832E-07, -1.3120523009554137
DataValue, -5.16, 1000000, 7.13935E-11, 8.8457499999999991E-06, 9.0947133757961791E-07, -1.3234139570063688
DataValue, -5.14, 1000000, 7.14858E-11, 8.84861E-06, 9.1064713375796171E-07, -1.3347896974522291
DataValue, -5.12, 1000000, 7.15754E-11, 8.8582E-06, 9.11788535031847E-07, -1.3461799203821654
DataValue, -5.1000000000000005, 1000000, 7.16659E-11, 8.8718999999999989E-06, 9.1294140127388516E-07, -1.3575844824840757
DataValue, -5.08, 1000000, 7.17603E-11, 8.8849999999999988E-06, 9.14143949044586E-07, -1.3690037659235663
DataValue, -5.0600000000000005, 1000000, 7.1858E-11, 8.89197E-06, 9.1538853503184714E-07, -1.3804383439490437
DataValue, -5.04, 1000000, 7.19588E-11, 8.89572E-06, 9.1667261146496816E-07, -1.3918887261146491
DataValue, -5.0200000000000005, 1000000, 7.20655E-11, 8.9169899999999988E-06, 9.1803184713375788E-07, -1.4033556289808908
DataValue, -5, 1000000, 7.21777E-11, 8.91686E-06, 9.1946114649681524E-07, -1.4148399601910822
DataValue, -4.98, 1000000, 7.22993E-11, 8.93592E-06, 9.2101019108280241E-07, -1.4263429060509545
DataValue, -4.96, 1000000, 7.24311E-11, 8.95933E-06, 9.2268917197452239E-07, -1.437866027070063
DataValue, -4.94, 1000000, 7.25747E-11, 8.96928E-06, 9.2451847133757956E-07, -1.4494110748407634
DataValue, -4.92, 1000000, 7.27397E-11, 8.99477E-06, 9.2662038216560487E-07, -1.4609806926751587
DataValue, -4.9, 1000000, 7.29139E-11, 9.02247E-06, 9.2883949044585983E-07, -1.47257731687898
DataValue, -4.88, 1000000, 7.3112E-11, 9.0487999999999988E-06, 9.3136305732484076E-07, -1.4842035828025473
DataValue, -4.86, 1000000, 7.33313E-11, 9.083649999999999E-06, 9.34156687898089E-07, -1.49586308121019
DataValue, -4.84, 1000000, 7.3581E-11, 9.12994E-06, 9.3733757961783426E-07, -1.5075599203821648
DataValue, -4.82, 1000000, 7.38621E-11, 9.1783799999999987E-06, 9.4091847133757963E-07, -1.5192990207006358
DataValue, -4.8, 1000000, 7.4180799999999993E-11, 9.227639999999999E-06, 9.4497834394904447E-07, -1.5310858757961776
DataValue, -4.78, 1000000, 7.45395E-11, 9.29574E-06, 9.4954777070063689E-07, -1.5429266640127379
DataValue, -4.76, 1000000, 7.49424E-11, 9.36794E-06, 9.5468025477707E-07, -1.5548280891719739
DataValue, -4.74, 1000000, 7.5392E-11, 9.43633E-06, 9.6040764331210182E-07, -1.566797388535031
DataValue, -4.72, 1000000, 7.59193E-11, 9.5319399999999987E-06, 9.6712484076433111E-07, -1.578844466560509
DataValue, -4.7, 1000000, 7.64752E-11, 9.60729E-06, 9.7420636942675155E-07, -1.5909777866242032
DataValue, -4.68, 1000000, 7.70821E-11, 9.6986699999999987E-06, 9.8193757961783422E-07, -1.6032036863057322
DataValue, -4.66, 1000000, 7.7741E-11, 9.7817E-06, 9.9033121019108279E-07, -1.6155303662420377
DataValue, -4.64, 1000000, 7.84496E-11, 9.86103E-06, 9.9935796178343939E-07, -1.6279659235668789
DataValue, -4.62, 1000000, 7.92025E-11, 9.93356E-06, 1.0089490445859874E-06, -1.6405178423566873
DataValue, -4.6000000000000005, 1000000, 8.0000399999999993E-11, 1.0015600000000001E-05, 1.0191133757961782E-06, -1.6531932324840755
DataValue, -4.58, 1000000, 8.08327E-11, 1.00726E-05, 1.029715923566879E-06, -1.6659984156050949
DataValue, -4.5600000000000005, 1000000, 8.16962E-11, 1.0120700000000001E-05, 1.040715923566879E-06, -1.6789386146496808
DataValue, -4.54, 1000000, 8.25783E-11, 1.01551E-05, 1.0519528662420384E-06, -1.6920177945859867
DataValue, -4.5200000000000005, 1000000, 8.34778E-11, 1.01864E-05, 1.0634114649681529E-06, -1.7052388216560501
DataValue, -4.5, 1000000, 8.4433099999999992E-11, 1.02019E-05, 1.0755808917197452E-06, -1.71860752388535
DataValue, -4.48, 1000000, 8.53422E-11, 1.021E-05, 1.0871617834394906E-06, -1.7321246656050948
DataValue, -4.46, 1000000, 8.62421E-11, 1.02044E-05, 1.0986254777070065E-06, -1.7457858359872607
DataValue, -4.44, 1000000, 8.7133299999999993E-11, 1.01875E-05, 1.1099783439490446E-06, -1.7595896098726107
DataValue, -4.42, 1000000, 8.8004E-11, 1.0170000000000001E-05, 1.1210700636942675E-06, -1.7735336624203819
DataValue, -4.4, 1000000, 8.8852099999999993E-11, 1.01402E-05, 1.1318738853503184E-06, -1.7876145621019104
DataValue, -4.38, 1000000, 8.96715E-11, 1.0117E-05, 1.1423121019108281E-06, -1.8018282245222927
DataValue, -4.36, 1000000, 9.04655E-11, 1.00869E-05, 1.1524267515923565E-06, -1.8161703423566875
DataValue, -4.34, 1000000, 9.1228099999999993E-11, 1.00545E-05, 1.1621414012738854E-06, -1.8306363933121017
DataValue, -4.32, 1000000, 9.1959899999999992E-11, 1.00215E-05, 1.1714636942675156E-06, -1.8452214251592349
DataValue, -4.3, 1000000, 9.26581E-11, 9.99642E-06, 1.1803579617834394E-06, -1.8599203105095539
DataValue, -4.28, 1000000, 9.33578E-11, 9.97115E-06, 1.1892713375796178E-06, -1.8747304936305727
DataValue, -4.26, 1000000, 9.39943E-11, 9.95554E-06, 1.197379617834395E-06, -1.8896470621019106
DataValue, -4.24, 1000000, 9.46032E-11, 9.9354E-06, 1.2051363057324842E-06, -1.9046627866242032
DataValue, -4.22, 1000000, 9.51801E-11, 9.9135899999999987E-06, 1.2124853503184713E-06, -1.9197729219745221
DataValue, -4.2, 1000000, 9.57339E-11, 9.90895E-06, 1.219540127388535E-06, -1.9349730812101906
DataValue, -4.18, 1000000, 9.62657E-11, 9.89871E-06, 1.2263146496815285E-06, -1.9502596735668789
DataValue, -4.16, 1000000, 9.67756E-11, 9.8909699999999986E-06, 1.2328101910828027E-06, -1.9656292038216559
DataValue, -4.14, 1000000, 9.72642E-11, 9.9028399999999989E-06, 1.2390343949044588E-06, -1.9810782324840766
DataValue, -4.12, 1000000, 9.77353E-11, 9.89934E-06, 1.2450356687898088E-06, -1.9966036703821652
DataValue, -4.1, 1000000, 9.81894E-11, 9.9078799999999991E-06, 1.2508203821656051E-06, -2.0122027707006374
DataValue, -4.08, 1000000, 9.8633E-11, 9.9127899999999986E-06, 1.2564713375796177E-06, -2.0278733439490444
DataValue, -4.0600000000000005, 1000000, 9.9080599999999993E-11, 9.91995E-06, 1.2621732484076434E-06, -2.0436148726114647
DataValue, -4.04, 1000000, 9.94977E-11, 9.93136E-06, 1.2674866242038214E-06, -2.0594252468152865
DataValue, -4.0200000000000005, 1000000, 9.99086E-11, 9.94532E-06, 1.2727210191082803E-06, -2.075301544585987
DataValue, -4, 1000000, 1.0030500000000001E-10, 9.95845E-06, 1.2777707006369428E-06, -2.091242117834395
DataValue, -3.98, 1000000, 1.0069E-10, 9.97248E-06, 1.2826751592356687E-06, -2.1072449044585988
DataValue, -3.96, 1000000, 1.01071E-10, 9.98514E-06, 1.2875286624203822E-06, -2.1233086783439492
DataValue, -3.94, 1000000, 1.0144100000000001E-10, 1.00021E-05, 1.2922420382165606E-06, -2.1394322452229297
DataValue, -3.92, 1000000, 1.0180700000000001E-10, 1.00203E-05, 1.2969044585987262E-06, -2.1556144108280253
DataValue, -3.9, 1000000, 1.02165E-10, 1.0024800000000001E-05, 1.3014649681528661E-06, -2.1718542197452231
DataValue, -3.88, 1000000, 1.02519E-10, 1.00447E-05, 1.3059745222929936E-06, -2.1881507165605094
DataValue, -3.86, 1000000, 1.02884E-10, 1.00567E-05, 1.3106242038216561E-06, -2.2045044585987257
DataValue, -3.84, 1000000, 1.03226E-10, 1.00698E-05, 1.3149808917197452E-06, -2.2209144904458595
DataValue, -3.8200000000000003, 1000000, 1.03565E-10, 1.00885E-05, 1.319299363057325E-06, -2.2373787420382159
DataValue, -3.8000000000000003, 1000000, 1.03899E-10, 1.01007E-05, 1.3235541401273885E-06, -2.2538965764331205
DataValue, -3.7800000000000002, 1000000, 1.04232E-10, 1.01184E-05, 1.3277961783439491E-06, -2.2704675159235661
DataValue, -3.7600000000000002, 1000000, 1.0455700000000001E-10, 1.01232E-05, 1.3319363057324842E-06, -2.287090843949044
DataValue, -3.74, 1000000, 1.0488E-10, 1.01367E-05, 1.3360509554140128E-06, -2.3037657643312097
DataValue, -3.72, 1000000, 1.0520000000000001E-10, 1.01557E-05, 1.3401273885350319E-06, -2.3204918789808913
DataValue, -3.7, 1000000, 1.0551700000000001E-10, 1.01612E-05, 1.3441656050955416E-06, -2.3372687101910823
DataValue, -3.68, 1000000, 1.0582700000000001E-10, 1.0176E-05, 1.3481146496815286E-06, -2.3540954617834391
DataValue, -3.66, 1000000, 1.06135E-10, 1.01842E-05, 1.3520382165605095E-06, -2.3709714171974516
DataValue, -3.64, 1000000, 1.06456E-10, 1.01989E-05, 1.3561273885350318E-06, -2.3878974522292986
DataValue, -3.62, 1000000, 1.06756E-10, 1.0207900000000001E-05, 1.3599490445859873E-06, -2.4048729299363045
DataValue, -3.6, 1000000, 1.07054E-10, 1.02227E-05, 1.3637452229299362E-06, -2.4218960191082792
DataValue, -3.58, 1000000, 1.0734900000000001E-10, 1.0229600000000001E-05, 1.367503184713376E-06, -2.43896632165605
DataValue, -3.56, 1000000, 1.0763900000000001E-10, 1.0245700000000001E-05, 1.3711974522292994E-06, -2.4560832006369417
DataValue, -3.54, 1000000, 1.0792700000000001E-10, 1.0254200000000001E-05, 1.3748662420382165E-06, -2.473246098726114
DataValue, -3.52, 1000000, 1.08211E-10, 1.02623E-05, 1.378484076433121E-06, -2.49045453821656
DataValue, -3.5, 1000000, 1.0849200000000001E-10, 1.0272800000000001E-05, 1.3820636942675162E-06, -2.5077079617834386
DataValue, -3.48, 1000000, 1.0877100000000001E-10, 1.02823E-05, 1.3856178343949044E-06, -2.525005971337579
DataValue, -3.46, 1000000, 1.0904500000000001E-10, 1.0283700000000001E-05, 1.3891082802547771E-06, -2.5423480095541393
DataValue, -3.44, 1000000, 1.09317E-10, 1.02963E-05, 1.3925732484076435E-06, -2.5597335191082795
DataValue, -3.42, 1000000, 1.0959800000000001E-10, 1.03036E-05, 1.3961528662420384E-06, -2.57716305732484
DataValue, -3.4, 1000000, 1.09864E-10, 1.0323000000000001E-05, 1.3995414012738854E-06, -2.5946361464968146
DataValue, -3.38, 1000000, 1.10129E-10, 1.0329200000000001E-05, 1.4029171974522292E-06, -2.612151512738853
DataValue, -3.36, 1000000, 1.1039E-10, 1.0331E-05, 1.4062420382165605E-06, -2.6297087579617826
DataValue, -3.34, 1000000, 1.1064400000000001E-10, 1.03513E-05, 1.4094777070063694E-06, -2.647307006369426
DataValue, -3.3200000000000003, 1000000, 1.1090300000000001E-10, 1.0360100000000001E-05, 1.4127770700636944E-06, -2.6649460987261135
DataValue, -3.3000000000000003, 1000000, 1.11155E-10, 1.03703E-05, 1.4159872611464968E-06, -2.6826258757961772
DataValue, -3.2800000000000002, 1000000, 1.1140300000000001E-10, 1.0376400000000001E-05, 1.4191464968152866E-06, -2.7003454617834386
DataValue, -3.2600000000000002, 1000000, 1.11654E-10, 1.03861E-05, 1.4223439490445861E-06, -2.7181047770700628
DataValue, -3.24, 1000000, 1.1190000000000001E-10, 1.04025E-05, 1.4254777070063696E-06, -2.7359036624203812
DataValue, -3.22, 1000000, 1.12145E-10, 1.0407E-05, 1.4285987261146495E-06, -2.7537416401273878
DataValue, -3.2, 1000000, 1.1239900000000001E-10, 1.0423E-05, 1.4318343949044586E-06, -2.7716193471337571
DataValue, -3.18, 1000000, 1.12639E-10, 1.04245E-05, 1.4348917197452229E-06, -2.7895363853503174
DataValue, -3.16, 1000000, 1.1287800000000001E-10, 1.04387E-05, 1.4379363057324841E-06, -2.8074915605095532
